season,player_id,team,qb_dropbacks,qb_attempts,qb_deep_attempts,qb_left_attempts,qb_middle_attempts,qb_right_attempts,qb_redzone_dropbacks,qb_avg_air_yards,qb_deep_throw_rate,qb_left_throw_rate,qb_middle_throw_rate,qb_right_throw_rate,qb_redzone_throw_rate,qb_target_pos_RB,qb_target_pos_TE,qb_target_pos_WR,qb_target_pos_OTHER,qb_route_in_break,qb_route_other,qb_route_screen,qb_route_vertical,qb_route_out_break,qb_route_hitch
2020,00-0019596,TB,633,633,141,238,151,216,101,9.068852459016393,0.22274881516587677,0.37598736176935227,0.23854660347551343,0.3412322274881517,0.15955766192733017,0.19763513513513514,0.23141891891891891,0.5709459459459459,0,0.05593220338983051,0.6220338983050847,0.10508474576271186,0.21694915254237288,0,0
2020,00-0020531,NO,404,404,66,117,111,160,71,6.069408740359897,0.16336633663366337,0.2896039603960396,0.2747524752475248,0.39603960396039606,0.17574257425742573,0.28421052631578947,0.22631578947368422,0.48947368421052634,0,0.06596306068601583,0.683377308707124,0.10817941952506596,0.1424802110817942,0,0
2020,00-0022824,ARI,1,1,0,0,0,1,0,14,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,0,0
2020,00-0022924,PIT,625,625,109,224,176,208,85,6.949013157894737,0.1744,0.3584,0.2816,0.3328,0.136,0.11475409836065574,0.1721311475409836,0.7114754098360656,0.001639344262295082,0.1256198347107438,0.5685950413223141,0.10909090909090909,0.19669421487603306,0,0
2020,00-0022942,IND,564,564,106,207,130,203,87,7.1602209944751385,0.1879432624113475,0.3670212765957447,0.23049645390070922,0.3599290780141844,0.15425531914893617,0.2514177693761815,0.22495274102079396,0.5236294896030246,0,0.056925996204933584,0.683111954459203,0.09487666034155598,0.1650853889943074,0,0
2020,00-0023436,WAS,274,274,31,77,60,115,36,5.103174603174603,0.11313868613138686,0.28102189781021897,0.21897810218978103,0.4197080291970803,0.13138686131386862,0.3277310924369748,0.17647058823529413,0.4957983193277311,0,0.058823529411764705,0.7016806722689075,0.13025210084033614,0.1092436974789916,0,0
2020,00-0023459,GB,546,546,111,200,91,232,86,7.861216730038023,0.2032967032967033,0.3663003663003663,0.16666666666666666,0.4249084249084249,0.1575091575091575,0.22954091816367264,0.18962075848303392,0.5788423153692615,0.001996007984031936,0.04,0.642,0.128,0.19,0,0
2020,00-0023682,MIA,283,283,50,100,79,87,38,7.790262172284645,0.17667844522968199,0.35335689045936397,0.2791519434628975,0.30742049469964666,0.13427561837455831,0.22180451127819548,0.22180451127819548,0.5526315789473685,0.0037593984962406013,0.12927756653992395,0.6159695817490495,0.034220532319391636,0.22053231939163498,0,0
2020,00-0024417,BAL,1,1,0,0,0,1,0,9,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,0,0
2020,00-0025825,TEN,2,2,1,1,0,0,1,18,0.5,0.5,0,0,0.5,0,0.5,0,0.5,NA,NA,NA,NA,0,0
2020,00-0026143,ATL,670,670,136,243,142,239,101,8.5472,0.20298507462686566,0.36268656716417913,0.21194029850746268,0.3567164179104478,0.15074626865671642,0.17491749174917492,0.17326732673267325,0.6518151815181518,0,0.07131011608623548,0.6849087893864013,0.06301824212271974,0.18076285240464346,0,0
2020,00-0026158,NYJ,141,141,34,48,26,60,12,10.634328358208956,0.24113475177304963,0.3404255319148936,0.18439716312056736,0.425531914893617,0.0851063829787234,0.1774193548387097,0.0967741935483871,0.7258064516129032,0,0.0967741935483871,0.6209677419354839,0.024193548387096774,0.25806451612903225,0,0
2020,00-0026197,KC,40,40,3,21,5,12,10,4.157894736842105,0.075,0.525,0.125,0.3,0.25,0.2702702702702703,0.16216216216216217,0.5675675675675675,0,0.02702702702702703,0.6756756756756757,0.1891891891891892,0.10810810810810811,0,0
2020,00-0026498,DET,570,570,119,179,146,195,78,8.762357414448669,0.20877192982456141,0.3140350877192982,0.256140350877193,0.34210526315789475,0.1368421052631579,0.188715953307393,0.22762645914396887,0.5836575875486382,0,0.06274509803921569,0.6470588235294118,0.08627450980392157,0.20392156862745098,0,0
2020,00-0026516,MIN,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,NA,NA,NA,NA,0,0
2020,00-0026544,DET,46,46,5,14,7,21,5,6.395348837209302,0.10869565217391304,0.30434782608695654,0.15217391304347827,0.45652173913043476,0.10869565217391304,0.1951219512195122,0.21951219512195122,0.5853658536585366,0,0.0975609756097561,0.7073170731707317,0.0975609756097561,0.0975609756097561,0,0
2020,00-0026625,NE,26,26,5,12,3,9,3,8.166666666666666,0.19230769230769232,0.46153846153846156,0.11538461538461539,0.34615384615384615,0.11538461538461539,0.30434782608695654,0.2608695652173913,0.43478260869565216,0,0.2608695652173913,0.391304347826087,0.043478260869565216,0.30434782608695654,0,0
2020,00-0027150,NE,2,2,0,1,0,1,0,-1,0,0.5,0,0.5,0,0.5,0,0,0.5,0,1,0,0,0,0
2020,00-0027688,NYG,72,72,17,26,15,25,11,8.93939393939394,0.2361111111111111,0.3611111111111111,0.20833333333333334,0.3472222222222222,0.1527777777777778,0.08955223880597014,0.31343283582089554,0.5970149253731343,0,0.045454545454545456,0.696969696969697,0.045454545454545456,0.21212121212121213,0,0
2020,00-0027891,NYG,2,2,0,2,0,0,0,-4.5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
2020,00-0027939,NE,400,400,63,144,107,115,39,6.782608695652174,0.1575,0.36,0.2675,0.2875,0.0975,0.28651685393258425,0.21067415730337077,0.5,0.0028089887640449437,0.056338028169014086,0.7126760563380282,0.12394366197183099,0.10704225352112676,0,0
2020,00-0027948,TB,17,17,4,11,1,4,0,6.75,0.23529411764705882,0.6470588235294118,0.058823529411764705,0.23529411764705882,0,0.125,0.0625,0.8125,0,0.0625,0.5,0.25,0.1875,0,0
2020,00-0027973,DAL,357,357,48,117,76,140,59,6.873873873873874,0.13445378151260504,0.3277310924369748,0.21288515406162464,0.39215686274509803,0.16526610644257703,0.1918238993710692,0.1540880503144654,0.6509433962264151,0.0031446540880503146,0.10725552050473186,0.6593059936908517,0.07886435331230283,0.15457413249211358,0,0
2020,00-0028002,HOU,1,1,0,1,0,0,1,7,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2020,00-0028118,LAC,32,32,10,16,4,10,4,11.166666666666666,0.3125,0.5,0.125,0.3125,0.125,0.034482758620689655,0.3448275862068966,0.6206896551724138,0,0.06896551724137931,0.6551724137931034,0,0.27586206896551724,0,0
2020,00-0028664,DAL,1,1,0,1,0,0,0,9,0,1,0,0,0,0,0,0,1,NA,NA,NA,NA,0,0
2020,00-0028986,CLE,10,10,0,4,4,2,0,2.7,0,0.4,0.4,0.2,0,0.1111111111111111,0.4444444444444444,0.4444444444444444,0,0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0,0
2020,00-0029000,BUF,1,1,1,0,0,1,1,20,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
2020,00-0029263,SEA,607,607,107,220,122,215,89,8.618279569892474,0.17627677100494235,0.3624382207578254,0.20098846787479407,0.3542009884678748,0.14662273476112025,0.1853932584269663,0.20037453183520598,0.6123595505617978,0.0018726591760299626,0.05451127819548872,0.693609022556391,0.08270676691729323,0.16917293233082706,0,0
