season,player_id,rec_context_targets,rec_avg_depth_target,rec_deep_targets,rec_short_targets,rec_left_targets,rec_middle_targets,rec_right_targets,rec_redzone_targets,rec_deep_target_rate,rec_short_target_rate,rec_left_target_rate,rec_middle_target_rate,rec_right_target_rate,rec_redzone_target_rate,rec_route_in_break,rec_route_other,rec_route_screen,rec_route_vertical,rec_route_out_break,rec_route_hitch
2019,00-0026035,97,8.814432989690722,17,26,35,26,36,9,0.17525773195876287,0.26804123711340205,0.36082474226804123,0.26804123711340205,0.3711340206185567,0.09278350515463918,0.020618556701030927,0.7938144329896907,0.05154639175257732,0.13402061855670103,0,0
2019,00-0026189,10,14.7,3,3,0,1,9,0,0.3,0.3,0,0.1,0.9,0,0,0.5,0.2,0.3,0,0
2019,00-0026986,5,5.2,0,2,0,2,3,1,0,0.4,0,0.4,0.6,0.2,0.4,0.4,0.2,0,0,0
2019,00-0027029,34,-0.7058823529411765,2,31,25,1,8,5,0.058823529411764705,0.9117647058823529,0.7352941176470589,0.029411764705882353,0.23529411764705882,0.14705882352941177,0,0.7058823529411765,0.20588235294117646,0.08823529411764706,0,0
2019,00-0027061,65,10.338461538461539,18,13,16,17,32,10,0.27692307692307694,0.2,0.24615384615384617,0.26153846153846155,0.49230769230769234,0.15384615384615385,0.06153846153846154,0.6,0,0.3384615384615385,0,0
2019,00-0027150,154,9.483660130718954,30,49,46,48,59,23,0.19480519480519481,0.3181818181818182,0.2987012987012987,0.3116883116883117,0.38311688311688313,0.14935064935064934,0.06535947712418301,0.738562091503268,0.058823529411764705,0.13725490196078433,0,0
2019,00-0027685,98,10.597938144329897,25,26,28,28,41,15,0.25510204081632654,0.2653061224489796,0.2857142857142857,0.2857142857142857,0.41836734693877553,0.15306122448979592,0.18556701030927836,0.6391752577319587,0.010309278350515464,0.16494845360824742,0,0
2019,00-0027691,7,15.571428571428571,3,1,1,2,4,0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5714285714285714,0,0,0.7142857142857143,0,0.2857142857142857,0,0
2019,00-0027696,60,8.883333333333333,15,27,18,14,28,10,0.25,0.45,0.3,0.23333333333333334,0.4666666666666667,0.16666666666666666,0.016666666666666666,0.7333333333333333,0.03333333333333333,0.21666666666666667,0,0
2019,00-0027793,8,11.5,2,1,5,2,1,5,0.25,0.125,0.625,0.25,0.125,0.625,0,0.5,0,0.5,0,0
2019,00-0027874,58,10.172413793103448,18,16,27,7,24,6,0.3103448275862069,0.27586206896551724,0.46551724137931033,0.1206896551724138,0.41379310344827586,0.10344827586206896,0.03508771929824561,0.6842105263157895,0.12280701754385964,0.15789473684210525,0,0
2019,00-0027891,85,9.611764705882353,23,26,24,36,25,9,0.27058823529411763,0.3058823529411765,0.2823529411764706,0.4235294117647059,0.29411764705882354,0.10588235294117647,0.07058823529411765,0.611764705882353,0.08235294117647059,0.23529411764705882,0,0
2019,00-0027944,158,12.452229299363058,55,38,65,38,54,18,0.34810126582278483,0.24050632911392406,0.41139240506329117,0.24050632911392406,0.34177215189873417,0.11392405063291139,0.10191082802547771,0.6050955414012739,0.05732484076433121,0.2356687898089172,0,0
2019,00-0027966,29,1.4827586206896552,2,24,9,4,16,6,0.06896551724137931,0.8275862068965517,0.3103448275862069,0.13793103448275862,0.5517241379310345,0.20689655172413793,0,0.8620689655172413,0.10344827586206896,0.034482758620689655,0,0
2019,00-0027973,1,-8,0,1,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
2019,00-0027981,49,6.416666666666667,6,25,22,14,12,12,0.12244897959183673,0.5102040816326531,0.4489795918367347,0.2857142857142857,0.24489795918367346,0.24489795918367346,0.020833333333333332,0.7708333333333334,0.10416666666666667,0.10416666666666667,0,0
2019,00-0027985,7,10.571428571428571,2,2,2,3,2,1,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.14285714285714285,0,0.8571428571428571,0,0.14285714285714285,0,0
2019,00-0028002,83,9.927710843373495,25,24,25,24,34,8,0.30120481927710846,0.2891566265060241,0.30120481927710846,0.2891566265060241,0.40963855421686746,0.0963855421686747,0.04819277108433735,0.6506024096385542,0.0963855421686747,0.20481927710843373,0,0
2019,00-0028042,14,4.285714285714286,1,10,1,4,9,2,0.07142857142857142,0.7142857142857143,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.14285714285714285,0,0.9285714285714286,0,0.07142857142857142,0,0
2019,00-0028063,1,-3,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2019,00-0028064,12,1.75,1,9,5,3,4,2,0.08333333333333333,0.75,0.4166666666666667,0.25,0.3333333333333333,0.16666666666666666,0,0.75,0.16666666666666666,0.08333333333333333,0,0
2019,00-0028074,4,3.3333333333333335,0,2,0,1,2,2,0,0.5,0,0.25,0.5,0.5,0,0.6666666666666666,0.3333333333333333,0,0,0
2019,00-0028087,32,-0.71875,0,30,11,8,13,5,0,0.9375,0.34375,0.25,0.40625,0.15625,0,0.71875,0.28125,0,0,0
2019,00-0028097,5,6.4,0,1,2,2,1,1,0,0.2,0.4,0.4,0.2,0.2,0.2,0.8,0,0,0,0
2019,00-0028112,24,6.333333333333333,5,14,13,5,6,5,0.20833333333333334,0.5833333333333334,0.5416666666666666,0.20833333333333334,0.25,0.20833333333333334,0.08333333333333333,0.75,0.041666666666666664,0.125,0,0
2019,00-0028114,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2019,00-0028118,1,-4,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2019,00-0028142,13,4.846153846153846,1,9,3,4,6,3,0.07692307692307693,0.6923076923076923,0.23076923076923078,0.3076923076923077,0.46153846153846156,0.23076923076923078,0,0.7692307692307693,0.07692307692307693,0.15384615384615385,0,0
2019,00-0028237,15,8.133333333333333,3,7,4,5,6,1,0.2,0.4666666666666667,0.26666666666666666,0.3333333333333333,0.4,0.06666666666666667,0.2,0.6666666666666666,0,0.13333333333333333,0,0
2019,00-0028292,2,1,0,2,0,0,2,1,0,1,0,0,1,0.5,0,1,0,0,0,0
2019,00-0028411,21,13.619047619047619,8,5,7,7,7,1,0.38095238095238093,0.23809523809523808,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.047619047619047616,0.14285714285714285,0.6190476190476191,0.047619047619047616,0.19047619047619047,0,0
2019,00-0028581,7,4.571428571428571,1,4,3,0,4,0,0.14285714285714285,0.5714285714285714,0.42857142857142855,0,0.5714285714285714,0,0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0,0
2019,00-0029000,108,7.962264150943396,16,35,35,36,35,11,0.14814814814814814,0.32407407407407407,0.32407407407407407,0.3333333333333333,0.32407407407407407,0.10185185185185185,0.09433962264150944,0.7924528301886793,0.02830188679245283,0.08490566037735849,0,0
2019,00-0029119,19,8.68421052631579,5,9,7,4,8,4,0.2631578947368421,0.47368421052631576,0.3684210526315789,0.21052631578947367,0.42105263157894735,0.21052631578947367,0,0.6842105263157895,0,0.3157894736842105,0,0
2019,00-0029137,74,11,18,18,28,13,32,11,0.24324324324324326,0.24324324324324326,0.3783783783783784,0.17567567567567569,0.43243243243243246,0.14864864864864866,0.1643835616438356,0.4657534246575342,0.1095890410958904,0.2602739726027397,0,0
2019,00-0029239,11,6,2,6,8,0,3,0,0.18181818181818182,0.5454545454545454,0.7272727272727273,0,0.2727272727272727,0,0,0.6363636363636364,0.18181818181818182,0.18181818181818182,0,0
2019,00-0029269,16,12.9375,6,5,9,3,4,2,0.375,0.3125,0.5625,0.1875,0.25,0.125,0,0.6875,0.0625,0.25,0,0
2019,00-0029293,91,13.032967032967033,34,18,23,26,42,15,0.37362637362637363,0.1978021978021978,0.25274725274725274,0.2857142857142857,0.46153846153846156,0.16483516483516483,0.16483516483516483,0.5164835164835165,0.02197802197802198,0.2967032967032967,0,0
2019,00-0029319,3,7.666666666666667,0,1,0,1,2,0,0,0.3333333333333333,0,0.3333333333333333,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0
2019,00-0029419,1,1,0,1,0,0,1,1,0,1,0,0,1,1,NA,NA,NA,NA,0,0
2019,00-0029492,2,17.5,1,1,1,0,1,0,0.5,0.5,0.5,0,0.5,0,0,0,0,1,0,0
2019,00-0029572,58,10.655172413793103,17,20,16,8,34,3,0.29310344827586204,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.5862068965517241,0.05172413793103448,0.10344827586206896,0.6551724137931034,0.05172413793103448,0.1896551724137931,0,0
2019,00-0029587,28,5.214285714285714,3,18,4,4,20,2,0.10714285714285714,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.07142857142857142,0,0.8571428571428571,0.03571428571428571,0.10714285714285714,0,0
2019,00-0029604,1,12,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
2019,00-0029608,68,10.25,17,22,27,5,36,8,0.25,0.3235294117647059,0.39705882352941174,0.07352941176470588,0.5294117647058824,0.11764705882352941,0.04411764705882353,0.5882352941176471,0.14705882352941177,0.22058823529411764,0,0
2019,00-0029632,89,7.53932584269663,14,38,36,29,24,11,0.15730337078651685,0.42696629213483145,0.4044943820224719,0.3258426966292135,0.2696629213483146,0.12359550561797752,0.02247191011235955,0.797752808988764,0.06741573033707865,0.11235955056179775,0,0
2019,00-0029664,47,11.02127659574468,12,12,20,11,16,5,0.2553191489361702,0.2553191489361702,0.425531914893617,0.23404255319148937,0.3404255319148936,0.10638297872340426,0.19148936170212766,0.40425531914893614,0.10638297872340426,0.2978723404255319,0,0
2019,00-0029738,48,5.375,5,27,16,8,24,12,0.10416666666666667,0.5625,0.3333333333333333,0.16666666666666666,0.5,0.25,0.020833333333333332,0.7916666666666666,0,0.1875,0,0
2019,00-0029764,1,2,0,1,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,0,0
2019,00-0029892,24,5.583333333333333,4,16,9,2,13,7,0.16666666666666666,0.6666666666666666,0.375,0.08333333333333333,0.5416666666666666,0.2916666666666667,0.041666666666666664,0.625,0.125,0.20833333333333334,0,0
2019,00-0029931,10,3.1,1,7,2,2,6,0,0.1,0.7,0.2,0.2,0.6,0,0.1,0.7,0.1,0.1,0,0
2019,00-0030035,48,12.208333333333334,18,11,19,8,21,6,0.375,0.22916666666666666,0.3958333333333333,0.16666666666666666,0.4375,0.125,0.08333333333333333,0.5,0.08333333333333333,0.3333333333333333,0,0
2019,00-0030061,136,8.733333333333333,23,34,49,39,47,20,0.16911764705882354,0.25,0.3602941176470588,0.2867647058823529,0.34558823529411764,0.14705882352941177,0.1111111111111111,0.7185185185185186,0.014814814814814815,0.15555555555555556,0,0
2019,00-0030068,21,13.380952380952381,11,1,9,3,9,0,0.5238095238095238,0.047619047619047616,0.42857142857142855,0.14285714285714285,0.42857142857142855,0,0.09523809523809523,0.8095238095238095,0,0.09523809523809523,0,0
2019,00-0030085,55,10.472727272727273,14,20,10,25,20,4,0.2545454545454545,0.36363636363636365,0.18181818181818182,0.45454545454545453,0.36363636363636365,0.07272727272727272,0.07272727272727272,0.6909090909090909,0.05454545454545454,0.18181818181818182,0,0
2019,00-0030089,10,7.2,2,4,6,2,2,1,0.2,0.4,0.6,0.2,0.2,0.1,0,0.9,0,0.1,0,0
2019,00-0030097,1,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,NA,NA,NA,0,0
2019,00-0030108,43,5.439024390243903,6,24,15,14,12,8,0.13953488372093023,0.5581395348837209,0.3488372093023256,0.32558139534883723,0.27906976744186046,0.18604651162790697,0.024390243902439025,0.7560975609756098,0.07317073170731707,0.14634146341463414,0,0
2019,00-0030147,8,9,1,3,5,1,2,3,0.125,0.375,0.625,0.125,0.25,0.375,0.125,0.625,0.125,0.125,0,0
2019,00-0030155,28,6.296296296296297,3,11,7,7,13,8,0.10714285714285714,0.39285714285714285,0.25,0.25,0.4642857142857143,0.2857142857142857,0.037037037037037035,0.5925925925925926,0.07407407407407407,0.2962962962962963,0,0
2019,00-0030181,73,6.819444444444445,9,24,31,22,19,15,0.1232876712328767,0.3287671232876712,0.4246575342465753,0.3013698630136986,0.2602739726027397,0.2054794520547945,0.041666666666666664,0.8055555555555556,0.041666666666666664,0.1111111111111111,0,0
2019,00-0030197,1,30,1,0,0,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,0,0
2019,00-0030216,35,4.942857142857143,4,21,12,6,17,12,0.11428571428571428,0.6,0.34285714285714286,0.17142857142857143,0.4857142857142857,0.34285714285714286,0,0.6857142857142857,0.08571428571428572,0.22857142857142856,0,0
2019,00-0030279,149,10.10738255033557,44,37,48,43,58,20,0.2953020134228188,0.24832214765100671,0.3221476510067114,0.28859060402684567,0.38926174496644295,0.1342281879194631,0.06040268456375839,0.6912751677852349,0.040268456375838924,0.2080536912751678,0,0
2019,00-0030288,38,3.236842105263158,2,27,15,7,16,4,0.05263157894736842,0.7105263157894737,0.39473684210526316,0.18421052631578946,0.42105263157894735,0.10526315789473684,0.07894736842105263,0.5789473684210527,0.23684210526315788,0.10526315789473684,0,0
2019,00-0030300,28,9.142857142857142,5,5,13,7,8,6,0.17857142857142858,0.17857142857142858,0.4642857142857143,0.25,0.2857142857142857,0.21428571428571427,0.03571428571428571,0.8214285714285714,0.03571428571428571,0.10714285714285714,0,0
2019,00-0030404,59,1.7413793103448276,3,40,18,15,25,7,0.05084745762711865,0.6779661016949152,0.3050847457627119,0.2542372881355932,0.423728813559322,0.11864406779661017,0,0.6206896551724138,0.3103448275862069,0.06896551724137931,0,0
2019,00-0030414,7,0.2857142857142857,1,6,3,0,4,2,0.14285714285714285,0.8571428571428571,0.42857142857142855,0,0.5714285714285714,0.2857142857142857,0,0.5714285714285714,0.42857142857142855,0,0,0
2019,00-0030431,139,8.410071942446043,33,51,58,20,61,10,0.23741007194244604,0.3669064748201439,0.4172661870503597,0.14388489208633093,0.43884892086330934,0.07194244604316546,0.02158273381294964,0.7266187050359713,0.11510791366906475,0.1366906474820144,0,0
2019,00-0030443,2,-1.5,0,2,0,2,0,1,0,1,0,1,0,0.5,0,0.5,0.5,0,0,0
2019,00-0030456,43,0.13953488372093023,1,37,14,10,19,7,0.023255813953488372,0.8604651162790697,0.32558139534883723,0.23255813953488372,0.4418604651162791,0.16279069767441862,0.023255813953488372,0.7674418604651163,0.18604651162790697,0.023255813953488372,0,0
2019,00-0030465,8,-0.375,0,8,5,1,2,0,0,1,0.625,0.125,0.25,0,0,0.625,0.375,0,0,0
2019,00-0030470,55,5.054545454545455,6,33,18,19,18,9,0.10909090909090909,0.6,0.32727272727272727,0.34545454545454546,0.32727272727272727,0.16363636363636364,0.03636363636363636,0.7090909090909091,0.14545454545454545,0.10909090909090909,0,0
2019,00-0030496,79,0.5512820512820513,3,65,30,8,40,11,0.0379746835443038,0.8227848101265823,0.379746835443038,0.10126582278481013,0.5063291139240507,0.13924050632911392,0.01282051282051282,0.782051282051282,0.16666666666666666,0.038461538461538464,0,0
2019,00-0030506,136,9,29,34,50,40,46,19,0.21323529411764705,0.25,0.36764705882352944,0.29411764705882354,0.3382352941176471,0.13970588235294118,0.08823529411764706,0.6985294117647058,0.03676470588235294,0.17647058823529413,0,0
2019,00-0030513,43,-1.1627906976744187,0,41,25,7,11,8,0,0.9534883720930233,0.5813953488372093,0.16279069767441862,0.2558139534883721,0.18604651162790697,0,0.813953488372093,0.18604651162790697,0,0,0
2019,00-0030525,24,12.458333333333334,7,7,9,4,11,1,0.2916666666666667,0.2916666666666667,0.375,0.16666666666666666,0.4583333333333333,0.041666666666666664,0.08333333333333333,0.625,0.08333333333333333,0.20833333333333334,0,0
2019,00-0030549,64,8.26984126984127,10,16,19,19,25,10,0.15625,0.25,0.296875,0.296875,0.390625,0.15625,0.09523809523809523,0.5714285714285714,0.015873015873015872,0.31746031746031744,0,0
2019,00-0030564,151,10.113333333333333,37,51,56,52,42,14,0.24503311258278146,0.33774834437086093,0.3708609271523179,0.3443708609271523,0.2781456953642384,0.09271523178807947,0.23333333333333334,0.4666666666666667,0.06,0.24,0,0
2019,00-0030578,17,4.9411764705882355,3,9,9,2,6,5,0.17647058823529413,0.5294117647058824,0.5294117647058824,0.11764705882352941,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.35294117647058826,0.29411764705882354,0.29411764705882354,0,0
2019,00-0030663,46,8.891304347826088,7,17,13,19,14,7,0.15217391304347827,0.3695652173913043,0.2826086956521739,0.41304347826086957,0.30434782608695654,0.15217391304347827,0.13043478260869565,0.717391304347826,0,0.15217391304347827,0,0
2019,00-0030669,62,5.274193548387097,6,30,24,21,17,6,0.0967741935483871,0.4838709677419355,0.3870967741935484,0.3387096774193548,0.27419354838709675,0.0967741935483871,0.12903225806451613,0.7096774193548387,0.0967741935483871,0.06451612903225806,0,0
2019,00-0030670,37,10.277777777777779,6,12,7,10,19,5,0.16216216216216217,0.32432432432432434,0.1891891891891892,0.2702702702702703,0.5135135135135135,0.13513513513513514,0.027777777777777776,0.7777777777777778,0,0.19444444444444445,0,0
2019,00-0030710,24,5,3,14,6,7,11,2,0.125,0.5833333333333334,0.25,0.2916666666666667,0.4583333333333333,0.08333333333333333,0.08695652173913043,0.6086956521739131,0.17391304347826086,0.13043478260869565,0,0
2019,00-0030741,3,0.6666666666666666,0,2,0,0,3,1,0,0.6666666666666666,0,0,1,0.3333333333333333,0,0.6666666666666666,0,0.3333333333333333,0,0
2019,00-0030821,48,10.787234042553191,13,12,10,22,15,7,0.2708333333333333,0.25,0.20833333333333334,0.4583333333333333,0.3125,0.14583333333333334,0.0851063829787234,0.6382978723404256,0.02127659574468085,0.2553191489361702,0,0
2019,00-0030874,37,0.918918918918919,3,31,17,2,18,7,0.08108108108108109,0.8378378378378378,0.4594594594594595,0.05405405405405406,0.4864864864864865,0.1891891891891892,0,0.6216216216216216,0.21621621621621623,0.16216216216216217,0,0
2019,00-0030968,3,7,1,2,0,0,3,0,0.3333333333333333,0.6666666666666666,0,0,1,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0
2019,00-0031023,3,11.666666666666666,1,1,1,0,2,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0
2019,00-0031035,3,3,0,3,1,2,0,0,0,1,0.3333333333333333,0.6666666666666666,0,0,0,0.6666666666666666,0.3333333333333333,0,0,0
2019,00-0031045,16,1.375,0,13,9,5,2,4,0,0.8125,0.5625,0.3125,0.125,0.25,0,0.9375,0,0.0625,0,0
2019,00-0031051,115,14.495652173913044,46,14,48,24,43,10,0.4,0.12173913043478261,0.41739130434782606,0.20869565217391303,0.3739130434782609,0.08695652173913043,0.11304347826086956,0.6,0.017391304347826087,0.26956521739130435,0,0
2019,00-0031060,2,-0.5,0,2,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2019,00-0031062,95,2.357894736842105,3,74,30,20,45,21,0.031578947368421054,0.7789473684210526,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.22105263157894736,0.021052631578947368,0.7368421052631579,0.17894736842105263,0.06315789473684211,0,0
2019,00-0031068,9,3.888888888888889,0,5,2,4,3,2,0,0.5555555555555556,0.2222222222222222,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.2222222222222222,0,0,0
2019,00-0031166,35,9.428571428571429,6,8,18,8,9,2,0.17142857142857143,0.22857142857142856,0.5142857142857142,0.22857142857142856,0.2571428571428571,0.05714285714285714,0.08571428571428572,0.8,0,0.11428571428571428,0,0
2019,00-0031167,2,4,0,1,0,2,0,1,0,0.5,0,1,0,0.5,0,1,0,0,0,0
2019,00-0031189,4,7.5,1,2,4,0,0,1,0.25,0.5,1,0,0,0.25,0,0.5,0,0.5,0,0
2019,00-0031209,1,-1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2019,00-0031228,48,11.583333333333334,14,13,19,4,25,3,0.2916666666666667,0.2708333333333333,0.3958333333333333,0.08333333333333333,0.5208333333333334,0.0625,0.041666666666666664,0.6458333333333334,0.10416666666666667,0.20833333333333334,0,0
2019,00-0031235,133,12.977443609022556,47,33,59,19,55,13,0.3533834586466165,0.24812030075187969,0.44360902255639095,0.14285714285714285,0.41353383458646614,0.09774436090225563,0.14285714285714285,0.48120300751879697,0.09022556390977443,0.2857142857142857,0,0
2019,00-0031236,73,13.944444444444445,30,14,33,14,25,6,0.410958904109589,0.1917808219178082,0.4520547945205479,0.1917808219178082,0.3424657534246575,0.0821917808219178,0.041666666666666664,0.625,0.06944444444444445,0.2638888888888889,0,0
2019,00-0031257,42,9.595238095238095,11,9,11,8,23,6,0.2619047619047619,0.21428571428571427,0.2619047619047619,0.19047619047619047,0.5476190476190477,0.14285714285714285,0.07142857142857142,0.6666666666666666,0.023809523809523808,0.23809523809523808,0,0
2019,00-0031260,28,7.642857142857143,4,11,6,12,10,7,0.14285714285714285,0.39285714285714285,0.21428571428571427,0.42857142857142855,0.35714285714285715,0.25,0.07142857142857142,0.7142857142857143,0.03571428571428571,0.17857142857142858,0,0
2019,00-0031273,55,7,4,16,17,21,17,7,0.07272727272727272,0.2909090909090909,0.3090909090909091,0.38181818181818183,0.3090909090909091,0.12727272727272726,0.03636363636363636,0.7818181818181819,0.01818181818181818,0.16363636363636364,0,0
2019,00-0031285,70,1.1285714285714286,0,59,28,22,20,10,0,0.8428571428571429,0.4,0.3142857142857143,0.2857142857142857,0.14285714285714285,0.02857142857142857,0.9285714285714286,0.014285714285714285,0.02857142857142857,0,0
2019,00-0031299,12,14.583333333333334,5,2,5,1,6,0,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.5,0,0.08333333333333333,0.5833333333333334,0,0.3333333333333333,0,0
2019,00-0031319,8,6.125,1,5,3,2,3,0,0.125,0.625,0.375,0.25,0.375,0,0,0.625,0.25,0.125,0,0
2019,00-0031325,91,9.488888888888889,26,29,22,25,43,7,0.2857142857142857,0.31868131868131866,0.24175824175824176,0.27472527472527475,0.4725274725274725,0.07692307692307693,0.12222222222222222,0.6666666666666666,0.044444444444444446,0.16666666666666666,0,0
2019,00-0031339,15,13.466666666666667,7,6,8,3,4,2,0.4666666666666667,0.4,0.5333333333333333,0.2,0.26666666666666666,0.13333333333333333,0,0.7333333333333333,0,0.26666666666666666,0,0
2019,00-0031344,42,11.833333333333334,11,5,17,12,13,6,0.2619047619047619,0.11904761904761904,0.40476190476190477,0.2857142857142857,0.30952380952380953,0.14285714285714285,0.23809523809523808,0.47619047619047616,0.023809523809523808,0.2619047619047619,0,0
2019,00-0031381,128,10,31,45,53,27,47,24,0.2421875,0.3515625,0.4140625,0.2109375,0.3671875,0.1875,0.06299212598425197,0.5984251968503937,0.11023622047244094,0.2283464566929134,0,0
2019,00-0031382,138,9.731884057971014,38,45,47,32,59,21,0.2753623188405797,0.32608695652173914,0.34057971014492755,0.2318840579710145,0.427536231884058,0.15217391304347827,0.11594202898550725,0.5652173913043478,0.057971014492753624,0.2608695652173913,0,0
2019,00-0031387,52,9.51923076923077,13,16,14,17,21,11,0.25,0.3076923076923077,0.2692307692307692,0.3269230769230769,0.40384615384615385,0.21153846153846154,0.07692307692307693,0.7884615384615384,0,0.1346153846153846,0,0
2019,00-0031408,119,15.059322033898304,45,16,39,33,46,19,0.37815126050420167,0.13445378151260504,0.3277310924369748,0.2773109243697479,0.3865546218487395,0.15966386554621848,0.11016949152542373,0.4406779661016949,0.06779661016949153,0.3813559322033898,0,0
2019,00-0031428,154,11.051948051948052,43,36,49,50,55,20,0.2792207792207792,0.23376623376623376,0.3181818181818182,0.3246753246753247,0.35714285714285715,0.12987012987012986,0.09740259740259741,0.564935064935065,0.025974025974025976,0.3116883116883117,0,0
2019,00-0031431,4,4.5,0,2,2,1,1,0,0,0.5,0.5,0.25,0.25,0,0.25,0.75,0,0,0,0
2019,00-0031484,1,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2019,00-0031511,9,14.777777777777779,3,2,1,2,6,1,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.6666666666666666,0.1111111111111111,0,0.5,0.125,0.375,0,0
2019,00-0031544,119,12.798319327731093,38,11,44,30,45,9,0.31932773109243695,0.09243697478991597,0.3697478991596639,0.25210084033613445,0.37815126050420167,0.07563025210084033,0.11764705882352941,0.6134453781512605,0,0.2689075630252101,0,0
2019,00-0031547,128,14.046875,43,18,43,39,46,16,0.3359375,0.140625,0.3359375,0.3046875,0.359375,0.125,0.1328125,0.5078125,0.0078125,0.3515625,0,0
2019,00-0031549,70,11.072463768115941,18,26,39,10,20,8,0.2571428571428571,0.37142857142857144,0.5571428571428572,0.14285714285714285,0.2857142857142857,0.11428571428571428,0.07246376811594203,0.5942028985507246,0.10144927536231885,0.2318840579710145,0,0
2019,00-0031558,19,7.2105263157894735,3,7,6,4,9,4,0.15789473684210525,0.3684210526315789,0.3157894736842105,0.21052631578947367,0.47368421052631576,0.21052631578947367,0,0.7368421052631579,0.10526315789473684,0.15789473684210525,0,0
2019,00-0031570,27,7.653846153846154,2,8,9,9,8,4,0.07407407407407407,0.2962962962962963,0.3333333333333333,0.3333333333333333,0.2962962962962963,0.14814814814814814,0.11538461538461539,0.7692307692307693,0.038461538461538464,0.07692307692307693,0,0
2019,00-0031577,2,5.5,0,0,1,1,0,1,0,0,0.5,0.5,0,0.5,0,1,0,0,0,0
2019,00-0031585,8,3.75,1,6,3,1,4,2,0.125,0.75,0.375,0.125,0.5,0.25,0,0.875,0,0.125,0,0
2019,00-0031588,95,14.882978723404255,30,20,30,25,39,6,0.3157894736842105,0.21052631578947367,0.3157894736842105,0.2631578947368421,0.4105263157894737,0.06315789473684211,0.0851063829787234,0.5531914893617021,0.02127659574468085,0.3404255319148936,0,0
2019,00-0031590,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2019,00-0031595,1,-2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
2019,00-0031598,44,6.116279069767442,4,20,9,19,15,7,0.09090909090909091,0.45454545454545453,0.20454545454545456,0.4318181818181818,0.3409090909090909,0.1590909090909091,0.07142857142857142,0.7857142857142857,0.023809523809523808,0.11904761904761904,0,0
2019,00-0031610,117,7.247863247863248,22,51,45,34,38,11,0.18803418803418803,0.4358974358974359,0.38461538461538464,0.2905982905982906,0.3247863247863248,0.09401709401709402,0.08547008547008547,0.6752136752136753,0.05128205128205128,0.18803418803418803,0,0
2019,00-0031665,3,1.6666666666666667,0,2,1,1,1,0,0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,1,0,0,0,0
2019,00-0031687,22,2.0454545454545454,1,16,7,3,12,3,0.045454545454545456,0.7272727272727273,0.3181818181818182,0.13636363636363635,0.5454545454545454,0.13636363636363635,0.13636363636363635,0.5454545454545454,0.22727272727272727,0.09090909090909091,0,0
2019,00-0031690,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2019,00-0031744,19,7.052631578947368,1,5,3,8,8,3,0.05263157894736842,0.2631578947368421,0.15789473684210525,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.10526315789473684,0.5263157894736842,0.05263157894736842,0.3157894736842105,0,0
2019,00-0031763,14,10.785714285714286,5,4,3,3,8,2,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.21428571428571427,0.5714285714285714,0.14285714285714285,0.07142857142857142,0.5,0.14285714285714285,0.2857142857142857,0,0
2019,00-0031787,21,15.095238095238095,8,4,7,1,13,2,0.38095238095238093,0.19047619047619047,0.3333333333333333,0.047619047619047616,0.6190476190476191,0.09523809523809523,0,0.7142857142857143,0,0.2857142857142857,0,0
