season,team,team_pass_rate,team_neutral_pass_rate,team_plays_pg,team_redzone_pass_rate,team_deep_throw_rate,team_left_throw_rate,team_middle_throw_rate,team_right_throw_rate,team_shotgun_rate,team_no_huddle_rate,team_avg_air_yards
2022,ARI,0.6565481352992194,0.5737704918032787,67.82352941176471,0.5496688741721855,0.16875871687587168,0.3877266387726639,0.16875871687587168,0.36401673640167365,0.8933217692974849,0.32784041630529054,6.933734939759036
2022,ATL,0.48520710059171596,0.4439140811455847,59.64705882352941,0.36,0.20704845814977973,0.3436123348017621,0.22687224669603523,0.33480176211453744,0.7396449704142012,0.15976331360946747,9.718072289156627
2022,BAL,0.538899430740038,0.5369978858350951,62,0.5085714285714286,0.1650853889943074,0.2846299810246679,0.25426944971537,0.3757115749525617,0.8700189753320683,0.04838709677419355,8.225409836065573
2022,BUF,0.6336538461538461,0.6359918200408998,65,0.5628415300546448,0.2450657894736842,0.3684210526315789,0.19407894736842105,0.37993421052631576,0.7221153846153846,0.09519230769230769,9.209059233449477
2022,CAR,0.523469387755102,0.47911547911547914,57.64705882352941,0.42105263157894735,0.20445344129554655,0.3360323886639676,0.145748987854251,0.43724696356275305,0.5408163265306123,0.09081632653061225,7.266958424507659
2022,CHI,0.5110220440881763,0.4400921658986175,58.705882352941174,0.4084507042253521,0.20909090909090908,0.3431818181818182,0.15227272727272728,0.35909090909090907,0.655310621242485,0.05511022044088176,9.087533156498674
2022,CIN,0.647780925401322,0.6482939632545932,66.1875,0.5860215053763441,0.1471927162367223,0.3186646433990895,0.20030349013657056,0.40515933232169954,0.7667610953729934,0.042492917847025496,6.840983606557377
2022,CLE,0.5549597855227882,0.4989648033126294,65.82352941176471,0.5235294117647059,0.19965870307167236,0.3447098976109215,0.18600682593856654,0.3822525597269625,0.5817694369973191,0.12779267202859695,8.261595547309833
2022,DAL,0.5385304659498208,0.47638603696098564,65.6470588235294,0.535031847133758,0.1797945205479452,0.3458904109589041,0.22773972602739725,0.3767123287671233,0.5448028673835126,0.13799283154121864,8.03956834532374
2022,DEN,0.6148148148148148,0.5311284046692607,63.529411764705884,0.6020408163265306,0.2220472440944882,0.3543307086614173,0.18740157480314962,0.35590551181102364,0.6518518518518519,0.09166666666666666,8.753064798598949
2022,DET,0.5724703737465816,0.5142857142857142,64.52941176470588,0.494949494949495,0.16476345840130505,0.3735725938009788,0.19738988580750408,0.3866231647634584,0.5113947128532361,0.04740200546946217,7.032312925170068
2022,GB,0.579696394686907,0.5166666666666667,62,0.58125,0.20903010033444816,0.33612040133779264,0.25585284280936454,0.34448160535117056,0.6859582542694497,0.05028462998102467,7.967971530249111
