player_id,position,draft_year_24,talent_prior_fppg_24,rookie_actual_fppg_24,talent_prior_source_24
00-0034164,RB,2018,0.6336493644742098,3.35,chronological_college_combine_ridge
00-0034791,RB,2018,8.587022155452914,11.531250000000002,chronological_college_combine_ridge
00-0034681,RB,2018,5.05508005813949,3.3187499999999996,chronological_college_combine_ridge
00-0034838,RB,2018,6.865342867701055,6.735714285714286,chronological_college_combine_ridge
00-0034358,RB,2018,9.202416247191048,0,chronological_college_combine_ridge
00-0034367,RB,2018,5.626331696402003,8.0875,chronological_college_combine_ridge
00-0034440,RB,2018,2.0089983308651633,5.955555555555556,chronological_college_combine_ridge
00-0034349,RB,2018,8.841004491773898,12.34,chronological_college_combine_ridge
00-0034816,RB,2018,9.768968504459007,2.457142857142857,chronological_college_combine_ridge
00-0034808,RB,2018,2.5212994705560985,2.7750000000000004,chronological_college_combine_ridge
00-0034845,RB,2018,8.347299420902093,10.430769230769233,chronological_college_combine_ridge
00-0034750,RB,2018,9.794704058800185,5.06923076923077,chronological_college_combine_ridge
00-0034331,RB,2018,4.168664650234114,8.5,chronological_college_combine_ridge
00-0034432,RB,2018,3.0259498797953395,0,chronological_college_combine_ridge
00-0034414,RB,2018,0.8967850710149285,0,chronological_college_combine_ridge
00-0034378,RB,2018,3.113952898557054,6.476923076923077,chronological_college_combine_ridge
00-0034679,RB,2018,7.034221425644197,1,chronological_college_combine_ridge
00-0034400,RB,2018,2.9838434113383205,4.315384615384615,chronological_college_combine_ridge
00-0034427,RB,2018,0,1.2,chronological_college_combine_ridge
00-0034747,WR,2018,1.8295610340743809,4.128571428571428,chronological_college_combine_ridge
00-0034419,WR,2018,1.2404655858670623,0,chronological_college_combine_ridge
00-0034406,WR,2018,2.4802412282352755,0,chronological_college_combine_ridge
00-0034772,WR,2018,3.9696119757721653,6.925,chronological_college_combine_ridge
00-0034409,WR,2018,2.11019194926249,0,chronological_college_combine_ridge
00-0034777,WR,2018,3.973033696759669,2.2181818181818183,chronological_college_combine_ridge
00-0034366,WR,2018,4.39080958591622,8.116666666666667,chronological_college_combine_ridge
00-0034395,WR,2018,1.5066026037525577,0,chronological_college_combine_ridge
00-0034411,WR,2018,1.0001601953266794,1.0333333333333334,chronological_college_combine_ridge
00-0034764,WR,2018,4.089769041513391,5.28,chronological_college_combine_ridge
00-0034370,WR,2018,2.939169345968054,4.663636363636363,chronological_college_combine_ridge
00-0034286,WR,2018,1.6899401260726576,1.9583333333333333,chronological_college_combine_ridge
00-0034775,WR,2018,4.879600472668742,8.5,chronological_college_combine_ridge
00-0034271,WR,2018,2.7829316393073773,0,chronological_college_combine_ridge
00-0034407,WR,2018,2.1816413195227478,0.8125,chronological_college_combine_ridge
00-0034353,WR,2018,3.6482784440712166,6.914666666666666,chronological_college_combine_ridge
00-0011233,WR,2018,1.7119054909938667,0,chronological_college_combine_ridge
00-0034827,WR,2018,6.0323840780764435,8.34375,chronological_college_combine_ridge
00-0034268,WR,2018,3.15619263760886,0.35714285714285715,chronological_college_combine_ridge
00-0034860,WR,2018,3.806033081674153,7.5,chronological_college_combine_ridge
00-0034442,WR,2018,0.27820311523992103,0,chronological_college_combine_ridge
00-0034339,WR,2018,1.664666859072543,6,chronological_college_combine_ridge
00-0034273,WR,2018,1.1125436661255752,4.18,chronological_college_combine_ridge
00-0034837,WR,2018,5.368763425355481,11.05,chronological_college_combine_ridge
00-0034267,WR,2018,3.3384799684454953,0,chronological_college_combine_ridge
00-0034765,WR,2018,3.936224825242678,6.6692307692307695,chronological_college_combine_ridge
00-0034279,WR,2018,1.8859999508399201,3.9818181818181824,chronological_college_combine_ridge
00-0034348,WR,2018,4.731274641315047,7.206250000000001,chronological_college_combine_ridge
00-0034686,WR,2018,2.2564777753034924,1.1,chronological_college_combine_ridge
00-0034272,WR,2018,2.244586612380373,5.75,chronological_college_combine_ridge
00-0034676,WR,2018,4.621096642777103,2.975,chronological_college_combine_ridge
00-0034386,WR,2018,1.6622825991941599,0.14285714285714285,chronological_college_combine_ridge
00-0034418,WR,2018,2.197667054279605,0,chronological_college_combine_ridge
00-0034426,WR,2018,1.6636044319107979,2.6,chronological_college_combine_ridge
00-0034364,TE,2018,0.4397090807269544,2.2142857142857144,chronological_college_combine_ridge
00-0034753,TE,2018,3.3180343832917027,5.6375,chronological_college_combine_ridge
00-0034270,TE,2018,2.144844287029527,2.55,chronological_college_combine_ridge
00-0034159,TE,2018,2.634443476688605,7.9,chronological_college_combine_ridge
00-0034393,TE,2018,0.13903979266962124,0,chronological_college_combine_ridge
00-0034829,TE,2018,5.060589037089212,2.2285714285714286,chronological_college_combine_ridge
00-0034351,TE,2018,2.132208595850725,4.926666666666667,chronological_college_combine_ridge
00-0034766,TE,2018,1.12507724648082,6.692857142857143,chronological_college_combine_ridge
00-0034830,TE,2018,4.566710480994813,3.2,chronological_college_combine_ridge
00-0034439,TE,2018,0.5974136941802766,0,chronological_college_combine_ridge
00-0034383,TE,2018,2.7047227084711936,2.2,chronological_college_combine_ridge
00-0034798,TE,2018,2.5230288925870346,1,chronological_college_combine_ridge
00-0034365,TE,2018,3.3098440528144426,6.33,chronological_college_combine_ridge
00-0035652,QB,2019,4.099547438047916,10.22,chronological_college_combine_ridge
00-0035251,QB,2019,4.950786339568685,0.6600000000000006,chronological_college_combine_ridge
00-0035232,QB,2019,9.069896612922964,8.744444444444444,chronological_college_combine_ridge
00-0035710,QB,2019,12.556469488023575,17.46,chronological_college_combine_ridge
00-0035704,QB,2019,8.392370469762024,13.600000000000003,chronological_college_combine_ridge
00-0035146,QB,2019,1.0412982921148757,0.1,chronological_college_combine_ridge
00-0035289,QB,2019,1.501356780608997,16.66,chronological_college_combine_ridge
00-0035228,QB,2019,17.51251496279564,17.455,chronological_college_combine_ridge
00-0035282,QB,2019,2.8167035565280285,0,chronological_college_combine_ridge
00-0035264,QB,2019,3.6640003148377724,-0.5466666666666666,chronological_college_combine_ridge
00-0035283,QB,2019,4.925428215420837,0,chronological_college_combine_ridge
00-0035299,RB,2019,1.7782669093972867,0,chronological_college_combine_ridge
00-0035268,RB,2019,4.5566460948207625,3.1571428571428575,chronological_college_combine_ridge
00-0035310,RB,2019,0.3167927113650788,0,chronological_college_combine_ridge
00-0035311,RB,2019,1.558685837074681,3.985714285714286,chronological_college_combine_ridge
00-0035304,RB,2019,0.41616790315592356,0,chronological_college_combine_ridge
00-0035657,RB,2019,7.173537182882273,1.2000000000000002,chronological_college_combine_ridge
00-0035664,RB,2019,8.043683635866975,2.266666666666667,chronological_college_combine_ridge
00-0034975,RB,2019,7.047773696765432,2.84375,chronological_college_combine_ridge
00-0035594,RB,2019,3.3963995952140045,3.2142857142857144,chronological_college_combine_ridge
00-0035700,RB,2019,10.386483434607175,13.96923076923077,chronological_college_combine_ridge
00-0035537,RB,2019,1.6855255819662036,3.1374999999999997,chronological_college_combine_ridge
00-0035256,RB,2019,4.69771964760595,0,chronological_college_combine_ridge
00-0034972,RB,2019,6.294149397621572,4.876923076923077,chronological_college_combine_ridge
00-0035685,RB,2019,7.481956196515279,9.86875,chronological_college_combine_ridge
00-0035273,RB,2019,3.4870896834932426,5.033333333333333,chronological_college_combine_ridge
00-0035261,RB,2019,5.521390074340808,5.692857142857143,chronological_college_combine_ridge
00-0035243,RB,2019,8.855506014648608,11.981250000000001,chronological_college_combine_ridge
00-0035275,RB,2019,3.0507175521987855,0.3,chronological_college_combine_ridge
00-0035250,RB,2019,6.331904521172838,11.116666666666667,chronological_college_combine_ridge
00-0035218,RB,2019,1.7294032816769862,0,chronological_college_combine_ridge
00-0035217,RB,2019,5.173482095429843,5.127272727272727,chronological_college_combine_ridge
00-0035148,RB,2019,0.9026172997088171,2.7600000000000002,chronological_college_combine_ridge
00-0035303,RB,2019,0.941199080436298,0,chronological_college_combine_ridge
00-0035596,RB,2019,0.6093801468731561,2.266666666666667,chronological_college_combine_ridge
00-0034995,RB,2019,3.488755834788764,0.55,chronological_college_combine_ridge
00-0035291,RB,2019,2.929515975095956,0,chronological_college_combine_ridge
00-0035246,WR,2019,4.253041740968715,3.1,chronological_college_combine_ridge
00-0035703,WR,2019,3.3909344350788717,3.6916666666666664,chronological_college_combine_ridge
00-0035676,WR,2019,4.577921268228563,11.943750000000001,chronological_college_combine_ridge
00-0035662,WR,2019,5.52029424472512,8.814285714285715,chronological_college_combine_ridge
00-0035639,WR,2019,4.101314980041751,4.442857142857143,chronological_college_combine_ridge
00-0035592,WR,2019,1.0244838695306222,0,chronological_college_combine_ridge
00-0035313,WR,2019,0.9072781833635313,0,chronological_college_combine_ridge
00-0035296,WR,2019,0.7356939763597926,0,chronological_college_combine_ridge
00-0035140,WR,2019,5.755709553823259,6.53125,chronological_college_combine_ridge
00-0035297,WR,2019,2.1618482489360513,3.4626666666666663,chronological_college_combine_ridge
00-0034971,WR,2019,3.648994785520757,0,chronological_college_combine_ridge
00-0035527,WR,2019,4.996927222322945,2.575,chronological_college_combine_ridge
00-0035589,WR,2019,3.515670617983866,0,chronological_college_combine_ridge
00-0035216,WR,2019,5.063085060582871,8.225,chronological_college_combine_ridge
00-0035287,WR,2019,2.685355636632168,3.55,chronological_college_combine_ridge
00-0035006,WR,2019,0.8463818044283351,4.884615384615385,chronological_college_combine_ridge
00-0035659,WR,2019,4.188935445326586,11.635714285714286,chronological_college_combine_ridge
00-0035640,WR,2019,6.274484606360334,10.13125,chronological_college_combine_ridge
00-0035298,WR,2019,0.7955244942569409,3.788888888888889,chronological_college_combine_ridge
00-0035002,WR,2019,0.7560778998783984,0,chronological_college_combine_ridge
00-0034983,WR,2019,2.815006767735826,8.384615384615385,chronological_college_combine_ridge
00-0035590,WR,2019,3.7512831825821618,3.3000000000000003,chronological_college_combine_ridge
00-0035719,WR,2019,5.50532372353886,10.706666666666667,chronological_college_combine_ridge
00-0035535,WR,2019,2.110900233377058,10.428571428571429,chronological_college_combine_ridge
00-0035597,WR,2019,0,1.6,chronological_college_combine_ridge
00-0035593,WR,2019,0.9546093464627737,0,chronological_college_combine_ridge
00-0035529,TE,2019,2.788688574558306,0,chronological_college_combine_ridge
00-0035644,TE,2019,3.931322228309998,5.8125,chronological_college_combine_ridge
00-0035222,TE,2019,2.4904325487880343,0.45,chronological_college_combine_ridge
00-0035624,TE,2019,3.698473219344422,4.771428571428571,chronological_college_combine_ridge
00-0035229,TE,2019,4.029522015311171,5.391666666666667,chronological_college_combine_ridge
00-0035689,TE,2019,2.6965561133132065,4.38,chronological_college_combine_ridge
00-0035309,TE,2019,2.1800683618776135,0,chronological_college_combine_ridge
00-0034981,TE,2019,2.840283838024195,5.263636363636365,chronological_college_combine_ridge
00-0035539,TE,2019,1.950507134529892,1.15,chronological_college_combine_ridge
00-0035249,TE,2019,3.1441984878321017,1,chronological_college_combine_ridge
00-0035631,TE,2019,3.267873611807702,1.1,chronological_college_combine_ridge
00-0034970,TE,2019,3.540654669146734,4.364285714285715,chronological_college_combine_ridge
00-0015195,TE,2019,1.3818872559129105,0,chronological_college_combine_ridge
00-0034988,TE,2019,2.3530860508195612,8.614285714285714,chronological_college_combine_ridge
00-0035671,TE,2019,3.0222648829360423,0,chronological_college_combine_ridge
00-0035308,TE,2019,1.6339486897036581,3.08,chronological_college_combine_ridge
00-0035660,TE,2019,3.1136567079096635,0,chronological_college_combine_ridge
00-0035259,TE,2019,2.6654537719374027,0.9833333333333334,chronological_college_combine_ridge
00-0035320,TE,2019,1.9948523274484398,0,chronological_college_combine_ridge
00-0036442,QB,2020,15.77217574626765,17.971999999999998,chronological_college_combine_ridge
00-0036384,QB,2020,0,5.48,chronological_college_combine_ridge
00-0036226,QB,2020,4.541416550288103,0,chronological_college_combine_ridge
00-0036197,QB,2020,3.323274291061686,0,chronological_college_combine_ridge
00-0036355,QB,2020,13.345178427389897,22.055999999999997,chronological_college_combine_ridge
00-0036389,QB,2020,9.512948264420828,7.76,chronological_college_combine_ridge
00-0036264,QB,2020,10.981984939345857,0,chronological_college_combine_ridge
00-0036312,QB,2020,2.5181062866965034,9.42,chronological_college_combine_ridge
00-0036301,QB,2020,4.145565569943452,0,chronological_college_combine_ridge
00-0036279,QB,2020,0.17613416427180764,0,chronological_college_combine_ridge
00-0036433,QB,2020,0,2.4000000000000004,chronological_college_combine_ridge
00-0036212,QB,2020,14.776332688000686,13.546000000000001,chronological_college_combine_ridge
00-0036414,RB,2020,9.64558388449941,8.754545454545454,chronological_college_combine_ridge
00-0036383,RB,2020,2.629905854078437,0,chronological_college_combine_ridge
00-0036435,RB,2020,1.6200519255415298,0,chronological_college_combine_ridge
00-0036425,RB,2020,4.179888164810159,5.377777777777778,chronological_college_combine_ridge
00-0036265,RB,2020,7.992310572952913,4.366666666666667,chronological_college_combine_ridge
00-0036158,RB,2020,7.461180980677388,10.366666666666667,chronological_college_combine_ridge
00-0036360,RB,2020,10.82519843693652,12.153846153846153,chronological_college_combine_ridge
00-0036297,RB,2020,6.7816644648823505,3.0200000000000005,chronological_college_combine_ridge
00-0036328,RB,2020,7.928067887419825,13.442857142857141,chronological_college_combine_ridge
00-0036278,RB,2020,2.1296850347037672,0.6000000000000001,chronological_college_combine_ridge
00-0036370,RB,2020,5.463184411445403,5.361538461538462,chronological_college_combine_ridge
00-0036336,RB,2020,5.23809779500952,1.7909090909090912,chronological_college_combine_ridge
00-0036251,RB,2020,4.787213468781489,7.276923076923077,chronological_college_combine_ridge
00-0036269,RB,2020,4.745524819339532,4.7,chronological_college_combine_ridge
00-0036245,RB,2020,0.9681143900018739,2.244444444444445,chronological_college_combine_ridge
00-0036275,RB,2020,10.393655112880731,12.830769230769231,chronological_college_combine_ridge
00-0036223,RB,2020,10.143727688431373,15.653333333333334,chronological_college_combine_ridge
00-0036450,RB,2020,6.698631727017206,3.8000000000000003,chronological_college_combine_ridge
00-0036261,WR,2020,5.629066926069289,12.875,chronological_college_combine_ridge
00-0036364,WR,2020,3.2811710282795263,4.397777777777778,chronological_college_combine_ridge
00-0036277,WR,2020,2.9933651925761855,4.741666666666666,chronological_college_combine_ridge
00-0036326,WR,2020,4.162465359397265,11.61875,chronological_college_combine_ridge
00-0036439,WR,2020,0,1.3285714285714287,chronological_college_combine_ridge
00-0036308,WR,2020,3.26216426079507,0,chronological_college_combine_ridge
00-0036196,WR,2020,5.177522133245561,7.4625,chronological_college_combine_ridge
00-0036331,WR,2020,4.569132640922124,2.4733333333333336,chronological_college_combine_ridge
00-0036365,WR,2020,3.367095082939001,3.4222222222222225,chronological_college_combine_ridge
00-0036340,WR,2020,3.660374499608404,0.75,chronological_college_combine_ridge
00-0036412,WR,2020,5.902771046614829,6.258333333333333,chronological_college_combine_ridge
00-0036410,WR,2020,6.086965456670869,10.873333333333335,chronological_college_combine_ridge
00-0036398,WR,2020,2.4344495183392185,2.1799999999999997,chronological_college_combine_ridge
00-0036382,WR,2020,1.1185004468097361,0.9,chronological_college_combine_ridge
00-0036165,WR,2020,1.7886139541930886,0,chronological_college_combine_ridge
00-0036322,WR,2020,7.226934539208409,14.1375,chronological_college_combine_ridge
00-0036415,WR,2020,3.877036256936996,2.6714285714285713,chronological_college_combine_ridge
00-0036259,WR,2020,1.033952086450478,0,chronological_college_combine_ridge
00-0036407,WR,2020,8.540470348236855,8.100000000000001,chronological_college_combine_ridge
00-0036254,WR,2020,1.0226293214422972,4.381818181818182,chronological_college_combine_ridge
00-0036427,WR,2020,1.3433895962813909,3.4900000000000007,chronological_college_combine_ridge
00-0036358,WR,2020,7.837807633855769,10.91875,chronological_college_combine_ridge
00-0036255,WR,2020,5.014238281651491,5.2444444444444445,chronological_college_combine_ridge
00-0036309,WR,2020,1.6339163680268853,7.475,chronological_college_combine_ridge
00-0036345,WR,2020,2.486895708478165,0,chronological_college_combine_ridge
00-0036228,WR,2020,1.650395360492569,0,chronological_college_combine_ridge
00-0036233,WR,2020,1.2165232190008373,4.116666666666667,chronological_college_combine_ridge
00-0036252,WR,2020,6.1561606243845945,6.06923076923077,chronological_college_combine_ridge
00-0036133,WR,2020,1.9205537378018305,0.14615384615384616,chronological_college_combine_ridge
00-0036387,WR,2020,8.18953402370991,5.790909090909091,chronological_college_combine_ridge
00-0036377,WR,2020,1.688963308296666,0.89,chronological_college_combine_ridge
00-0036357,WR,2020,7.286001470607961,5.623076923076923,chronological_college_combine_ridge
00-0036268,WR,2020,6.195662849056164,9.15,chronological_college_combine_ridge
00-0036247,WR,2020,1.7886159456893524,2.646153846153846,chronological_college_combine_ridge
00-0036271,WR,2020,2.1965035274585576,5.025,chronological_college_combine_ridge
00-0036194,TE,2020,2.8385787217067247,2.725,chronological_college_combine_ridge
00-0036232,TE,2020,2.692987561851053,4.483333333333333,chronological_college_combine_ridge
00-0036250,TE,2020,0.9045333588923334,0,chronological_college_combine_ridge
00-0036332,TE,2020,3.0235583205502152,1.7000000000000002,chronological_college_combine_ridge
00-0036424,TE,2020,2.534609417142441,0,chronological_college_combine_ridge
00-0036225,TE,2020,3.541127595416367,1.0333333333333334,chronological_college_combine_ridge
00-0036290,TE,2020,4.300774904245203,3.3333333333333335,chronological_college_combine_ridge
00-0036423,TE,2020,2.9447801825078925,5.9,chronological_college_combine_ridge
00-0036244,TE,2020,2.90958001476962,2.6,chronological_college_combine_ridge
00-0036438,TE,2020,1.253039459881906,0,chronological_college_combine_ridge
00-0036422,TE,2020,2.9525527258281237,3.06,chronological_college_combine_ridge
00-0036429,TE,2020,1.8481318512020481,1.275,chronological_college_combine_ridge
00-0036929,QB,2021,4.0379780913259715,2.0000000000000004,chronological_college_combine_ridge
00-0036879,QB,2021,0.8992393123304229,0.3,chronological_college_combine_ridge
00-0036945,QB,2021,9.850899248181635,11.233333333333334,chronological_college_combine_ridge
00-0036972,QB,2021,10.892914303127677,13.231764705882354,chronological_college_combine_ridge
00-0037012,QB,2021,14.821582489569611,10.486666666666666,chronological_college_combine_ridge
00-0036971,QB,2021,17.528305193635717,12.061176470588236,chronological_college_combine_ridge
00-0036898,QB,2021,6.276135940193623,11.92,chronological_college_combine_ridge
00-0036946,QB,2021,7.252988800021285,0.2,chronological_college_combine_ridge
00-0036928,QB,2021,6.474700786522131,0,chronological_college_combine_ridge
00-0037013,QB,2021,16.77854522874944,11.527692307692309,chronological_college_combine_ridge
00-0036569,RB,2021,2.0236661144544112,0.21428571428571427,chronological_college_combine_ridge
00-0036924,RB,2021,5.721054501849986,9.885714285714286,chronological_college_combine_ridge
00-0036578,RB,2021,1.3935742013436492,0,chronological_college_combine_ridge
00-0036973,RB,2021,11.261852899138686,0,chronological_college_combine_ridge
00-0036857,RB,2021,2.8417071210969547,4.699999999999999,chronological_college_combine_ridge
00-0036654,RB,2021,0.35164665939035655,2.7666666666666666,chronological_college_combine_ridge
00-0036860,RB,2021,1.757586442858839,0.1,chronological_college_combine_ridge
00-0036919,RB,2021,3.968864088693226,6.5562499999999995,chronological_college_combine_ridge
00-0036893,RB,2021,9.32303511472592,15.511764705882353,chronological_college_combine_ridge
00-0036906,RB,2021,2.0371912938699883,4.49375,chronological_college_combine_ridge
00-0036669,RB,2021,1.1101096562354107,0.42500000000000004,chronological_college_combine_ridge
00-0036555,RB,2021,4.9331577461807505,7.8187500000000005,chronological_college_combine_ridge
00-0036670,RB,2021,1.1401060128177838,5.925,chronological_college_combine_ridge
00-0036567,RB,2021,3.0650755970092143,14.136363636363637,chronological_college_combine_ridge
00-0036842,RB,2021,3.7220879732713334,1.0000000000000002,chronological_college_combine_ridge
00-0036650,RB,2021,0,1.677777777777778,chronological_college_combine_ridge
00-0036984,RB,2021,6.676958065963308,4.466666666666667,chronological_college_combine_ridge
00-0036875,RB,2021,4.7904667672740215,9.158333333333333,chronological_college_combine_ridge
00-0036950,RB,2021,1.8251754148885526,0,chronological_college_combine_ridge
00-0036997,RB,2021,10.334695234341446,10.788235294117648,chronological_college_combine_ridge
00-0036849,WR,2021,5.906572914110331,0,chronological_college_combine_ridge
00-0036939,WR,2021,0.8223309956949273,0,chronological_college_combine_ridge
00-0036550,WR,2021,6.5825283511523915,6.708333333333333,chronological_college_combine_ridge
00-0036626,WR,2021,4.858717401239574,2.21,chronological_college_combine_ridge
00-0036858,WR,2021,1.488148701603912,0,chronological_college_combine_ridge
00-0036900,WR,2021,9.357096201034027,15.65294117647059,chronological_college_combine_ridge
00-0036554,WR,2021,4.493518159074505,4.792857142857143,chronological_college_combine_ridge
00-0036951,WR,2021,2.093430729049947,0.47500000000000003,chronological_college_combine_ridge
00-0036877,WR,2021,3.4145324781842934,0.9333333333333331,chronological_college_combine_ridge
00-0036620,WR,2021,5.333901091547808,2.9125,chronological_college_combine_ridge
00-0036646,WR,2021,2.2862722737387116,0,chronological_college_combine_ridge
00-0036627,WR,2021,4.68688292468239,4.466666666666667,chronological_college_combine_ridge
00-0036918,WR,2021,2.6304387996752574,0,chronological_college_combine_ridge
00-0036955,WR,2021,6.413139276064947,1.8583333333333334,chronological_college_combine_ridge
00-0036652,WR,2021,2.076261488152668,0.3,chronological_college_combine_ridge
00-0036671,WR,2021,0.21919263166357383,1.4333333333333333,chronological_college_combine_ridge
00-0036980,WR,2021,6.933530972889673,10.60909090909091,chronological_college_combine_ridge
00-0036936,WR,2021,7.696834221687334,6.007142857142857,chronological_college_combine_ridge
00-0036907,WR,2021,2.034061115979149,1.1,chronological_college_combine_ridge
00-0036536,WR,2021,0.7849689500773293,0,chronological_college_combine_ridge
00-0036988,WR,2021,4.026282571851363,5.093333333333334,chronological_college_combine_ridge
00-0036647,WR,2021,2.191363914162618,0,chronological_college_combine_ridge
00-0036991,WR,2021,5.007978474130497,0.475,chronological_college_combine_ridge
00-0036999,WR,2021,6.198693112011277,2.1846153846153844,chronological_college_combine_ridge
00-0036862,WR,2021,0,1.5666666666666667,chronological_college_combine_ridge
00-0036912,WR,2021,6.848007326540287,9.03529411764706,chronological_college_combine_ridge
00-0036572,WR,2021,0.8449647884673341,2.62,chronological_college_combine_ridge
00-0036635,WR,2021,2.9168178718321607,4.3500000000000005,chronological_college_combine_ridge
00-0036963,WR,2021,3.842324268697903,11.14375,chronological_college_combine_ridge
00-0036571,WR,2021,1.7036531778170851,0,chronological_college_combine_ridge
00-0036482,WR,2021,0,1.8,chronological_college_combine_ridge
00-0036913,WR,2021,6.811893857945937,6.984444444444445,chronological_college_combine_ridge
00-0036613,WR,2021,7.280065447439327,12.2375,chronological_college_combine_ridge
00-0036630,WR,2021,3.925958449224377,0.33,chronological_college_combine_ridge
00-0036657,WR,2021,3.2199899366116713,3.9000000000000004,chronological_college_combine_ridge
00-0036628,TE,2021,2.253543186937257,3.4083333333333337,chronological_college_combine_ridge
00-0036640,TE,2021,1.9925090578224287,0,chronological_college_combine_ridge
00-0036887,TE,2021,1.9020323403505799,1.1375000000000002,chronological_college_combine_ridge
00-0036894,TE,2021,3.59519056331792,7.60625,chronological_college_combine_ridge
00-0036876,TE,2021,1.8385780183678597,1.61,chronological_college_combine_ridge
00-0036637,TE,2021,2.1761538608236752,1.8714285714285714,chronological_college_combine_ridge
00-0036556,TE,2021,1.9978236445932587,5.725,chronological_college_combine_ridge
00-0037004,TE,2021,2.6883080999833417,0.43333333333333335,chronological_college_combine_ridge
00-0036565,TE,2021,1.821755595573125,0,chronological_college_combine_ridge
00-0037011,TE,2021,2.813132662740455,1.25,chronological_college_combine_ridge
00-0036970,TE,2021,6.543371047602484,8.38823529411765,chronological_college_combine_ridge
00-0037005,TE,2021,3.209200692040407,2.74,chronological_college_combine_ridge
00-0038132,QB,2022,6.395736173370533,0,chronological_college_combine_ridge
00-0037077,QB,2022,5.660720058540351,18.259999999999998,chronological_college_combine_ridge
00-0037324,QB,2022,0.928081925596778,0,chronological_college_combine_ridge
00-0038102,QB,2022,7.981238213388144,11.373846153846156,chronological_college_combine_ridge
00-0037834,QB,2022,1.8235941625296284,11.806666666666667,chronological_college_combine_ridge
00-0038122,QB,2022,6.593677542156605,10.18,chronological_college_combine_ridge
00-0037327,QB,2022,1.7511228854112795,2.7800000000000002,chronological_college_combine_ridge
00-0038128,QB,2022,6.6884627904507425,2.7628571428571433,chronological_college_combine_ridge
00-0038108,QB,2022,4.546606657534627,10.785,chronological_college_combine_ridge
00-0037263,RB,2022,4.323076536977522,9.3375,chronological_college_combine_ridge
00-0037085,RB,2022,3.0456477755717795,8.9,chronological_college_combine_ridge
00-0037329,RB,2022,0.23041032815762866,0,chronological_college_combine_ridge
00-0037276,RB,2022,3.696829158959971,1,chronological_college_combine_ridge
00-0037265,RB,2022,4.126989760884633,2.04,chronological_college_combine_ridge
00-0037248,RB,2022,7.082123410060852,5.95,chronological_college_combine_ridge
00-0037827,RB,2022,5.974353168653081,1.98,chronological_college_combine_ridge
00-0037087,RB,2022,2.6582367979387826,0.6545454545454545,chronological_college_combine_ridge
00-0037267,RB,2022,4.032949722550431,0.09230769230769233,chronological_college_combine_ridge
00-0038120,RB,2022,9.625941311802547,15.371428571428572,chronological_college_combine_ridge
00-0037286,RB,2022,3.888269839020492,2.2399999999999998,chronological_college_combine_ridge
00-0037617,RB,2022,4.121688287119908,1.4642857142857142,chronological_college_combine_ridge
00-0037304,RB,2022,2.5220844981151713,1.9866666666666668,chronological_college_combine_ridge
00-0037331,RB,2022,0.3422187639503096,2.0125,chronological_college_combine_ridge
00-0037299,RB,2022,3.313837822140832,1.4636363636363638,chronological_college_combine_ridge
00-0037197,RB,2022,2.16582668951282,7.5588235294117645,chronological_college_combine_ridge
00-0037258,RB,2022,5.390590906453075,11.646153846153847,chronological_college_combine_ridge
00-0037746,RB,2022,5.658727058395036,9.016666666666667,chronological_college_combine_ridge
00-0038045,RB,2022,5.341257384093912,1.3800000000000001,chronological_college_combine_ridge
00-0038098,RB,2022,5.197774403388053,2.37,chronological_college_combine_ridge
00-0038134,RB,2022,8.154573720802246,12.6,chronological_college_combine_ridge
00-0037256,RB,2022,6.2527795700346624,6.947058823529411,chronological_college_combine_ridge
00-0038040,RB,2022,5.496685216162554,0.6363636363636364,chronological_college_combine_ridge
00-0037840,RB,2022,3.6851970821989952,3.25,chronological_college_combine_ridge
00-0037837,WR,2022,2.6110608324762343,0,chronological_college_combine_ridge
00-0037257,WR,2022,5.847524681599008,2.226666666666667,chronological_college_combine_ridge
00-0037742,WR,2022,7.6075311666830485,6.50909090909091,chronological_college_combine_ridge
00-0037741,WR,2022,7.850317642837982,9.258333333333335,chronological_college_combine_ridge
00-0037816,WR,2022,2.528081267752973,6.3538461538461535,chronological_college_combine_ridge
00-0038092,WR,2022,1.8298739835332944,0.8,chronological_college_combine_ridge
00-0037828,WR,2022,3.42048269009909,0.34285714285714286,chronological_college_combine_ridge
00-0037745,WR,2022,3.921788026085122,3.1363636363636362,chronological_college_combine_ridge
00-0037238,WR,2022,9.171034135889412,8.623529411764707,chronological_college_combine_ridge
00-0037091,WR,2022,0.9212404224225491,0,chronological_college_combine_ridge
00-0037614,WR,2022,5.19369243689641,0,chronological_college_combine_ridge
00-0038090,WR,2022,5.589054554751106,2.4,chronological_college_combine_ridge
00-0037291,WR,2022,1.6389460897779764,3.5500000000000003,chronological_college_combine_ridge
00-0037239,WR,2022,7.802656713655408,10.946666666666665,chronological_college_combine_ridge
00-0037273,WR,2022,2.2400007370616026,2.95,chronological_college_combine_ridge
00-0037247,WR,2022,6.756639767591987,8.147058823529411,chronological_college_combine_ridge
00-0037664,WR,2022,5.36657207992937,5.737500000000001,chronological_college_combine_ridge
00-0038117,WR,2022,7.214855750084109,6.683333333333334,chronological_college_combine_ridge
00-0037261,WR,2022,2.784428465020988,2.71,chronological_college_combine_ridge
00-0038104,WR,2022,5.12997896311792,4.608333333333333,chronological_college_combine_ridge
00-0037666,WR,2022,4.391086712556397,0.7333333333333334,chronological_college_combine_ridge
