season,team,team_prior_pass_attempts_pg,team_prior_carries_pg,team_prior_pass_yd_pg,team_prior_rush_yd_pg,team_prior_points_pg,team_prior_pass_rate,team_prior_neutral_pass_rate,team_prior_plays_pg,team_prior_redzone_pass_rate,team_prior_redzone_rush_rate,team_prior_deep_throw_rate,team_prior_shotgun_rate,team_prior_no_huddle_rate,team_prior_avg_air_yards,team_projected_pass_attempts_pg,team_projected_carries_pg
2026,ARI,38.1764705882353,21.529411764705884,256.11764705882354,93.11764705882354,29.556470588235292,0.6948051948051948,0.6147959183673469,63.411764705882355,0.7041420118343196,0.29585798816568043,0.18143459915611815,0.7115027829313544,0.12152133580705007,7.180277349768875,32.65815207151662,26.61960153205389
2026,ATL,32.05882352941177,28.058823529411764,217.8235294117647,125.76470588235294,31.760000000000005,0.5598859315589354,0.5021367521367521,61.88235294117647,0.5140845070422535,0.4859154929577465,0.2073170731707317,0.7927756653992395,0.11216730038022814,7.651376146788991,32.582575125676,28.15967733565964
2026,BAL,24.823529411764707,29.823529411764707,192.8235294117647,156.58823529411765,36.90117647058823,0.5184426229508197,0.4560975609756098,57.411764705882355,0.4350282485875706,0.5649717514124294,0.19829424307036247,0.6352459016393442,0.03176229508196721,8.109004739336493,31.90882537597537,29.635182944961073
2026,BUF,29.11764705882353,32.1764705882353,234.1764705882353,159.64705882352942,42.74352941176471,0.5444546287809349,0.4833759590792839,64.17647058823529,0.4682926829268293,0.5317073170731708,0.18933823529411764,0.4857928505957837,0.06049495875343722,7.301010101010101,30.11661231621713,30.55434145583367
2026,CAR,30.294117647058822,27.11764705882353,194.35294117647058,116.29411764705883,28.22705882352941,0.577755905511811,0.5023809523809524,59.76470588235294,0.5921052631578947,0.4078947368421053,0.15913200723327306,0.655511811023622,0.06299212598425197,6.699029126213592,32.14521176334128,26.725998656674207
2026,CHI,33.76470588235294,29.705882352941178,234.76470588235293,144.47058823529412,37.131764705882354,0.5825067628494139,0.5321888412017167,65.23529411764706,0.4891304347826087,0.5108695652173914,0.24086378737541528,0.5121731289449954,0.05049594229035167,8.613240418118467,32.723362421948096,27.959809822837975
2026,CIN,37.64705882352941,22.41176470588235,249.64705882352942,93.58823529411765,31.69764705882353,0.6534839924670434,0.5754060324825986,62.47058823529411,0.6038961038961039,0.39610389610389607,0.17205882352941176,0.8097928436911488,0.02919020715630885,7.3546875,33.660053894954345,25.650894837423007
2026,CLE,32.8235294117647,24.764705882352942,185.41176470588235,97,24.410588235294117,0.6218568665377177,0.5165094339622641,60.8235294117647,0.5503875968992248,0.4496124031007752,0.16366612111292964,0.6692456479690522,0.09090909090909093,6.7831541218638,34.234474930068906,26.596491642803684
2026,DAL,36.705882352941174,27.352941176470587,278.52941176470586,125.6470588235294,37.35294117647059,0.6117542297417632,0.5300429184549357,66.05882352941177,0.5763546798029556,0.4236453201970444,0.19908814589665655,0.6144256455921638,0.09260908281389137,8.123397435897436,36.451822911151,26.784432581626398
2026,DEN,36.05882352941177,26.823529411764707,231.23529411764707,118.70588235294117,33.355294117647055,0.6165755919854281,0.5747863247863247,64.58823529411765,0.5895953757225434,0.4104046242774566,0.18876755070202808,0.6402550091074681,0.12750455373406194,7.32137030995106,32.89182838107487,26.506374868598456
2026,DET,34.23529411764706,26,268.6470588235294,120.05882352941177,38.398823529411764,0.5883458646616542,0.5169300225733634,62.588235294117645,0.5233160621761658,0.4766839378238342,0.15619967793880837,0.5084586466165414,0.06203007518796992,6.412371134020619,34.56669965031677,26.523735966694243
2026,GB,28.764705882352942,28.941176470588236,226.1764705882353,119.82352941176471,33.5,0.5484189723320159,0.4978813559322034,59.52941176470589,0.49122807017543857,0.5087719298245614,0.2230769230769231,0.6185770750988142,0.08695652173913043,8.758691206543967,33.097149236393534,28.055023411471595
2026,HOU,34.23529411764706,27.941176470588236,232.7058823529412,108.94117647058823,29.02588235294118,0.5950639853747715,0.5723981900452488,64.3529411764706,0.5680473372781065,0.4319526627218935,0.17637540453074432,0.6087751371115173,0.03930530164533821,8.187285223367697,32.506355001864335,26.473966639212502
2026,IND,32.1764705882353,26,240.2941176470588,118.05882352941177,36.82941176470588,0.5921951219512195,0.5825688073394495,60.294117647058826,0.5076923076923077,0.49230769230769234,0.2027491408934708,0.7073170731707317,0.05268292682926829,8.007312614259599,32.42028546810324,26.52811250986194
2026,JAX,33.11764705882353,28.764705882352942,236.8235294117647,115.05882352941177,35.56705882352941,0.5916134913400183,0.5904522613065326,64.52941176470588,0.5,0.5,0.2260726072607261,0.5943482224247949,0.07019143117593436,8.667850799289521,32.53058973269813,27.127189890379228
2026,KC,34.35294117647059,25.294117647058822,232.1764705882353,106.58823529411765,30.651764705882357,0.650375939849624,0.6061855670103092,62.588235294117645,0.5978835978835979,0.4021164021164021,0.19400630914826497,0.7951127819548872,0.02725563909774436,7.761986301369863,34.37566829070718,26.149275484411124
2026,LA,35.1764705882353,27.352941176470587,276.88235294117646,126.58823529411765,40.557647058823534,0.578268876611418,0.5724137931034483,63.88235294117647,0.5686274509803921,0.43137254901960786,0.2560386473429952,0.3987108655616942,0.06721915285451197,9.244147157190636,35.55846991366327,26.833847785180506
2026,LAC,33.470588235294116,27.41176470588235,232.52941176470588,121.58823529411765,31.107058823529414,0.625,0.5995145631067961,64.47058823529412,0.5976331360946746,0.4023668639053254,0.17011128775834658,0.7034671532846716,0.04105839416058394,7.989455184534271,34.17471089721475,27.31741714104421
2026,LV,30.294117647058822,21.705882352941178,195,77.47058823529412,22.01764705882353,0.6340694006309149,0.5415617128463476,55.94117647058823,0.6410256410256411,0.3589743589743589,0.14457831325301204,0.655099894847529,0.08937960042060988,6.229126213592233,35.04306553172879,25.12940592464983
2026,MIA,28.176470588235293,25.41176470588235,195.41176470588235,120.23529411764706,30.192941176470587,0.5619747899159664,0.4820359281437126,56,0.5174825174825175,0.4825174825174825,0.16153846153846155,0.7069327731092437,0.03676470588235294,7.018789144050104,33.6788003485069,26.56055496277438
2026,MIN,28.470588235294116,24.11764705882353,188.7058823529412,108.29411764705883,27.90705882352941,0.6012526096033403,0.5297029702970297,56.35294117647059,0.6466666666666666,0.3533333333333334,0.21532846715328463,0.5480167014613778,0.07515657620041753,7.762396694214876,34.270204073716826,25.10379713677386
2026,NE,29.529411764705884,29.058823529411764,262.29411764705884,128.88235294117646,38.43882352941176,0.5864374403056352,0.5772727272727273,61.588235294117645,0.5280898876404494,0.4719101123595506,0.22867513611615245,0.5339063992359121,0.02387774594078319,9.187250996015935,33.24910202301003,27.58282798784546
2026,NO,34.76470588235294,25.58823529411765,236.88235294117646,94.29411764705883,26.551764705882352,0.6280148423005566,0.5476718403547672,63.411764705882355,0.5230769230769231,0.4769230769230769,0.1918876755070203,0.7773654916512059,0.22912801484230055,8.099830795262267,32.94380590049248,26.656000370151403
2026,NYG,30.941176470588236,30.058823529411764,217.8235294117647,129.11764705882354,34.330588235294115,0.5766758494031221,0.49311926605504586,64.05882352941177,0.510752688172043,0.489247311827957,0.19584055459272096,0.7603305785123967,0.2130394857667585,8.503802281368822,31.84744412488553,28.62438554794368
2026,NYJ,29.058823529411764,26.823529411764707,163.76470588235293,123.29411764705883,26.291764705882354,0.6051080550098232,0.453416149068323,59.88235294117647,0.5615384615384615,0.43846153846153846,0.13774597495527727,0.724950884086444,0.09921414538310412,6.890688259109312,32.448217001987196,26.444250476086413
2026,PHI,29.235294117647058,28.11764705882353,205.76470588235293,116.94117647058823,32.042352941176475,0.5695952615992103,0.5362997658079626,59.588235294117645,0.4545454545454546,0.5454545454545454,0.21161048689138576,0.7611056268509379,0.19151036525172752,9.020120724346077,32.28582432134078,28.71256454814589
2026,PIT,32.35294117647059,23.941176470588236,213.64705882352942,103.29411764705883,30.64,0.602020202020202,0.5309168443496801,58.23529411764706,0.536144578313253,0.463855421686747,0.1423670668953688,0.6575757575757576,0.11616161616161616,5.963636363636364,34.30251698094728,26.21288628885187
2026,SEA,28.294117647058822,29.823529411764707,239,123.29411764705883,34.47764705882353,0.5147347740667977,0.5077720207253886,59.88235294117647,0.4335260115606937,0.5664739884393063,0.1784313725490196,0.4528487229862475,0.07662082514734773,7.827442827442828,32.319349210133026,27.742623551961213
2026,SF,33.76470588235294,28.294117647058822,254,106.88235294117646,33.90705882352942,0.5814167433302668,0.5543478260869565,63.94117647058823,0.5343137254901961,0.46568627450980393,0.17326732673267323,0.5280588776448942,0.03863845446182153,7.484320557491289,34.73180162746606,26.744292528876038
2026,TB,32.8235294117647,27.764705882352942,220.88235294117646,114.52941176470588,30.99411764705883,0.5994423791821561,0.5,63.294117647058826,0.564935064935065,0.43506493506493504,0.2009966777408638,0.6449814126394052,0.06226765799256505,8.07168458781362,33.446064142531284,27.661400090073812
2026,TEN,33.529411764705884,22.235294117647058,190.64705882352942,93.47058823529412,23.678823529411765,0.646414342629482,0.5078534031413613,59.05882352941177,0.5961538461538461,0.40384615384615385,0.17731629392971246,0.7221115537848606,0.10358565737051792,7.042105263157895,32.885921577491374,25.920715241631928
2026,WAS,27.58823529411765,28.470588235294116,195.8235294117647,134.7058823529412,32.832941176470584,0.5757271815446339,0.49624060150375937,58.64705882352941,0.440251572327044,0.5597484276729561,0.2196078431372549,0.8625877632898696,0.6108324974924775,8.52452025586354,33.253089666650034,28.932005024528408
