player_id,roster_name,position,current_team,current_status,roster_birth_date,roster_height,roster_weight,roster_years_exp,hist_name,source_season,hist_fppg,hist_fantasy_points,hist_games,hist_targets_pg,hist_carries_pg,hist_pass_attempts_pg,hist_rec_yd_pg,hist_rush_yd_pg,hist_pass_yd_pg,hist_catch_rate,hist_yards_per_target,hist_yards_per_carry,hist_yards_per_attempt,hist_target_share,hist_air_yards_share,hist_wopr,hist_pass_td_rate,hist_rush_td_rate,hist_rec_td_rate,hist_career_fppg,hist_peak_fppg,hist_career_games,hist_two_year_fppg,hist_two_year_games,hist_two_year_targets_pg,hist_two_year_carries_pg,hist_two_year_pass_attempts_pg,hist_experience,hist_prior_season_raw,birth_date,height,weight,rookie_season,latest_team_meta,draft_round,draft_pick,player_display_name,prior_fppg,two_year_fppg,recent_weighted_fppg,fppg_trend,prior_fantasy_points,prior_games,two_year_games,prior_targets_pg,two_year_targets_pg,prior_carries_pg,two_year_carries_pg,prior_pass_attempts_pg,two_year_pass_attempts_pg,prior_rec_yd_pg,prior_rush_yd_pg,prior_pass_yd_pg,prior_catch_rate,prior_yards_per_target,prior_yards_per_carry,prior_yards_per_attempt,prior_target_share,prior_air_yards_share,prior_wopr,prior_pass_td_rate,prior_rush_td_rate,prior_rec_td_rate,career_fppg_before,peak_fppg_before,career_games_before,experience,is_rookie,years_since_last_season,birth_date_final,age,age_squared,draft_capital_score,team_prior_pass_yd_pg,team_prior_rush_yd_pg,team_prior_pass_attempts_pg,team_prior_carries_pg,team_prior_points_pg,team_prior_pass_rate,team_prior_rush_rate,team_prior_neutral_pass_rate,team_prior_neutral_rush_rate,team_prior_plays_pg,team_prior_redzone_pass_rate,team_prior_redzone_rush_rate,team_prior_deep_throw_rate,team_prior_left_throw_rate,team_prior_middle_throw_rate,team_prior_right_throw_rate,team_prior_shotgun_rate,team_prior_no_huddle_rate,team_prior_avg_air_yards,receiver_context_available,rec_prior_avg_depth_target,rec_prior_deep_target_rate,rec_prior_short_target_rate,rec_prior_left_target_rate,rec_prior_middle_target_rate,rec_prior_right_target_rate,rec_prior_redzone_target_rate,rec_prior_route_vertical,rec_prior_route_in_break,rec_prior_route_out_break,rec_prior_route_screen,rec_prior_route_hitch,rec_prior_ngs_avg_cushion,rec_prior_ngs_avg_separation,prior_primary_qb_id,qb_context_available,qb_prior_avg_air_yards,qb_prior_deep_throw_rate,qb_prior_left_throw_rate,qb_prior_middle_throw_rate,qb_prior_right_throw_rate,qb_prior_redzone_throw_rate,qb_prior_wr_target_rate,qb_prior_te_target_rate,qb_prior_rb_target_rate,qb_prior_route_vertical,qb_prior_route_in_break,qb_prior_route_out_break,qb_prior_route_screen,qb_prior_route_hitch,qb_prior_ngs_time_to_throw,qb_prior_ngs_aggressiveness,qb_prior_ngs_cpoe,player_qb_context_available,player_qb_prior_avg_air_yards,player_qb_prior_deep_throw_rate,player_qb_prior_left_throw_rate,player_qb_prior_middle_throw_rate,player_qb_prior_right_throw_rate,player_qb_prior_redzone_throw_rate,player_qb_prior_wr_target_rate,player_qb_prior_te_target_rate,player_qb_prior_rb_target_rate,player_qb_prior_route_vertical,player_qb_prior_route_in_break,player_qb_prior_route_out_break,player_qb_prior_route_screen,player_qb_prior_route_hitch,player_qb_prior_ngs_time_to_throw,player_qb_prior_ngs_aggressiveness,player_qb_prior_ngs_cpoe,prior_primary_qb_name,rec_prior_slot_rate,rec_prior_wide_rate,rec_prior_inline_rate,alignment_available,context_available,qb_receiver_depth_fit,qb_receiver_location_fit,qb_receiver_route_fit,qb_position_target_fit,team_target_opportunity,rb_prior_team_carry_share,rb_prior_touch_opportunity,rb_receiving_fit,wr_context_fit_score,te_middle_fit,te_redzone_fit,te_route_fit,te_context_fit_score,qb_team_continuity,team_projected_pass_attempts_pg,team_projected_carries_pg,prior_teammate_max_target_share,prior_teammate_top2_target_share,prior_teammate_target_hhi,prior_teammate_max_carry_share,prior_teammate_top2_carry_share,prior_teammate_carry_hhi,career_attempts_before,career_carries_before,career_targets_before,career_pass_yards_before,career_interceptions_before,career_rush_yards_before,career_rec_yards_before,career_pass_tds_before,career_rush_tds_before,career_rec_tds_before,career_yards_per_attempt,career_interception_rate,career_yards_per_carry,career_catch_rate,career_yards_per_target,career_pass_td_rate,career_rush_td_rate,career_rec_td_rate,prior_interception_rate,prior_attempts_n,prior_carries_n,prior_targets_n,target_competition_index,carry_competition_index,team_pass_opportunity_index,team_rush_opportunity_index
00-0040225,Thomas Fidone II,TE,NYG,ACT,2002-09-20,78,255,1,Thomas Fidone II,2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2025,2002-09-20,78,255,2025,NYG,7,219,Thomas Fidone II,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2002-09-20,23.94798083504449,573.5057860756582,0.06757373783994859,217.8235294117647,129.11764705882354,30.941176470588236,30.058823529411764,34.330588235294115,0.5766758494031221,0.4233241505968779,0.49311926605504586,0.5068807339449541,64.05882352941177,0.510752688172043,0.489247311827957,0.19584055459272096,0.3466204506065858,0.19410745233968804,0.36915077989601386,0.7603305785123967,0.2130394857667585,8.503802281368822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0040691,1,8.179941002949853,0.18882978723404256,0.31648936170212766,0.22606382978723405,0.35638297872340424,0.14893617021276595,0.5891238670694864,0.22658610271903323,0.18429003021148035,0.23333333333333336,0.20909090909090908,0.20909090909090908,0.1606060606060606,0.18787878787878787,2.8210266272189353,12.979351032448378,-1.9900884955752147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaxson Dart,0,0,0,0,1,0,0,0,0.22658610271903323,0,0,0,0.11978851963746225,0.11782477341389729,0,0,0,0.04531722054380665,0,31.84744412488553,28.62438554794368,0.2661596958174905,0.40684410646387836,0.12876433084185113,0.34442270058708413,0.5772994129158513,0.21195920665132253,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.40684410646387836,0.5772994129158513,0.3184744412488553,0.2862438554794368
00-0040234,Quinn Ewers,QB,JAX,ACT,2003-03-15,74,210,1,Quinn Ewers,2025,8.169999999999998,32.67999999999999,4,0.25,2,20.75,-1.5,4.75,155.5,1,-6,2.375,7.493975903614458,0.00216450216450216,-0.00178465199286139,0.00199749685175027,0.03614457831325301,0,0,8.169999999999998,8.169999999999998,4,0,0,0,0,0,1,2025,2003-03-15,74,210,2025,JAX,7,231,Quinn Ewers,8.169999999999998,0,8.169999999999998,0,32.67999999999999,4,0,0.25,0,2,0,20.75,0,-1.5,4.75,155.5,1,-6,2.375,7.493975903614458,0.00216450216450216,-0.00178465199286139,0.00199749685175027,0.03614457831325301,0,0,8.169999999999998,8.169999999999998,4,1,0,0,2003-03-15,23.46611909650924,550.6587454515555,0.0657951694959769,236.8235294117647,115.05882352941175,33.11764705882353,28.764705882352946,35.56705882352941,0.5916134913400183,0.4083865086599817,0.5904522613065326,0.4095477386934674,64.52941176470588,0.5,0.5,0.2260726072607261,0.38613861386138615,0.20297029702970296,0.334983498349835,0.5943482224247949,0.07019143117593436,8.667850799289521,1,-6,0,1,0,1,0,1,0,1,0,0,0,0,0,00-0036971,1,8.707142857142857,0.22719734660033167,0.38474295190713104,0.2023217247097844,0.33665008291873966,0.15257048092868988,0.5842490842490843,0.19230769230769232,0.14102564102564102,0.1959334565619224,0.2495378927911275,0.25508317929759705,0.12384473197781884,0.1756007393715342,2.8681149012567326,16.785714285714285,-2.4868928571428484,1,8.349397590361447,0.2307692307692308,0.2967032967032967,0.2087912087912088,0.4065934065934066,0.12087912087912088,0.524390243902439,0.2926829268292683,0.17073170731707318,0.18292682926829268,0.2926829268292683,0.2804878048780488,0.18292682926829268,0.06097560975609756,0,0,0,Trevor Lawrence,0,0,0,0,1,0,0,0,0,0.07168321874204213,0.06952965235173823,2.25,0.44166666666666665,0.11684981684981686,0,0,0,0.03846153846153846,0,32.53058973269813,27.127189890379228,0.19538188277087035,0.3641207815275311,0.12242522139389025,0.5316973415132924,0.7014314928425358,0.314259308049063,83,8,1,622,3,19,-6,3,0,0,7.493975903614458,0.03614457831325301,2.375,1,-6,0.03614457831325301,0,0,0.03614457831325301,83,8,1,0.3641207815275311,0.7014314928425358,0.32530589732698134,1.8861440823576556
00-0040236,Kyle Monangai,RB,CHI,ACT,2002-06-06,68,209,1,Kyle Monangai,2025,8.100000000000001,137.70000000000002,17,1.7647058823529411,9.941176470588236,0,9.647058823529411,46.05882352941177,0,0.6,5.466666666666667,4.633136094674557,0,0.05639097744360902,4.045307443365696e-4,0.08486963768644913,0,0.02958579881656804,0,8.100000000000001,8.100000000000001,17,0,0,0,0,0,1,2025,2002-06-06,68,209,2025,CHI,7,233,Kyle Monangai,8.100000000000001,0,8.100000000000001,0,137.70000000000002,17,0,1.7647058823529411,0,9.941176470588236,0,0,0,9.647058823529411,46.05882352941177,0,0.6,5.466666666666667,4.633136094674557,0,0.05639097744360902,4.045307443365696e-4,0.08486963768644913,0,0.02958579881656804,0,8.100000000000001,8.100000000000001,17,1,0,0,2002-06-06,24.238193018480494,587.4900008011166,0.06551217820804184,234.76470588235293,144.47058823529412,33.76470588235294,29.705882352941178,37.131764705882354,0.5825067628494139,0.41749323715058606,0.5321888412017167,0.4678111587982833,65.23529411764706,0.4891304347826087,0.5108695652173914,0.24086378737541528,0.287375415282392,0.21096345514950168,0.45182724252491696,0.5121731289449954,0.05049594229035167,8.613240418118467,1,0.06666666666666667,0,0.8333333333333334,0.43333333333333335,0.26666666666666666,0.3,0.1,0,0.16666666666666666,0.26666666666666666,0.4,0.16666666666666666,0,0,00-0039918,1,8.625,0.24161073825503357,0.28859060402684567,0.21140939597315436,0.44966442953020136,0.13758389261744966,0.5943396226415094,0.25660377358490566,0.1490566037735849,0.16380952380952382,0.24761904761904763,0.2838095238095238,0.14095238095238094,0.16380952380952382,3.1954999999999996,11.267605633802818,-6.665792253521133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caleb Williams,0,0,0,0,1,0.7583892617449665,0.8251677852348993,0.738095238095238,0.1490566037735849,1.9040247678018576,0.3346534653465347,11.705882352941178,0.3885534591194969,0.7372004588843262,0.9447427293064876,0.9624161073825503,0.7714285714285715,0.7682047432117078,0,32.723362421948096,27.959809822837975,0.156794425087108,0.3048780487804878,0.10514878170185385,0.4415841584158416,0.47128712871287126,0.1962042936966964,0,169,30,0,0,783,164,0,5,0,0,0,4.633136094674557,0.6,5.466666666666667,0,0.029585798816568046,0,0,0,169,30,0.3048780487804878,0.47128712871287126,1.8453023922151182,9.356847247642808
00-0040237,Tez Johnson,WR,TB,ACT,2002-05-18,70,165,1,Tez Johnson,2025,5.2266666666666675,78.4,15,2.933333333333333,0.4666666666666667,0,21.466666666666665,1.4666666666666666,0,0.6363636363636364,7.318181818181818,3.142857142857143,0,0.08133086876155268,0.11456483126110124,0.20219168502509988,0,0,0.11363636363636365,5.2266666666666675,5.2266666666666675,15,0,0,0,0,0,1,2025,2002-05-18,70,165,2025,TB,7,235,Tez Johnson,5.2266666666666675,0,5.2266666666666675,0,78.4,15,0,2.933333333333333,0,0.4666666666666667,0,0,0,21.466666666666665,1.4666666666666666,0,0.6363636363636364,7.318181818181818,3.142857142857143,0,0.08133086876155268,0.11456483126110124,0.20219168502509988,0,0,0.11363636363636365,5.2266666666666675,5.2266666666666675,15,1,0,0,2002-05-18,24.290212183436,590.0144079163427,0.06523280730534423,220.8823529411765,114.52941176470588,32.8235294117647,27.764705882352946,30.99411764705883,0.5994423791821561,0.40055762081784385,0.5,0.5,63.294117647058826,0.564935064935065,0.43506493506493504,0.2009966777408638,0.3687707641196013,0.18604651162790695,0.3704318936877076,0.6449814126394052,0.06226765799256505,8.07168458781362,1,11.727272727272728,0.3181818181818182,0.29545454545454547,0.4090909090909091,0.25,0.3409090909090909,0.1590909090909091,0.20454545454545456,0.20454545454545456,0.3636363636363637,0.11363636363636365,0.11363636363636365,0,0,00-0034855,1,8.114180478821362,0.2,0.3692307692307693,0.1829059829059829,0.3743589743589744,0.12991452991452992,0.672316384180791,0.15819209039548024,0.16760828625235405,0.206831119544592,0.2239089184060721,0.2523719165085389,0.16129032258064516,0.1555977229601518,2.846171586715867,16.390423572744016,-1.6707151060460887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Baker Mayfield,0,0,0,0,1,0.8818181818181818,0.9297979797979796,0.8887355528721753,0.672316384180791,2.6695661628791996,0.01680790960451977,3.4,0.21235447697312104,0.8536421145491515,0.9329059829059828,0.9708236208236208,0.9273474785808752,0.7860529878020149,0,33.446064142531284,27.661400090073812,0.22759856630824374,0.3727598566308244,0.11440628974447914,0.3665254237288136,0.646186440677966,0.24597367854064922,0,7,44,0,0,22,322,0,0,5,0,0,3.142857142857143,0.6363636363636364,7.318181818181818,0,0,0.11363636363636363,0,0,7,44,0.3727598566308244,0.646186440677966,2.720197453366685,0.4649303122484157
00-0040238,LeQuint Allen Jr.,RB,JAX,ACT,2004-08-05,72,201,1,LeQuint Allen Jr.,2025,1.2375,19.8,16,0.6875,1.4375,0,3.375,5.875,0,0.9090909090909092,4.909090909090909,4.086956521739131,0,0.02010968921389397,-0.00307377049180327,0.02801289447657865,0,0,0,1.2375,1.2375,16,0,0,0,0,0,1,2025,2004-08-05,72,201,2025,JAX,7,236,LeQuint Allen Jr.,1.2375,0,1.2375,0,19.8,16,0,0.6875,0,1.4375,0,0,0,3.375,5.875,0,0.9090909090909092,4.909090909090909,4.086956521739131,0,0.02010968921389397,-0.00307377049180327,0.02801289447657865,0,0,0,1.2375,1.2375,16,1,0,0,2004-08-05,22.072553045859,487.1975979622594,0.06509445549041194,236.8235294117647,115.05882352941175,33.11764705882353,28.764705882352946,35.56705882352941,0.5916134913400183,0.4083865086599817,0.5904522613065326,0.4095477386934674,64.52941176470588,0.5,0.5,0.2260726072607261,0.38613861386138615,0.20297029702970296,0.334983498349835,0.5943482224247949,0.07019143117593436,8.667850799289521,1,-1.3636363636363635,0,1,0.18181818181818185,0.18181818181818185,0.6363636363636364,0.18181818181818185,0,0.09090909090909093,0.3636363636363637,0.5454545454545454,0,0,0,00-0036971,1,8.707142857142857,0.22719734660033167,0.38474295190713104,0.2023217247097844,0.33665008291873966,0.15257048092868988,0.5842490842490843,0.19230769230769232,0.14102564102564102,0.1959334565619224,0.2495378927911275,0.25508317929759705,0.12384473197781884,0.1756007393715342,2.8681149012567326,16.785714285714285,-2.4868928571428484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Trevor Lawrence,0,0,0,0,1,0.7728026533996684,0.7384290667872757,0.46983700218450686,0.14102564102564102,0.6659855898483709,0.04997443762781186,2.125,0.44166666666666665,0.650757130112663,0.9794964571083976,0.970752299110508,0.4961070968464685,0.6990253245833018,0,32.53058973269813,27.127189890379228,0.19538188277087035,0.3641207815275311,0.12204348059273935,0.5316973415132924,0.7014314928425358,0.31204703894680935,0,23,11,0,0,94,54,0,0,0,0,0,4.086956521739131,0.9090909090909091,4.909090909090909,0,0,0,0,0,23,11,0.3641207815275311,0.7014314928425358,0.6541800494692495,1.355666059194565
00-0040242,Jacory Croskey-Merritt,RB,WAS,ACT,2001-04-12,71,208,1,Jacory Croskey-Merritt,2025,7.988235294117648,135.8,17,0.7647058823529411,10.294117647058824,0,4,47.35294117647059,0,0.6923076923076923,5.230769230769231,4.6,0,0.03009259259259259,-0.00475237618809404,0.04181222555722305,0,0.04571428571428571,0,7.988235294117648,7.988235294117648,17,0,0,0,0,0,1,2025,2001-04-12,71,208,2025,WAS,7,245,Jacory Croskey-Merritt,7.988235294117648,0,7.988235294117647,0,135.8,17,0,0.7647058823529411,0,10.294117647058824,0,0,0,4,47.35294117647059,0,0.6923076923076923,5.230769230769231,4.6,0,0.03009259259259259,-0.00475237618809404,0.04181222555722305,0,0.04571428571428571,0,7.988235294117648,7.988235294117648,17,1,0,0,2001-04-12,25.388090349075977,644.5551315728447,0.06388765649999399,195.8235294117647,134.7058823529412,27.58823529411765,28.470588235294116,32.832941176470584,0.5757271815446339,0.4242728184553662,0.49624060150375937,0.5037593984962406,58.64705882352941,0.440251572327044,0.5597484276729561,0.2196078431372549,0.34901960784313724,0.1588235294117647,0.4,0.8625877632898696,0.6108324974924775,8.52452025586354,1,-1.4615384615384617,0,0.8461538461538461,0.38461538461538464,0.15384615384615383,0.4615384615384616,0.07692307692307693,0,0.07692307692307693,0.38461538461538464,0.4615384615384616,0.07692307692307693,0,0,00-0032268,1,10.110132158590307,0.2804878048780488,0.3617886178861789,0.16666666666666666,0.3861788617886179,0.13414634146341464,0.6197183098591549,0.2676056338028169,0.11267605633802816,0.25471698113207547,0.22641509433962265,0.18396226415094336,0.15566037735849056,0.1792452830188679,2.8531688888888893,19.823788546255507,3.4782378854625406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Marcus Mariota,0,0,0,0,1,0.7195121951219512,0.9444965603502188,0.49346879535558774,0.11267605633802816,0.8302015250544662,0.3615702479338844,11.058823529411764,0.3693932827735645,0.699288659434868,0.9871794871794872,0.9427767354596625,0.6282051282051282,0.7424204388306073,0,33.253089666650034,28.932005024528408,0.21108742004264391,0.3646055437100213,0.10225903682925609,0.23140495867768596,0.3223140495867769,0.06389163991530633,0,175,13,0,0,805,68,0,8,0,0,0,4.6,0.6923076923076923,5.230769230769231,0,0.045714285714285714,0,0,0,175,13,0.3646055437100213,0.3223140495867769,1.00067167978345,10.460952229943125
00-0040277,Jahdae Walker,WR,CHI,ACT,2002-07-05,75,205,1,Jahdae Walker,2025,3.9500000000000006,23.700000000000003,6,1.6666666666666667,0,0,14.5,0,0,0.6,8.7,0,0,0.018796992481203,0.02629449838187702,0.04660163758911842,0,0,0.2,3.9500000000000006,3.9500000000000006,6,0,0,0,0,0,1,2025,2002-07-05,75,205,2025,CHI,8,300,Jahdae Walker,3.9500000000000006,0,3.95,0,23.700000000000003,6,0,1.6666666666666667,0,0,0,0,0,14.5,0,0,0.6,8.7,0,0,0.018796992481203,0.02629449838187702,0.04660163758911842,0,0,0.2,3.9500000000000006,3.9500000000000006,6,1,0,0,2002-07-05,24.15879534565366,583.647392553177,0.05773502691896257,234.76470588235293,144.47058823529412,33.76470588235294,29.705882352941178,37.131764705882354,0.5825067628494139,0.41749323715058606,0.5321888412017167,0.4678111587982833,65.23529411764706,0.4891304347826087,0.5108695652173914,0.24086378737541528,0.287375415282392,0.21096345514950168,0.45182724252491696,0.5121731289449954,0.05049594229035167,8.613240418118467,1,13,0.5,0.1,0.2,0.2,0.6,0.2,0.3,0.4,0.2,0,0.1,0,0,00-0039918,1,8.625,0.24161073825503357,0.28859060402684567,0.21140939597315436,0.44966442953020136,0.13758389261744966,0.5943396226415094,0.25660377358490566,0.1490566037735849,0.16380952380952382,0.24761904761904763,0.2838095238095238,0.14095238095238094,0.16380952380952382,3.1954999999999996,11.267605633802818,-6.665792253521133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Caleb Williams,0,0,0,0,1,0.7416107382550335,0.8748322147651006,0.7114285714285714,0.5943396226415094,0.634674922600619,0,1.6666666666666667,0.1318867924528302,0.7379163425532299,0.9885906040268456,0.9375838926174496,0.7619047619047619,0.7727700995555877,0,32.723362421948096,27.959809822837975,0.156794425087108,0.3048780487804878,0.10757687965132513,0.4415841584158416,0.7762376237623763,0.30819723556514067,0,0,10,0,0,0,87,0,0,2,0,0,0,0.6,8.7,0,0,0.2,0,0,0,10,0.3048780487804878,0.7762376237623763,0.6151007974050391,0.2795980982283798
00-0040363,Keleki Latu,TE,BUF,ACT,2002-08-13,78,244,1,Keleki Latu,2025,1.8333333333333333,5.5,3,1.3333333333333333,0,0,11.666666666666666,0,0,1,8.75,0,0,0.00835073068893528,0.00332042058660763,0.01485039044402826,0,0,0,1.8333333333333333,1.8333333333333333,3,0,0,0,0,0,1,2025,2002-08-13,78,244,2025,BUF,8,300,Keleki Latu,1.8333333333333333,0,1.833333333333333,0,5.5,3,0,1.3333333333333333,0,0,0,0,0,11.666666666666666,0,0,1,8.75,0,0,0.00835073068893528,0.00332042058660763,0.01485039044402826,0,0,0,1.8333333333333333,1.8333333333333333,3,1,0,0,2002-08-13,24.05201916495551,578.4996259113872,0.05773502691896257,234.1764705882353,159.64705882352942,29.11764705882353,32.1764705882353,42.74352941176471,0.5444546287809349,0.45554537121906513,0.4833759590792839,0.5166240409207161,64.17647058823529,0.4682926829268293,0.5317073170731708,0.18933823529411764,0.3382352941176471,0.1875,0.38235294117647056,0.4857928505957837,0.06049495875343722,7.301010101010101,1,3,0,0.75,1,0,0,0,0,0.25,0.25,0,0.5,0,0,00-0034857,1,7.302173913043478,0.1913214990138067,0.33136094674556216,0.1893491124260355,0.38461538461538464,0.15187376725838264,0.5641592920353983,0.25,0.18584070796460175,0.1759465478841871,0.2739420935412027,0.2071269487750557,0.18485523385300667,0.15812917594654788,2.8916252723311544,11.304347826086955,1.5356304347825898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Josh Allen,0,0,0,0,1,0.8086785009861933,0.37869822485207105,0.6152561247216035,0.25,0.2431536288837037,0,1.3333333333333333,0.3832964601769911,0.6039239960963563,0.8106508875739645,0.8481262327416174,0.6328878990348923,0.6634487992163167,0,30.11661231621713,30.55434145583367,0.1919191919191919,0.3111111111111111,0.09966329966329966,0.5648994515539305,0.6709323583180987,0.33884675928865776,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,4,0.3111111111111111,0.6709323583180987,0.3011661231621713,0.30554341455833667
00-0040390,Jackson Meeks,TE,DET,ACT,2003-03-24,74,210,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-24,74,210,2025,DET,8,300,Jackson Meeks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2003-03-24,23.44147843942505,549.5029114260295,0.05773502691896257,268.6470588235294,120.05882352941175,34.23529411764706,26,38.39882352941176,0.5883458646616542,0.41165413533834583,0.5169300225733634,0.4830699774266366,62.588235294117645,0.5233160621761658,0.4766839378238342,0.15619967793880837,0.3027375201288245,0.3027375201288245,0.3285024154589372,0.5084586466165414,0.06203007518796992,6.412371134020619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0033106,1,6.427335640138408,0.15746753246753248,0.30357142857142855,0.30194805194805197,0.32954545454545453,0.16071428571428573,0.6117216117216118,0.163003663003663,0.22527472527472528,0.11460258780036968,0.2828096118299446,0.2476894639556377,0.15711645101663585,0.1977818853974122,2.6984913194444444,12.45674740484429,1.7020934256055398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jared Goff,0,0,0,0,1,0,0,0,0.163003663003663,0,0,0,0.14642857142857144,0.12234432234432235,0,0,0,0.0326007326007326,0,34.56669965031677,26.523735966694243,0.29553264604810997,0.47079037800687284,0.16044331077809662,0.5497737556561086,0.907239819004525,0.43036076247415084,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.47079037800687284,0.907239819004525,0.34566699650316773,0.26523735966694245
00-0040398,Brady Cook,QB,MIA,ACT,2001-10-12,74,215,1,Brady Cook,2025,5.692,28.46,5,0,2.6,30.6,0,9.8,147.8,0,0,3.769230769230769,4.830065359477124,0,0,0,0.0130718954248366,0,0,5.692,5.692,5,0,0,0,0,0,1,2025,2001-10-12,74,215,2025,MIA,8,300,Brady Cook,5.692,0,5.692,0,28.46,5,0,0,0,2.6,0,30.6,0,0,9.8,147.8,0,0,3.769230769230769,4.830065359477124,0,0,0,0.0130718954248366,0,0,5.692,5.692,5,1,0,0,2001-10-12,24.8870636550308,619.365937369555,0.05773502691896257,195.41176470588235,120.23529411764706,28.176470588235293,25.41176470588235,30.192941176470587,0.5619747899159664,0.4380252100840336,0.4820359281437126,0.5179640718562875,56,0.5174825174825175,0.4825174825174825,0.16153846153846155,0.39615384615384613,0.16346153846153846,0.3576923076923077,0.7069327731092437,0.03676470588235294,7.018789144050104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00-0036212,1,6.8046875,0.14628297362110312,0.4244604316546763,0.15587529976019185,0.33573141486810554,0.1486810551558753,0.5241935483870968,0.21505376344086025,0.260752688172043,0.17473118279569894,0.239247311827957,0.2553763440860215,0.20967741935483872,0.12096774193548387,2.654879581151833,12.760416666666666,-0.3672656250000017,1,5.666666666666667,0.11560693641618495,0.3872832369942196,0.09248554913294796,0.4046242774566474,0.11560693641618495,0.6442953020134228,0.19463087248322147,0.1610738255033557,0.12837837837837837,0.13513513513513514,0.34459459459459457,0.1891891891891892,0.20270270270270271,2.5715555555555554,14.37908496732026,-9.448104575163413,Tua Tagovailoa,0,0,0,0,1,0,0,0,0,0,0.10231481481481484,2.6,0.16948924731182796,0.10483870967741936,0,0,0,0.04301075268817205,0,33.6788003485069,26.56055496277438,0.20876826722338204,0.3862212943632568,0.11322300722190018,0.5509259259259259,0.712962962962963,0.3576120970507545,153,13,0,739,7,49,0,2,0,0,4.830065359477124,0.0457516339869281,3.769230769230769,0,0,0.013071895424836602,0,0,0.0457516339869281,153,13,0,0.3862212943632568,0.712962962962963,0.336788003485069,2.7175382623949718
00-0040466,Raheim Sanders,RB,CLE,ACT,2002-06-08,72,230,1,Raheim Sanders,2025,4.700000000000001,18.800000000000004,4,1,6.75,0,5.25,23,0,0.75,5.25,3.407407407407407,0,0.00766283524904214,0.00369881109643328,0.01408342064106652,0,0.03703703703703703,0,4.700000000000001,4.700000000000001,4,0,0,0,0,0,1,2025,2002-06-08,72,230,2025,CLE,8,300,Raheim Sanders,4.700000000000001,0,4.700000000000001,0,18.800000000000004,4,0,1,0,6.75,0,0,0,5.25,23,0,0.75,5.25,3.407407407407407,0,0.00766283524904214,0.00369881109643328,0.01408342064106652,0,0.03703703703703703,0,4.700000000000001,4.700000000000001,4,1,0,0,2002-06-08,24.23271731690623,587.224588561087,0.05773502691896257,185.41176470588235,97,32.8235294117647,24.764705882352946,24.410588235294117,0.6218568665377177,0.37814313346228234,0.5165094339622641,0.4834905660377359,60.8235294117647,0.5503875968992248,0.4496124031007752,0.16366612111292964,0.3486088379705401,0.23404255319148937,0.32733224222585927,0.6692456479690522,0.09090909090909093,6.7831541218638,1,3.5,0,0.5,0.5,0.25,0.25,0,0,0.25,0.5,0,0.25,0,0,00-0040668,1,7.193396226415095,0.1829787234042553,0.28936170212765955,0.24680851063829787,0.3659574468085106,0.07234042553191489,0.4205128205128205,0.3230769230769231,0.2564102564102564,0.18041237113402064,0.2422680412371134,0.20103092783505155,0.211340206185567,0.16494845360824742,3.2343443396226417,13.20754716981132,-3.48533018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Shedeur Sanders,0,0,0,0,1,0.8170212765957447,0.8351063829787234,0.6082474226804123,0.2564102564102564,0.25152129817444197,0.2725653206650831,7.75,0.3416666666666667,0.6900473984960714,0.996808510638298,0.9276595744680852,0.7972508591065292,0.7948855462005275,0,34.234474930068906,26.596491642803684,0.1917562724014337,0.3817204301075269,0.10646702894361583,0.5463182897862233,0.7007125890736342,0.3274975880298577,0,27,4,0,0,92,21,0,1,0,0,0,3.4074074074074074,0.75,5.25,0,0.037037037037037035,0,0,0,27,4,0.3817204301075269,0.7007125890736342,0.3423447493006891,7.249281273186989
