season,week,defense,def_games,def_dropbacks,def_rushes,def_pass_epa_allowed,def_rush_epa_allowed,def_pass_success_allowed,def_rush_success_allowed,def_explosive_pass_rate,def_deep_pass_rate,def_middle_pass_rate,def_deep_epa_allowed,def_middle_epa_allowed,def_sack_rate,def_qb_hit_rate,def_redzone_pass_td_rate,def_redzone_rush_td_rate
2024,1,ARI,1,30,28,0.5137083792038556,-0.09830154590859352,0.6666666666666666,0.4642857142857143,0.28,0.08,0.24,0.6898950726317701,0.531588981878788,0.06666666666666667,0.1,0.2222222222222222,0.25
2024,1,ATL,1,30,36,0.01732479704821106,-0.19739393741023117,0.4,0.3888888888888889,0.12,0.12,0,1.4118147742981573,0,0.06666666666666667,0.13333333333333333,0,0
2024,1,BAL,1,31,19,0.39052899577298045,-0.09971020890148609,0.5806451612903226,0.21052631578947367,0.2,0.1,0.3333333333333333,2.7625510263994033,0.44016156102297854,0.06451612903225806,0.1935483870967742,0,0.5
2024,1,BUF,1,38,23,0.1589813220939018,-0.09744305533376861,0.4473684210526316,0.2608695652173913,0.14285714285714285,0.17142857142857143,0.11428571428571428,-0.7865547590190546,0.47075146263523376,0.10526315789473684,0.13157894736842105,0.2,0.125
2024,1,CAR,1,26,36,0.25753818556646785,0.16846795597949638,0.46153846153846156,0.4722222222222222,0.12,0.36,0.24,0.8803048230357943,1.3497426348427926,0.038461538461538464,0.038461538461538464,1,0.3333333333333333
2024,1,CHI,1,38,23,-0.43266753887296255,0.014284474989045056,0.3684210526315789,0.391304347826087,0.08571428571428572,0.22857142857142856,0.14285714285714285,0.54076514767803,-0.3914056078184832,0.07894736842105263,0.2631578947368421,0.5,0
2024,1,CIN,1,29,35,0.04633600925769761,-0.08418720756723935,0.5517241379310345,0.3142857142857143,0.12,0.08,0.16,0.5682125425082625,0.8101786495826678,0.034482758620689655,0.2413793103448276,0,0.2
2024,1,CLE,1,35,25,-0.19049536558749136,0.004863321505253987,0.34285714285714286,0.36,0.05714285714285714,0.22857142857142856,0.2,0.36187075903581034,-0.33841336206699457,0.08571428571428572,0.11428571428571428,0,1
2024,1,DAL,1,56,14,-0.3503281267741323,0.04199055799939973,0.23214285714285715,0.35714285714285715,0.09803921568627451,0.19607843137254902,0.11764705882352941,-0.838952454860555,-0.11490629057516344,0.10714285714285714,0.30357142857142855,0.16666666666666666,0.5
2024,1,DEN,1,29,32,-0.07997657460353291,-0.07231877036065273,0.4482758620689655,0.375,0.07142857142857142,0.21428571428571427,0.10714285714285714,0.029724506118024425,-1.4470216083185115,0.06896551724137931,0.2413793103448276,0,0
2024,1,DET,1,51,23,0.08894942955929067,-0.05604929522303837,0.45098039215686275,0.5217391304347826,0.09803921568627451,0.11764705882352941,0.29411764705882354,-0.16697221778061436,0.16511733776812199,0.0392156862745098,0.21568627450980393,0.125,0.2
2024,1,GB,1,39,35,0.37500088122605274,-0.28668114366173153,0.5641025641025641,0.37142857142857144,0.19444444444444445,0.19444444444444445,0.08333333333333333,0.6483390286531573,-2.0724130101734772,0.05128205128205128,0.1282051282051282,0.16666666666666666,0.16666666666666666
2024,1,HOU,1,24,20,0.15375383945744633,-0.07035187979417394,0.375,0.5,0.14285714285714285,0.2857142857142857,0.23809523809523808,2.1052597861950435,1.8128585083177313,0.08333333333333333,0.08333333333333333,0,0.4
