season,week,defense,def_games,def_dropbacks,def_rushes,def_pass_epa_allowed,def_rush_epa_allowed,def_pass_success_allowed,def_rush_success_allowed,def_explosive_pass_rate,def_deep_pass_rate,def_middle_pass_rate,def_deep_epa_allowed,def_middle_epa_allowed,def_sack_rate,def_qb_hit_rate,def_redzone_pass_td_rate,def_redzone_rush_td_rate
2021,1,ARI,1,44,20,-0.32265516021635327,-0.3322698177071288,0.4772727272727273,0.3,0.11904761904761904,0.07142857142857142,0.3333333333333333,-0.31232026036243044,0.024197131411970902,0.13636363636363635,0.22727272727272727,0.2,0.5
2021,1,ATL,1,39,29,0.3601656464332988,0.006513643015599747,0.5897435897435898,0.5862068965517241,0.19444444444444445,0.08333333333333333,0.027777777777777776,0.44849269646996,-0.549579732818529,0.02564102564102564,0.05128205128205128,0.4,0.3333333333333333
2021,1,BAL,1,61,19,0.14425504275965803,-0.38253268168926663,0.47540983606557374,0.3157894736842105,0.13559322033898305,0.2542372881355932,0.22033898305084745,0.6539213787997135,0.4832093837456055,0.04918032786885246,0.11475409836065574,0.1111111111111111,0.5
2021,1,BUF,1,35,20,-0.020959181587073366,-0.19693927178450396,0.45714285714285713,0.2,0.17647058823529413,0.20588235294117646,0.08823529411764706,0.7481425106608569,-0.03428700196851664,0.05714285714285714,0.17142857142857143,0.2,0
2021,1,CAR,1,44,18,-0.17496092627995477,-0.21022030248826684,0.36363636363636365,0.3333333333333333,0.13636363636363635,0.18181818181818182,0.13636363636363635,0.8003073512663846,-1.039625680908407,0.13636363636363635,0.20454545454545456,0.25,0
2021,1,CHI,1,27,23,0.698095429231631,-0.12038955276543505,0.5555555555555556,0.34782608695652173,0.37037037037037035,0.2222222222222222,0.25925925925925924,2.121703839965808,1.6595456646298,0.037037037037037035,0.1111111111111111,0.16666666666666666,0.14285714285714285
2021,1,CIN,1,53,22,0.21878186462450333,-0.34618790214748985,0.4716981132075472,0.3181818181818182,0.11320754716981132,0.11320754716981132,0.37735849056603776,0.4036985974768556,0.5349836743742339,0.05660377358490566,0.1509433962264151,1,0.5
2021,1,CLE,1,42,20,0.5533060251005197,-0.14475647066428773,0.5476190476190477,0.3,0.23076923076923078,0.20512820512820512,0.28205128205128205,1.0611993303334684,-0.0999724708129283,0.047619047619047616,0.16666666666666666,0.2,0.25
2021,1,DAL,1,50,14,0.1555524992396395,-0.32885271581056136,0.54,0.42857142857142855,0.14,0.24,0.24,0.6107084044973208,0.6556817141996971,0,0.04,0.3,0
2021,1,DEN,1,43,16,-0.04537695924329137,7.217692509585529e-4,0.4418604651162791,0.375,0.15384615384615385,0.2564102564102564,0.28205128205128205,1.2408498226490337,0.5666907498115598,0.046511627906976744,0.06976744186046512,0,0.3333333333333333
2021,1,DET,1,28,27,0.6558310073110838,-0.18880078845864715,0.5714285714285714,0.4074074074074074,0.25925925925925924,0.18518518518518517,0.3333333333333333,2.950067164399662,0.27416600869037216,0.03571428571428571,0.10714285714285714,0.3333333333333333,0.25
2021,1,GB,1,24,36,0.8774767477162712,-0.067407104014516,0.6666666666666666,0.4166666666666667,0.2857142857142857,0.14285714285714285,0.2857142857142857,1.7998537060710604,1.0542533486829295,0,0.125,0.5714285714285714,0
2021,1,HOU,1,52,16,-0.07380845677405665,0.062139376103004906,0.4230769230769231,0.5625,0.17307692307692307,0.23076923076923078,0.21153846153846154,0.3356593709565151,0.11846129388273344,0.019230769230769232,0.07692307692307693,0.3333333333333333,0
2021,1,IND,1,28,25,0.49622069507937094,-0.13655425769276933,0.5357142857142857,0.44,0.23076923076923078,0.3076923076923077,0.19230769230769232,1.4693132520551453,3.088308704108932,0.10714285714285714,0.21428571428571427,1,0
2021,1,JAX,1,37,38,0.4676562019716531,-0.15024785015051906,0.5135135135135135,0.3157894736842105,0.20588235294117646,0.23529411764705882,0.23529411764705882,0.9213023649826952,1.1615194003097722,0.02702702702702703,0.16216216216216217,0.25,0.2857142857142857
2021,1,KC,1,32,25,0.38333267751659156,0.13672221964400216,0.5625,0.64,0.16666666666666666,0.26666666666666666,0.1,0.7490706989119643,-0.06042305665323502,0.0625,0.15625,0,0.36363636363636365
2021,1,LA,1,45,24,-0.20888750177627022,0.11641525603287568,0.5555555555555556,0.5,0.046511627906976744,0,0.16279069767441862,0,0.37403513229219226,0.06666666666666667,0.06666666666666667,0,0.4
2021,1,LAC,1,26,23,-0.04568283432645972,-0.158748208443918,0.38461538461538464,0.43478260869565216,0.13636363636363635,0.13636363636363635,0.18181818181818182,1.2785985472728516,0.39285337465116926,0.038461538461538464,0.2692307692307692,0.3333333333333333,0
2021,1,LV,1,39,28,0.06584109189480992,-0.20475153364324256,0.5128205128205128,0.25,0.18181818181818182,0.09090909090909091,0.42424242424242425,1.4889021073662054,-0.040763815108221135,0.07692307692307693,0.20512820512820512,0.5,0.5
2021,1,MIA,1,40,30,0.17080791056253378,-0.16621283099520953,0.525,0.43333333333333335,0.2,0.1,0.2,1.6312557303026536,0.2074650339127394,0.025,0.225,0.25,0
2021,1,MIN,1,32,36,0.13016809482182387,-0.16615381208652652,0.46875,0.3333333333333333,0.15625,0.15625,0.1875,1.9691614408046012,0.04074139172250032,0.15625,0.21875,0.3333333333333333,0.3333333333333333
2021,1,NE,1,29,23,0.0462790959946187,0.011163561106355928,0.4827586206896552,0.391304347826087,0.13793103448275862,0.27586206896551724,0.13793103448275862,0.17455658060498624,-0.705993320851121,0.06896551724137931,0.13793103448275862,1,0.25
2021,1,NO,1,37,15,-0.48268926277301544,-0.15925383092059409,0.3783783783783784,0.3333333333333333,0.08108108108108109,0.24324324324324326,0.16216216216216217,-0.56697678191509715,-0.5100343579833855,0.05405405405405406,0.1891891891891892,0,0
2021,1,NYG,1,41,25,0.47269789060351186,-0.032224863676819857,0.5609756097560976,0.28,0.34210526315789475,0.21052631578947367,0.2631578947368421,0.30684670722257423,1.1706688925507471,0.04878048780487805,0.14634146341463414,0.2,0
2021,1,NYJ,1,36,27,0.0797855067539805,-0.22260014281319287,0.4444444444444444,0.37037037037037035,0.19444444444444445,0.16666666666666666,0.1111111111111111,0.993818914187916,0.342808514622448,0.027777777777777776,0.2222222222222222,0,0.14285714285714285
2021,1,PHI,1,39,25,-0.4008922954332013,-0.08984467918984586,0.38461538461538464,0.28,0.07894736842105263,0.13157894736842105,0.2631578947368421,-0.0660208923276506,0.20177619695896332,0.07692307692307693,0.23076923076923078,0,0
2021,1,PIT,1,55,24,-0.0742584561875645,-0.15348480218017316,0.41818181818181815,0.375,0.12962962962962962,0.2037037037037037,0.24074074074074073,-0.5465679337820896,-0.008176071914092463,0.05454545454545454,0.14545454545454545,0.16666666666666666,0
2021,1,SEA,1,44,28,0.03532952750992857,-0.3029703655083681,0.5227272727272727,0.32142857142857145,0.0975609756097561,0.17073170731707318,0.3170731707317073,0.42820158452793344,0.6398326140031432,0.06818181818181818,0.22727272727272727,0.5,0
