feature,importance,importance_pct,position,model_type
height,10.764865405926896,0.7697351976272727,WR,Fantasy tier classifier
rec_prior_route_screen,9.889171194646273,0.7071192120702187,WR,Fantasy tier classifier
rec_prior_ngs_avg_separation,9.251919003994221,0.6615528791516573,WR,Fantasy tier classifier
rec_prior_ngs_avg_cushion,9.13360848190711,0.6530931567430549,WR,Fantasy tier classifier
two_year_games,8.727381108694953,0.6240461138298282,WR,Fantasy tier classifier
prior_games,8.51431756276091,0.6088111336928345,WR,Fantasy tier classifier
rec_prior_deep_target_rate,8.201046434122572,0.5864108708915378,WR,Fantasy tier classifier
rec_prior_route_vertical,8.079618614139024,0.5777282479800591,WR,Fantasy tier classifier
prior_rec_td_rate,7.906712879566738,0.5653647278845259,WR,Fantasy tier classifier
rec_prior_redzone_target_rate,7.214583939539613,0.5158744661538023,WR,Fantasy tier classifier
rec_prior_route_out_break,7.202731752173645,0.5150269826562904,WR,Fantasy tier classifier
rec_prior_avg_depth_target,6.460435701540643,0.46194955198842963,WR,Fantasy tier classifier
two_year_carries_pg,6.2087306714952595,0.4439515358739793,WR,Fantasy tier classifier
rec_prior_route_hitch,3.8394585716205616,0.27453816568676465,WR,Fantasy tier classifier
prior_pass_yd_pg,3.56093626549682,0.2546225964470671,WR,Fantasy tier classifier
is_rookie,3.489195576809779,0.2494928218421721,WR,Fantasy tier classifier
prior_pass_attempts_pg,3.144947245101584,0.22487755284917807,WR,Fantasy tier classifier
prior_yards_per_attempt,3.088696571792086,0.2208553824360938,WR,Fantasy tier classifier
receiver_context_available,3.0795455874601196,0.2202010468296893,WR,Fantasy tier classifier
two_year_pass_attempts_pg,2.898353092934027,0.20724498696982044,WR,Fantasy tier classifier
prior_pass_td_rate,2.693440374563472,0.19259282683371146,WR,Fantasy tier classifier
years_since_last_season,2.408879341210168,0.17224546205155358,WR,Fantasy tier classifier
prior_rush_td_rate,1.8486224021002808,0.13218462808047918,WR,Fantasy tier classifier
prior_fantasy_points,20.777690146783158,4.9072610792613425,WR,Breakout/upside classifier
prior_targets_pg,19.173449335994157,4.528372548489488,WR,Breakout/upside classifier
prior_air_yards_share,18.952347122357786,4.476152774306153,WR,Breakout/upside classifier
recent_weighted_fppg,18.23908395940267,4.307694753510113,WR,Breakout/upside classifier
prior_wopr,17.594701024857425,4.155504819379073,WR,Breakout/upside classifier
prior_fppg,16.5277412187568,3.903510959973847,WR,Breakout/upside classifier
peak_fppg_before,16.179669809939014,3.8213036854775706,WR,Breakout/upside classifier
draft_capital_score,15.484870658368628,3.6572064826451838,WR,Breakout/upside classifier
draft_pick,15.086918759643694,3.5632184671229985,WR,Breakout/upside classifier
age,14.694600400064612,3.4705609771401598,WR,Breakout/upside classifier
prior_rec_yd_pg,14.674575348664193,3.46583147378087,WR,Breakout/upside classifier
prior_target_share,14.268973734776008,3.3700367536046607,WR,Breakout/upside classifier
age_squared,13.816656020276005,3.2632086557677145,WR,Breakout/upside classifier
career_fppg_before,13.696088009971282,3.234732983053731,WR,Breakout/upside classifier
prior_rec_td_rate,12.428718252975278,2.935406434356388,WR,Breakout/upside classifier
career_games_before,9.660197546187746,2.281539049889162,WR,Breakout/upside classifier
draft_round,8.80893751105803,2.080489019341399,WR,Breakout/upside classifier
experience,8.58245934809266,2.0269995570108317,WR,Breakout/upside classifier
two_year_fppg,8.576567333723016,2.025607984964548,WR,Breakout/upside classifier
weight,7.793061371598139,1.8405600664450832,WR,Breakout/upside classifier
prior_yards_per_target,7.789472637786128,1.8397124816733834,WR,Breakout/upside classifier
two_year_targets_pg,7.596423282383845,1.7941182129433348,WR,Breakout/upside classifier
rec_prior_redzone_target_rate,7.505082937208664,1.7725455107960821,WR,Breakout/upside classifier
rec_prior_route_vertical,7.498059496693172,1.7708867192730255,WR,Breakout/upside classifier
