position,feature,n,coverage,outcome_pearson,outcome_spearman,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score
RB,opp_pos_fppg_allowed_roll4,6166,1,0.024846354308952764,0.021785006501307002,0.013327149934931495,0.5,0.03380944509975021,0.09146470653646252
RB,def_pass_success_allowed_roll4,6166,1,0.019506837338241406,0.015383799937318933,0.016889710939676346,0.5,0.014943614692981926,0.08945201810551427
RB,def_redzone_rush_td_rate_roll4,6166,1,0.013853003556474152,0.018633001168658864,0.01016912089930312,0.5,0.022818165247007548,0.08658742170979157
RB,matchup_abs_232,6166,1,0.07816304082971699,-0.062229835758345946,0.01810629493056012,0.3333333333333333,0.057491884247550105,0.08543394878385763
RB,calibrated_matchup_delta_23,6166,1,-0.07816304082971699,0.062229835758345946,-0.01810629493056012,0.3333333333333333,0.057491884247550105,0.08543394878385763
RB,def_sack_rate_roll4,6166,1,-0.0065045731158026015,-0.008584973101009093,0.004383533051819323,0.5,0.037575557961477185,0.08293116560243197
RB,season_to_date_interception_rate,6166,1,-0.014450338627855457,-0.011350804761167798,-0.006502012285630976,0.5,0.005382538389603254,0.08242731689184837
RB,roll3_team_pass_attempts,6166,1,0.008114237827463148,0.009225267955545353,-9.153900790181633e-4,0.5,0.027341946758933824,0.08071371517506036
RB,season_week,6166,1,-0.002665957574356155,0.001913816024572131,-0.003945973828138186,0.5,0.007812652934816549,0.0782664838024766
RB,rest_days,6166,1,-0.0017236215949703424,0.0025282748558594133,-0.0012090665450225468,0.5,0.011478614910946983,0.07730558630615263
RB,season_to_date_pass_td_rate,6166,1,0.06996188105349171,0.08027923309526654,-0.015703507649627885,0.25,0.0072581414833500675,0.06751903915172805
RB,season_to_date_pass_ypa,6166,1,0.06140158465339616,0.08978785456084425,-0.0046060814908741214,0.25,0.009648100934159883,0.06236437454922196
RB,carry_trend,6166,1,0.0650376930756309,0.058732889431289445,-0.004719358556435598,0.25,0.008781366058363861,0.05925657944160069
RB,prior_yards_per_attempt,6166,1,0.031300998279520445,-0.038617346804126616,0.015079262082514942,0.25,0.020463668613861955,0.05660029610532679
WR,projected_opportunities_232,9815,1,0.5734327429111371,0.6372102439936116,0.03254563083945863,1,0.022104254370308718,0.3465390823180253
WR,projected_touch_opportunities_232,9815,1,0.5734327429111371,0.6372102439936116,0.03254563083945863,1,0.022104254370308718,0.3465390823180253
WR,roll5_targets,9815,1,0.5159843401413966,0.5606783390854119,0.04543462998890388,1,0.04656551762232407,0.33526071717294
WR,roll5_offense_pct,9815,1,0.4549872267981801,0.5267180581705143,0.05573463161207069,1,0.05585276641319563,0.3257697286708855
WR,roll3_offense_pct,9815,1,0.4546124824917276,0.5255639581501708,0.056076293409395475,1,0.05507607834624681,0.32563986169538406
WR,roll3_offense_snaps,9815,1,0.4497188974977231,0.5180818264774781,0.0517666639914499,1,0.04920298371372494,0.3213345178944124
WR,roll3_ngs_air_yard_share,9815,1,0.4415194775424332,0.4975567829707133,0.030946302708408185,1,0.025189465936000414,0.3056251027265073
WR,roll3_target_share,9815,1,0.5115950331782977,0.5589138240530658,0.041736722624679506,0.75,0.04854156132806714,0.29529244617237393
WR,roll3_ngs_cushion,9815,1,0.3935454723858693,0.43596500664881754,0.038663826526520575,1,0.03751539976274538,0.29430424774052333
WR,roll3_targets,9815,1,0.5111749172516139,0.5569618194553784,0.038237807066385916,0.75,0.04688099585989213,0.29324201620579876
WR,preseason_prior_fppg,9815,1,0.5228714760755853,0.5547251003362159,0.024434365483914543,0.75,0.029582423620138507,0.2871375845637267
WR,ngs_available,9815,1,0.4796532780465455,0.5224056619305416,0.0352424446165852,0.75,0.03940318765012638,0.28132568832251914
WR,projected_td_points_232,9815,1,0.4396579688421138,0.51992570975309,-0.023050099635507783,0.75,0.02728149461945177,0.26713021385987495
WR,expected_fppg_232,9815,1,0.5606696113593299,0.6217765050849128,0.010336307924023756,0.5,0.017970219281396933,0.25698207114881927
WR,season_to_date_fppg,9815,1,0.5408946947256271,0.6021205159745054,0.015133508818520347,0.5,0.019648677029909755,0.2533904536388787
WR,roll3_ngs_separation,9815,1,0.3827299190432159,0.4454675095304414,0.031545665232865,0.75,0.033062713334684975,0.25234930725968957
WR,roll3_fppg,9815,1,0.5139194585470824,0.5803911402029613,-0.01825173100749734,0.5,0.03200202588242719,0.24856592090444674
WR,projection_spread_232,9815,1,0.27173817218149593,0.32143336271174966,-0.018435085555883902,1,0.013977833169288332,0.24717844633515582
WR,roll5_fppg,9815,1,0.5295065409250685,0.5936694056101162,-5.937702811240699e-4,0.5,0.03160811567544711,0.24497951423377684
WR,roll3_rec_td_rate,9815,1,0.06471822687321874,0.27232653040462507,-0.06135326730936103,1,0.05771978521051864,0.2277094132959987
WR,prior_yards_per_target,9815,1,0.1648328982180906,0.2542080771633951,-0.024811154162895564,1,0.02633679292371495,0.2239735896045382
WR,season_to_date_rec_td_rate,9815,1,0.0656033052877949,0.28590698530942793,-0.04388176753769158,1,0.04105310695074057,0.21996953927596968
WR,prior_game_fppg,9815,1,0.4287199620509791,0.5084569460120697,9.483441485006878e-4,0.5,0.039898839527729296,0.21760106551022285
WR,season_targets_prior,9815,1,0.39804964467768894,0.45646923062840816,0.026065739977984014,0.5,0.02851841693911994,0.21600666840139782
WR,model_disagreement_23,9815,1,0.3072296168021631,0.3551582735520426,-0.009088638268538552,0.75,0.006974194325252127,0.21520763050400202
WR,prior_rec_td_rate,9815,1,0.10808302656953693,0.2619543555618625,-0.026574703414644428,1,0.022448783767318924,0.21509296236326203
WR,opportunity_per_snap,9815,1,0.24991152228222893,0.34669483652986044,0.01626720285335305,0.75,0.03532050604204172,0.20993974628259748
WR,prior_catch_rate,9815,1,0.13471479595904076,0.15156890696149408,-0.02088317293374798,1,0.015620195275694542,0.20339637945576267
WR,role_vs_prior_232,9815,1,0.20894798960981262,0.2221367741589084,-0.04774438275864336,0.75,0.038793971656997064,0.2021314204359245
WR,role_5_vs_prior_232,9815,1,0.21499727958463152,0.23702179508258178,-0.026064669383998058,0.75,0.03529453047690956,0.19490068000563354
WR,roll3_ypt,9815,1,0.16612209120752414,0.28623002823234434,-0.02924125684042009,0.75,0.030278175167400872,0.1929359629001648
WR,role_fppg_trend,9815,1,0.03404608193425712,0.04498452552892415,-0.060157611335798084,1,0.03799489191693711,0.19239685210444002
WR,direct_gap_vs_base_232,9815,1,-0.08633180973913605,-0.08452003900828356,0.10978308998123719,0.75,0.03917199667716531,0.19150172059331177
WR,roll3_fppg_sd,9815,1,0.3171381210919045,0.36305348072711363,-0.02398283236225558,0.5,0.015343443818528566,0.1879778984286643
WR,practice_risk,9815,1,0.06937228747659033,0.08131466368551454,-0.024854534856224193,1,0.03258048239447748,0.18668736031279665
WR,roll3_pass_attempt_share,9815,1,0.07513976321160835,0.07440504921518053,0.02087852244809578,1,0.021838497898460367,0.1840329481754003
WR,season_to_date_ypt,9815,1,0.1592918086598897,0.26704664341517037,-0.016666254567702758,0.75,0.02988845103943139,0.18370678242800997
WR,roll3_pass_attempts,9815,1,0.07539431904037618,0.07442581201361621,0.01789093313087136,1,0.017744787177492442,0.182327473495543
WR,matchup_abs_232,9815,1,0.1014988876841694,-0.059077310367649766,-0.010665230222667573,1,0.014932032581078492,0.1816516338855767
WR,calibrated_matchup_delta_23,9815,1,-0.1014988876841694,0.059077310367649766,0.010665230222667573,1,0.014932032581078492,0.1816516338855767
WR,roll3_catch_rate,9815,1,0.188576552963882,0.206990678248444,0.015628931913044646,0.75,0.020066571342340113,0.18032233741841613
WR,legacy_gap_vs_base_232,9815,1,0.009397482693103988,0.015307663652666953,0.03741439738888031,1,0.06604055832202664,0.17696900118027756
WR,season_to_date_catch_rate,9815,1,0.17102389625452663,0.18790612465630188,0.017286078854916107,0.75,0.024561050586867878,0.17606787682797007
WR,is_home,9815,1,0.025704772858446637,0.029396004112635987,0.03139813583005962,1,0.03268562968948403,0.17555210370051194
WR,injury_risk,9815,1,0.021027311888412177,0.03616584704272601,-0.027785555328081895,1,0.03407700199428161,0.17403601788210632
WR,team_skill_out_count,9815,1,-0.001125652542291896,0.0064874324107812706,0.024923750989918773,1,0.02603241710713731,0.1648000390030835
WR,prior_rush_td_rate,9815,1,0.035928842711912296,0.010389524013964542,-0.010161567089579378,1,0.010198013389849271,0.1633064410991156
WR,roll3_team_carries,9815,1,-0.009303829564596352,-0.015250535511637795,-0.010518580188792617,1,0.009991620503448855,0.15923727671832544
WR,wr_redzone_matchup,9815,1,0.08832200528348343,0.21622031474635528,0.005093855628323103,0.75,0.015514997908183635,0.1581881335441534
WR,te_redzone_matchup,9815,1,0.08832200528348343,0.21622031474635528,0.005093855628323103,0.75,0.015514997908183635,0.1581881335441534
WR,def_qb_hit_rate_roll4,9815,1,-0.006750581708337771,-0.010763919784651717,-0.009882776451940922,1,0.012146214934185402,0.15816864597845096
WR,roll3_ngs_yac_oe,9815,1,0.13571027008081948,0.12665918303020904,-9.720715904712807e-5,0.75,0.027104432564411658,0.15488113705618495
WR,season_pass_attempts_prior,9815,1,0.10649485343923619,0.10827112866958241,0.011182074906850411,0.75,0.020796780230723733,0.15177322079056746
WR,implied_team_total,9815,1,0.09569424279105626,0.07058746169860781,0.019152918876202088,0.75,0.011016345120058238,0.1479159071125198
WR,season_to_date_pass_ypa,9815,1,0.08480388188419176,0.06389863200023406,0.022857073823818023,0.75,0.020788639288475144,0.1477970817287482
WR,te_middle_matchup,9815,1,0.06088371965614714,0.10439401257868822,0.015538975383967145,0.75,0.022437917731320395,0.1452226817434663
WR,roll5_pass_attempts,9815,1,0.08306779040971275,0.08749313462382718,0.0080475130461674,0.75,0.011748912525214542,0.14274765055190433
WR,season_to_date_rush_td_rate,9815,1,0.050358372608948786,0.08454873157478789,-0.015248777169218332,0.75,0.016602645496926503,0.14023256913442622
WR,qb_pressure_matchup,9815,1,0.06541992814637572,0.07434996250893064,0.011617371590972647,0.75,0.01711377635767626,0.14013677741912461
WR,season_to_date_rush_ypc,9815,1,0.04780834273138637,0.09843066795223908,-0.008641962056241102,0.75,0.012310920988516348,0.13803715687007836
WR,opp_pos_residual_roll8,9815,1,0.023006769818021473,0.021194203724799122,0.025572187288037493,0.75,0.03261944026320987,0.1339539513201576
WR,matchup_role_interaction,9815,1,0.018690066076845816,0.010707687565343446,0.02748574939458617,0.75,0.03199259149582699,0.1327169807788199
WR,prior_pass_td_rate,9815,1,0.013897610302562684,-0.0884293233051111,-0.012850082117929356,0.75,0.011666329724911648,0.13256225857663398
WR,rb_receiving_matchup,9815,1,0.0194094178970071,0.0059852365166671966,0.025443223016966453,0.75,0.03683212891583614,0.13184458685267983
WR,opp_pos_residual_roll4,9815,1,0.020552012474520036,0.017405270836068982,0.02276488166927148,0.75,0.024776234223533276,0.13100981491926736
WR,def_wr_residual_roll4,9815,1,0.020552012474520036,0.017405270836068982,0.02276488166927148,0.75,0.024776234223533276,0.13100981491926736
WR,rest_days,9815,1,-0.014014987049308205,-0.014687097936871459,-0.02184290759303619,0.75,0.02751159806709958,0.12936561764487628
WR,underdog_target_interaction,9815,1,0.16310628964958296,0.13573092987989024,0.016123768426481413,0.5,0.0029531981093214,0.12819785932536054
WR,preseason_deep_target_rate,9815,1,0.14420854270949,0.1972655365230916,-0.002148844875891253,0.5,0.013665540260437084,0.12696293629067396
WR,season_week,9815,1,-0.01481896370978393,-0.019301111723490003,-0.01569249178711038,0.75,0.02214278539291409,0.126759446718071
WR,snap_trend,9815,1,0.0325947381583832,0.021354185791154997,0.006507696804459689,0.75,0.028212890567163924,0.12667930778217082
WR,roll3_team_pass_attempts,9815,1,0.027945699647405543,0.033767277709060815,-0.00844407426228383,0.75,0.011197994190832073,0.12650193209873123
WR,def_explosive_pass_rate_roll4,9815,1,-0.01193632024351121,-0.01151801066495276,-0.01570117639750178,0.75,0.016856092108915914,0.12478183751339372
WR,expected_team_pass_rate,9815,1,0.036398758699313076,0.02846763156969315,0.003110659372116059,0.75,0.0032826330570996506,0.1241959523774017
WR,def_deep_pass_rate_roll4,9815,1,-0.012728288494233067,-0.01385849817552677,-0.009871096267355533,0.75,0.025455618660752202,0.12344166689641037
WR,expected_team_plays,9815,1,0.012716761575798246,0.016390228190017713,-0.010891728352254205,0.75,0.01229139042758085,0.12288626126771827
WR,def_pass_success_allowed_roll4,9815,1,0.012698279989863235,0.020188182769853336,0.006579422284402159,0.75,0.009997657298223335,0.12116877808836107
WR,def_rush_epa_allowed_roll4,9815,1,-3.8681484911643003e-4,-0.005543381061437614,-0.009864527179350121,0.75,0.021272313879905733,0.11980110101891159
WR,model22_gap_vs_base_232,9815,1,0.031982108588073245,0.06030654752340999,0.007803629935472801,0.6666666666666666,0.02913883229069308,0.11941908194869445
WR,def_redzone_rush_td_rate_roll4,9815,1,0.004162339549976002,0.005542365908009355,-0.007373306684734631,0.75,0.016030285569824675,0.11883532159306984
WR,def_sack_rate_roll4,9815,1,-0.0037436957029773478,-0.006881790369311702,-0.006937863642378926,0.75,0.013417027626501977,0.11846342147257402
WR,def_rush_epa_allowed_roll8,9815,1,0.0031278107999648873,-0.007071909282693791,-0.0032209287115332608,0.75,0.015623328135785201,0.11692338579168542
WR,def_redzone_pass_td_rate_roll4,9815,1,0.005145573792805864,0.008262757842458493,-0.0010250536274197782,0.75,0.00903233002110583,0.11578224135824954
WR,def_pass_epa_allowed_roll4,9815,1,0.00539636864608029,0.007278759806690663,0.0016263594806727347,0.75,0.004977314720487844,0.11557439077144885
WR,xfp_gap_vs_base_232,9815,1,-0.00543234479514379,0.003222689776862723,0.06277611280496932,0.5,0.060543989261279046,0.1106681945247135
WR,season_carries_prior,9815,1,0.09577988176096816,0.13355228583324474,-2.802834313067728e-4,0.5,0.01811863919004885,0.11020464448005657
WR,roll5_carries,9815,1,0.08727654556703777,0.12214320867157356,4.2587846629553086e-4,0.5,0.028627189731995552,0.10842132752568816
WR,roll3_carry_share,9815,1,0.0839235212808293,0.11405288527585941,0.00390627980106401,0.5,0.024689544528982112,0.10801936042702942
WR,wr_deep_matchup,9815,1,0.06936575058869641,0.13150539367414882,0.006478147115936214,0.5,0.010003988135248604,0.10718204736255936
WR,team_skill_questionable_count,9815,1,0.011798841434512836,0.02066200032489253,-0.0010073360356548453,0.6666666666666666,0.018443535661067212,0.1069008862793508
WR,roll3_carries,9815,1,0.0844602192609737,0.11295462846356692,0.0014262960978761467,0.5,0.024568465336036543,0.10685607466025122
WR,favorite_rush_interaction,9815,1,0.07611632981606115,0.09937284576159168,-0.002626281434150048,0.5,0.024582212146191995,0.10426572871826872
WR,target_trend,9815,1,0.0372215855710383,0.034503588569709503,-0.027844140833222886,0.5,0.019744924366391012,0.10034467184274143
WR,prior_yards_per_carry,9815,1,0.04367925072336248,0.08589080922437348,-0.004198234877934076,0.5,0.012236951939916016,0.09628206312619199
WR,rb_rush_matchup,9815,1,-0.04976417674043076,-0.06909216781449162,-0.0056756581613488675,0.5,0.007648850767857837,0.09556754320040929
WR,underdog_points,9815,1,-0.05587202340548369,-0.04277441281975248,-0.004246108331102642,0.5,0.014291517191395629,0.0935297942194931
WR,prior_yards_per_attempt,9815,1,0.04417579429799892,-0.024598405204359217,0.005788263582094094,0.5,0.009525362624282514,0.0894607064725335
WR,qb_pass_matchup,9815,1,0.03614115913797413,0.038860875454051855,0.005238912778167296,0.5,0.008880797953782542,0.08941430424487509
WR,season_to_date_pass_td_rate,9815,1,0.03910698655230739,0.037986837920047936,6.947538948290109e-4,0.5,0.01920800169615027,0.08883111755210917
WR,preseason_redzone_target_rate,9815,1,0.11847990869645471,0.21677720194584796,-0.0012813262917329045,0.25,0.01093759265830932,0.08651000389597434
WR,def_deep_epa_allowed_roll4,9815,1,0.017102222100093423,0.009215192595523326,0.011389550302089222,0.5,0.01636953815946287,0.08594647454136606
WR,opp_pos_fppg_allowed_roll4,9815,1,0.014776233757574796,0.01297727146355331,0.00892980942890044,0.5,0.021506236785036353,0.0853860325734987
WR,carry_trend,9815,1,0.0020740403006424455,0.02061600936621951,0.0032216484274600063,0.5,0.007930978036626669,0.08009008797408165
WR,def_rush_success_allowed_roll4,9815,1,0.005655914463483821,0.009546010936443255,0.003439334169890418,0.5,0.013012856366725518,0.08001257192892351
WR,games_played_prior,9815,1,0.12089796573282166,0.14002508727560906,0.004420034026391814,0.25,0.01163073386714109,0.07921673300357142
WR,def_pass_epa_allowed_roll8,9815,1,-6.202997172077258e-4,0.004660003099716766,-0.004497421914763568,0.5,0.012713725777123841,0.0789660667604194
WR,season_to_date_interception_rate,9815,1,0.031203297014797928,0.031240354584118446,0.00875898415193042,0.3333333333333333,0.016331665121569982,0.06494014539328352
WR,wr_volume_matchup,9815,1,0.06904974565120675,0.08233096334613661,-0.0011399191628938656,0.25,0.006731793311177547,0.060994812773173604
WR,team_spread_line,9815,1,0.05885280702413714,0.04643165060441201,0.005215985639390243,0.25,0.007974178312583216,0.056809914705858056
WR,favorite_points,9815,1,0.04731944412820868,0.04078167824665368,0.0048892001438564274,0.25,0.009736684075378204,0.05408510980494921
TE,roll5_targets,4905,1,0.4947060072716266,0.5129011027619621,0.07628678395896957,1,0.08801908632129332,0.3437261750539939
TE,roll3_offense_pct,4905,1,0.42333827251508466,0.4774359503192161,0.0847937891083024,1,0.094385736490738,0.331088981838831
TE,roll3_offense_snaps,4905,1,0.4239656078503775,0.47122681834940133,0.08473804642111141,1,0.0925060801876103,0.33024375652325727
TE,roll5_offense_pct,4905,1,0.42153796599135573,0.479405595601986,0.08308468789967458,1,0.08833688998500853,0.3296273039040368
TE,season_targets_prior,4905,1,0.40983934467944694,0.44902592004353903,0.06189965797661179,1,0.06986654644400342,0.31249569318140075
TE,projected_opportunities_232,4905,1,0.5272519960187807,0.5693423991558426,0.04413064996174876,0.75,0.05899116150943888,0.3014843558158125
TE,projected_touch_opportunities_232,4905,1,0.5272519960187807,0.5693423991558426,0.04413064996174876,0.75,0.05899116150943888,0.3014843558158125
TE,roll3_ngs_cushion,4905,1,0.39808366363013353,0.4297783340517277,0.04927303206320157,1,0.047618150513155495,0.3001631390193876
TE,roll3_target_share,4905,1,0.48747791299444954,0.5097049213103636,0.06343802744087602,0.75,0.07819913242970775,0.2977776404876095
TE,roll3_targets,4905,1,0.4820496286837666,0.5048770672368461,0.058449456843070555,0.75,0.06987817526692901,0.2931442543375742
TE,projected_td_points_232,4905,1,0.35175086272869804,0.3859042950647788,-0.05009033565404777,1,0.04692900690689304,0.28685722243394984
TE,season_to_date_fppg,4905,1,0.4865499222334643,0.5246037726677122,0.0207355824097701,0.75,0.05530278418521171,0.27789272922506675
TE,roll5_fppg,4905,1,0.4891955986390294,0.5204866196068186,0.015790638595735842,0.75,0.066317784598253,0.27675116793574994
TE,preseason_prior_fppg,4905,1,0.47439670341768325,0.5027640621475095,0.03134881129513597,0.75,0.04257041220968719,0.276587100376664
TE,ngs_available,4905,1,0.44284678936886723,0.46434645779996975,0.04609845839838515,0.75,0.056336221796871117,0.27431192548135286
TE,roll3_ngs_air_yard_share,4905,1,0.41468527793477034,0.4529759756833876,0.03062793553365654,0.75,0.055007987239136705,0.26078383682432427
TE,roll3_ngs_separation,4905,1,0.37862730469740163,0.4212159191255031,0.045980429984354955,0.75,0.04859928784189338,0.2567499474177417
TE,games_played_prior,4905,1,0.21523874896517534,0.23911305497640267,0.05175180861419174,1,0.05971235210465349,0.2466960904977515
TE,expected_fppg_232,4905,1,0.5071824317412863,0.5495048249757751,0.009562193987280667,0.5,0.04279842423450686,0.24081624642825156
TE,direct_gap_vs_base_232,4905,1,-0.055597786438650626,-0.05723727884168336,0.13309545445756724,1,0.09284873778548763,0.23605390330441312
TE,roll3_fppg,4905,1,0.45757332407452006,0.49770429194821053,-0.022368021972927383,0.5,0.037106109068750025,0.2308639341618912
TE,role_fppg_trend,4905,1,0.012513519171256347,0.024436425233948185,-0.11340565559081345,1,0.07934915928191676,0.21415226542295765
TE,wr_volume_matchup,4905,1,0.12043333781278207,0.09521489368095365,0.051939079607830084,1,0.056577202104943276,0.21213409408203307
TE,roll3_rec_td_rate,4905,1,0.015688146791138474,0.18385487026149896,-0.06716201783976677,1,0.04086396880747452,0.2091957557624273
TE,prior_yards_per_target,4905,1,0.12329460561180802,0.1555925578423869,-0.029897524956418578,1,0.030143893269643594,0.20733241150856457
TE,season_to_date_rec_td_rate,4905,1,-0.0012569638963229536,0.19022879508744533,-0.0504491800025653,1,0.04197856985503501,0.19995369689848946
TE,prior_game_fppg,4905,1,0.3692776346551517,0.4137636583020934,-0.009714809908432384,0.5,0.04439384050682128,0.1999326617436552
TE,prior_rec_td_rate,4905,1,0.04214672659223965,0.14035095969822106,-0.043243357035030724,1,0.03268822883429378,0.1971568594995829
TE,role_vs_prior_232,4905,1,0.19257822880673295,0.19010073895808022,-0.05455376480343422,0.75,0.022175123642105405,0.19674287638593746
TE,legacy_gap_vs_base_232,4905,1,-0.043162236584797495,-0.04779618648497761,0.057110734941021805,1,0.06659466916078177,0.19586404260299886
TE,target_trend,4905,1,0.02349833848949612,0.04146096515730942,-0.06389065519462155,1,0.05879881624943122,0.19383569320950925
TE,model_disagreement_23,4905,1,0.3538330115078637,0.40374289895775306,-0.004054769928762955,0.5,0.04730750308903424,0.1936944867231926
TE,calibrated_matchup_delta_23,4905,1,-0.04426400494434548,0.029786290682359384,-0.04767518722804685,1,0.06032245989892956,0.18902795601437936
TE,opportunity_per_snap,4905,1,0.286299302623286,0.35431915727237884,0.02579198641031036,0.5,0.060855719620955845,0.1867441391916122
TE,roll3_fppg_sd,4905,1,0.31669456313641803,0.3493711245296106,-0.006515437427897506,0.5,0.07820078567453813,0.18468158171811622
TE,preseason_redzone_target_rate,4905,1,0.04035473037682045,0.14067569833439786,-0.018279926377501015,1,0.01642763253375781,0.18401366539120664
TE,matchup_abs_232,4905,1,0.24563973446124124,0.17135523742654185,0.03567402144332785,0.6666666666666666,0.02977388843328559,0.18380847918703455
TE,projection_spread_232,4905,1,0.29264163771778157,0.3328223558941985,-0.02592102622821747,0.5,0.039615437064581385,0.18324018300566047
TE,team_spread_line,4905,1,0.07149837522431089,0.0549548921736431,0.02287258379254475,1,0.02431180734535228,0.18218813804239348
TE,roll3_team_carries,4905,1,0.04933621083091707,0.02963822483340378,0.0338309910599364,1,0.035604453419115445,0.18122149624845646
TE,wr_redzone_matchup,4905,1,0.03442358011923171,0.14837997804309452,-0.012985840967681983,1,0.012986902301701546,0.1811441604522601
TE,te_redzone_matchup,4905,1,0.03442358011923171,0.14837997804309452,-0.012985840967681983,1,0.012986902301701546,0.1811441604522601
TE,carry_trend,4905,1,-0.017783307285337967,0.018421231336489787,-0.04652505694188105,1,0.04505665077955402,0.1808534837735415
TE,season_to_date_ypt,4905,1,0.16132708463845985,0.23799893780714962,0.01809401736406225,0.75,0.02363445548465792,0.18060450113407453
TE,favorite_points,4905,1,0.07356536127609825,0.05331671131378865,0.018616318249965617,1,0.018055170846166067,0.17982263068445345
TE,expected_team_plays,4905,1,0.051665388039190324,0.035827811214503416,0.02786512097007147,1,0.029362998476913964,0.1790747114770182
TE,def_pass_epa_allowed_roll4,4905,1,0.03788191487189569,0.017466110600831704,0.031133211496344324,1,0.027142251357260668,0.17563884825812204
TE,def_pass_epa_allowed_roll8,4905,1,0.036799810660547085,0.02028885127247138,0.02923463867658316,1,0.03037235889522153,0.1752514513655796
TE,season_to_date_pass_td_rate,4905,1,0.013324895013186488,0.033872088607894105,-0.02744332119794021,1,0.02758963220478986,0.17157158949487294
TE,team_skill_questionable_count,4905,1,0.009005640769991483,0.0027260430600448125,0.03289018035210222,1,0.03388526434413887,0.17013724809866373
TE,season_to_date_catch_rate,4905,1,0.1454808988015719,0.11609397412785206,0.026870737116195982,0.75,0.031961543321023266,0.1679058247140157
TE,injury_risk,4905,1,0.010600017235767971,0.011516711163269095,-0.02545122986119132,1,0.02200059497894441,0.16694312137746106
TE,rest_days,4905,1,-0.014796940198173925,-1.7966956486132536e-4,-0.023477766395003274,1,0.026435641732905767,0.1658935686344967
TE,expected_team_pass_rate,4905,1,-0.011460252247402406,-0.008300386970467132,-0.019303554525834463,1,0.020310955312038873,0.16377658690881788
TE,underdog_target_interaction,4905,1,0.15642032315060161,0.10424448835483786,0.00844117665028215,0.75,0.041483422696402684,0.16111186853195608
TE,roll3_catch_rate,4905,1,0.13271685670010597,0.09884288014436765,0.015671824325769145,0.75,0.031927240332311,0.15849522480317038
TE,preseason_middle_target_rate,4905,1,0.0966641796945111,0.14159340452080657,-0.014194537592098821,0.75,0.014565964885833397,0.1547348992925366
TE,implied_team_total,4905,1,0.09095307876114637,0.06393422396674257,0.029766556575474737,0.75,0.033463048164043954,0.15328491632838345
TE,roll3_carry_share,4905,1,0.08044784934774257,0.14427739822677998,0.008131771159579896,0.75,0.0332241928026539,0.15127561697188358
TE,favorite_rush_interaction,4905,1,0.07854783652247023,0.10942092926489189,0.017152452312854307,0.75,0.03608551316634672,0.15109627694325078
TE,role_5_vs_prior_232,4905,1,0.21049706351781927,0.21172311832557839,-0.00811692039058321,0.5,0.03299700361060682,0.1452485601691
TE,prior_catch_rate,4905,1,0.04855449612339377,0.05622284339246745,-0.027019567582340892,0.75,0.02493505134151027,0.1426388610555114
TE,prior_rush_td_rate,4905,1,0.06571815812919066,-0.07311943433068077,0.009366345196334804,0.75,0.031398398002852684,0.14045829572157192
TE,underdog_points,4905,1,-0.051782761279675536,-0.04000166380006722,-0.021445800377320433,0.75,0.02309775355878455,0.1385814822120223
TE,def_sack_rate_roll4,4905,1,-0.03485814816419251,-0.027658351083269195,-0.02843196375674916,0.75,0.02915804318548936,0.137803656808633
TE,opp_pos_residual_roll8,4905,1,0.03796478336479186,0.03176380518729153,0.02529906437105371,0.75,0.010318278621807543,0.13556172445729242
TE,opp_pos_residual_roll4,4905,1,0.03605285691118467,0.035185201646740445,0.01831911756397102,0.75,0.02103035247127576,0.1335583765925366
TE,def_te_residual_roll4,4905,1,0.03605285691118467,0.035185201646740445,0.01831911756397102,0.75,0.02103035247127576,0.1335583765925366
TE,te_middle_matchup,4905,1,0.024630821427379844,0.05726575938592847,-0.016003354709267965,0.75,0.016099625052783645,0.13261691110768872
TE,season_week,4905,1,0.028048256709979687,0.0258169174386222,0.016883129659002714,0.75,0.028311526959924956,0.1310752773429747
TE,def_qb_hit_rate_roll4,4905,1,-0.022943280251868862,-0.015767432695336522,-0.02247465284228062,0.75,0.0213625476917937,0.1307717309169824
TE,rb_receiving_matchup,4905,1,0.0360086202957328,0.008857717945430955,0.015102968948671358,0.75,0.03451581860488537,0.13029239569407425
TE,prior_yards_per_carry,4905,1,0.04486522171428324,0.038383555838632566,0.006347156057918203,0.75,0.018896037694057233,0.1299275906046758
TE,def_explosive_pass_rate_roll4,4905,1,0.029269043463287327,0.018773031590965168,0.017175577644077174,0.75,0.010403921265278258,0.12879059368067008
TE,roll3_ngs_yac_oe,4905,1,0.13424783775793864,0.16499569107406703,-0.009990423122564075,0.5,0.03329988288932867,0.1267897724194037
TE,is_home,4905,1,0.011998883604395025,0.013940245120789499,0.013713012838395907,0.75,0.01824863918265205,0.1243283481588292
TE,season_carries_prior,4905,1,0.07953362602840035,0.20022604952105613,0.010512209407992457,0.5,0.03744188070350321,0.12181786093158573
TE,def_middle_epa_allowed_roll4,4905,1,-0.004609909925139839,-0.007571449211003697,-0.01185584233430836,0.75,0.013330347191640689,0.12090652146144844
TE,roll5_carries,4905,1,0.0865116171604348,0.1640428228242772,0.01401817050907195,0.5,0.030939672311162923,0.1196593737879902
TE,opp_pos_fppg_allowed_roll4,4905,1,0.01722871416896791,0.00865131313019793,0.002693935563176847,0.75,0.017138094149634617,0.11956540654443101
