position,feature,n,coverage,outcome_pearson,outcome_spearman,partial_correlation_after_base,residual_correlation,year_sign_stability,median_year_abs_residual_cor,signal_score,standardized_coefficient,raw_unit_slope,lambda,permutation_years,oof_delta_MAE_if_permuted,oof_delta_RMSE_if_permuted,oof_delta_correlation_if_permuted,oof_delta_rank_correlation_if_permuted,unique_predictive_rank_24
QB,rest_days,2624,1,-0.009242751657234568,-0.02188610684857074,-0.01812027601200418,-0.01819144018683463,0.5,0.03417855619307808,0.09647473059379619,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,tw_age_at_draft_24,2624,1,-0.008804468845255825,-0.13402416785567273,0.01492166509764754,0.015172123641267986,0.5,0.008469840290284015,0.09639127712478568,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,season_week,2624,1,-0.03748456099267147,-0.040194444933815694,-0.009134328772759869,-0.008752635072901157,0.5,0.06402251078724629,0.0959447615962632,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,opp_avg_box_roll4_24,2587,0.9858993902439024,-0.004387172176157066,-0.0049278743706484265,-0.015052321827389607,-0.015115906875414442,0.5,0.04411028029575535,0.09453156502467068,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,tw_combine_bmi_24,2624,1,-0.0756499441290105,-0.17769742503052996,9.614828928889347e-4,0.0018940594705308845,0.5,0.015140228289018,0.09416794769192216,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,expected_team_plays,2624,1,0.028223081540790028,0.06469816021352608,0.006008551043232765,0.005717090061662416,0.5,0.059579670688514885,0.09396233742524936,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,tw_combine_forty_24,2624,1,-0.07260340646389404,-0.11268482629352668,-0.00468412075099548,-0.003800496359630246,0.5,0.021810121499690818,0.09367132462580749,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,expected_team_pass_rate,2624,1,-0.027198763151622635,-0.02189617520355584,-0.010080932080459825,-0.009843383484331994,0.5,0.029536197949411855,0.09181341871330138,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,tw_early_declare_heuristic_24,2624,1,0.039600251887132565,0.049822502541213565,0.005910015023240934,0.00547087749630352,0.5,0.027116846819543173,0.09067857175039129,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,wr_volume_matchup,2301,0.8769054878048781,0.0019400256516514172,-0.008325275168262184,-0.010498914042487609,-0.011286550946589766,0.5,0.022033368024743035,0.08970286183521886,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,def_rush_epa_allowed_roll8,2624,1,0.0043789993975310495,0.007772180728248663,-0.002931797143131342,-0.0030156365740841833,0.5,0.06397889494841011,0.08888307942042706,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,roll3_team_pass_attempts,2624,1,0.011591854843700962,0.023563107137251738,-5.899151532763993e-4,-7.386620289565917e-4,0.5,0.06698202098572908,0.08877625706056763,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,te_middle_matchup,2624,1,0.02934246127910361,0.03227217930002999,0.006168520078950052,0.005864282594144046,0.5,0.017392250052066908,0.08861073296086362,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,roll3_targets,2624,1,0.027952590605094495,0.02583745079405425,0.0027381561794362873,0.0024188351062639146,0.5,0.03989616314519725,0.0883185748866944,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,def_redzone_rush_td_rate_roll4,2624,1,-0.022500365513969965,-0.01983511246716546,-0.005236475474160817,-0.00501013416959745,0.5,0.02684698640314241,0.08808440602538536,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,def_redzone_pass_td_rate_roll4,2624,1,0.008230969494179258,0.02039686622807104,0.006463186154978675,0.0064280592724973865,0.5,0.022166933919397086,0.08764811205925752,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,target_trend,2624,1,0.0017196158309363797,0.0017701653541018277,0.0013046704415264803,0.001296880428787619,0.5,0.051087924580947436,0.08611449329934162,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,roll3_target_share,2624,1,0.0219282057450238,0.025565425435507747,1.4692890466155002e-4,-1.2187332168689117e-4,0.5,0.029987707595127984,0.08542059127576856,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,tw_combine_missing_24,2624,1,-0.031009500422554022,-0.021865026516117943,-0.001382238041276151,-0.0010122806743155513,0.5,0.01421389592898265,0.0848858109311895,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,season_to_date_rec_td_rate,2624,1,0.043709171140038826,0.04375342829681496,0.013792306171356494,0.013371445245257504,0.3333333333333333,0.04529772628616127,0.07088610772293097,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,response_adjustment_raw_24,2624,1,0.05177583446647341,0.05737557675385607,0.006371685878685419,0.005776108426120225,0.3333333333333333,0.0070239461798692945,0.06326503752174419,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,weekly_is_rookie,2462,0.9382621951219512,-0.0899577822380786,-0.09290583312541256,0.008404951779630116,0.013876846626009782,0.25,0.012663800341545215,0.05805744526789848,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,roll5_targets,2624,1,0.02970769110652122,0.033075993793794424,0.002341364293317571,0.0019963424700121645,0.25,0.04776965939288266,0.04923603113936629,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,def_explosive_pass_rate_roll4,2624,1,0.01739791356368667,0.016123781824738045,0.007049828893493896,0.006906299119275077,0.25,0.01905742304378811,0.048046176377853723,NA,NA,NA,NA,NA,NA,NA,NA,23
QB,rb_rush_matchup,2301,0.8769054878048781,-0.0943728898585807,-0.10579144800931853,-0.018289502859490794,-0.012299804772303607,0.5,0.06957580538391143,0.10604122048373421,NA,NA,NA,1,-6.625596242209042e-4,-0.034439285813573285,-0.004862476723003661,-0.004106842644799584,141
QB,season_to_date_pass_ypa,2624,1,0.29587004524140353,0.3292553322890593,0.05889423799731701,0.049223619009776176,1,0.0545529333282644,0.23000836168238875,5.92598573160435e-5,2.0106926799983343e-5,500,2,-0.0011170761631675852,5.018666826330787e-4,1.138234871798464e-5,-6.549862703340384e-5,142
QB,xfp_gap_vs_base_232,2624,1,-0.040310928877081834,-0.035609316553303585,0.06693206107201582,0.0670904611740317,0.75,0.035977990474537085,0.17034387457114752,NA,NA,NA,1,-0.002394957486149115,0.047590024185697764,0.005894138106008843,0.00443549552623516,143
QB,season_carries_prior,2624,1,0.33522560418156294,0.3802609765937386,0.04533389708677199,0.03404576566681713,1,0.01968680375190184,0.22156533462898653,-0.07157848292975917,-0.0029417889576995376,500,1,-0.002685564399483198,0.0039364276802234715,3.1218716729475293e-4,1.0134217061826452e-4,144
QB,matchup_role_interaction,2624,1,0.08289680002196832,0.08469307503380163,0.048511063254033884,0.047841193476046415,0.75,0.07214025221052522,0.16634129139954965,NA,NA,NA,1,-0.008097322773036986,-0.0110464274649719,-0.0015841055043421075,-0.001765023112134223,145
QB,roll3_carry_share,2624,1,0.33090285693842064,0.3378308294561105,0.057400656556055904,0.04517362442550197,0.75,0.05867940636250196,0.19083641193184298,NA,NA,NA,2,-0.012092032757230845,0.041747509353911916,0.003209502893389911,8.275273349895862e-4,146
QB,roll3_rush_ypc,2624,1,0.24424401626697298,0.2759675757201776,0.05505111061894586,0.04873701279259407,1,0.048861247813417524,0.22316025849522486,-0.025613712677825654,-0.00855591044782021,500,1,-0.02292125283059665,-0.002068851175058247,-0.0011167345447281225,-0.001645665954522905,147
QB,roll3_ngs_air_yards,2624,1,0.3733942717738509,0.31344944873386443,0.09657811631539277,0.0764027112202434,1,0.0621343235060676,0.25449139090828105,-0.16540072654182877,-0.04681666961309295,500,2,-0.027311493272790997,0.027303096639948933,0.0010806165964030352,0.0027222088060798364,148
QB,roll5_pass_attempts,2624,1,0.4126343521244282,0.3666425667372305,0.1080764332101041,0.08040216715081973,1,0.07434412260429966,0.2644039015669521,NA,NA,NA,1,-0.04935330602056324,0.04194160042058955,-6.037230403372155e-4,-0.0011198009545099197,149
RB,talent_prior_fppg_24,6166,1,0.409807940507167,0.42776050004803107,0.07198952400272494,0.06692847114926259,1,0.06785810042757065,0.2524323596383981,0.34754006805982035,0.08723570843229961,500,2,0.0511967338474905,0.03299490210985656,0.004873612436015787,0.0077545859547359375,1
RB,prior_game_fppg,6166,1,0.5125883489135286,0.60854837435740194,0.048258341090668594,0.04143762739591157,0.5,0.056225480637442225,0.16874042251908197,NA,NA,NA,1,0.03727140645797622,0.0033250127266300686,0.0011823957475254332,0.0042721024973111366,2
RB,roll3_offense_pct,6166,1,0.5567343132432051,0.6057015019198175,0.10885438735361541,0.07624640763298036,1,0.07042533621154545,0.2806461089161867,0.16770973421001448,0.6659604576024313,500,2,0.037251985951193056,0.011595372691444023,0.0011979936749924776,0.003649676764300909,3
RB,roll3_carry_share,6166,1,0.566997611057091,0.6167816426902732,0.09727733871031154,0.06563849245239414,1,0.0615805458072908,0.2738183582980395,0.03351497931259229,0.14217009817593637,500,2,0.03291379913051603,0.0070160776279843216,-2.0859849611979764e-4,0.0018915364519269302,4
RB,favorite_rush_interaction,6166,1,0.3275484929023093,0.2619307218655975,0.051817397685730994,0.05246763184927072,1,0.04319434911648602,0.2278858062279656,0.20230104285520947,0.005268834853697074,500,2,0.01649235673315926,0.008481506519973555,0.0010787046448111903,0.0014897522058298085,5
RB,season_targets_prior,6166,1,0.40240127054352814,0.4802052957403332,0.04406903525503373,0.04383318269963681,1,0.05164987320422674,0.23662239987260258,0.17254698860771392,0.010564855353454456,500,2,0.010854013412906632,0.0026179380397735783,1.0757146347154893e-4,6.940030886554149e-4,6
RB,direct_gap_vs_base_232,6166,1,-0.07850027282453974,-0.08745733046625107,0.12827254814739716,0.11937396101305377,1,0.09933695370420681,0.25649902917645306,0.6418871828419159,0.4291957181777194,500,2,0.00909045486446643,0.02920850318583697,0.004223552047845673,0.006357710352543807,7
RB,xfp_gap_vs_base_232,6166,1,-0.004317017027568582,-0.008397591647686362,0.08150241433053163,0.07952572109983572,0.75,0.058142380383179704,0.1777404967405275,NA,NA,NA,2,0.008891966008500804,0.008715376239894823,0.0013315837259040655,0.0016719035270175153,8
RB,tw_draft_capital_log_24,6166,1,0.3419559626638192,0.37509425096418875,0.06030154421423367,0.059733791105485934,1,0.05843723512949571,0.23971938330278175,0.034912258992625886,0.028851673501135242,500,2,0.006802114351557087,0.003419660763983886,4.347867853183492e-4,8.306766533999199e-4,9
RB,response_avg_box_24,4585,0.7435939020434642,0.11479527292793303,0.12060901573776435,0.03888242518674144,0.04508301455361857,1,0.05017779065027379,0.20421885572381684,0.21331924228040175,0.34169217085303216,500,1,0.00633323169271686,0.0015767675433764339,4.085496256043634e-4,7.471910968349279e-4,10
RB,season_to_date_rush_ypc,6166,1,0.23496311174765958,0.3041347367166836,0.042960528925621036,0.04521667221382235,1,0.055310550473527564,0.22023654991432173,0.03324409905031552,0.015903575432397274,500,2,0.006323966994550585,0.0018302028354457711,3.461530508649761e-4,0.0015986464014077217,11
RB,roll3_catch_rate,6166,1,0.25468185958754774,0.22650220067719332,0.04431941453600058,0.04644925757487794,1,0.03748307610029128,0.2173482665917386,0.12032890846173283,0.30963701301144597,500,2,0.004157998752465955,7.751079011521316e-4,7.574015532722336e-5,6.96415588184914e-4,12
RB,role_fppg_trend,6166,1,0.04325495164934899,0.03924093810233841,-0.06572201731015755,-0.06288866557576708,1,0.056953423974429186,0.21073236037055426,-0.1352924322508876,-0.08145521630522905,500,2,0.0038860506230117644,0.0052991958521921845,7.411409175558566e-4,5.689413788311966e-4,13
RB,roll3_rush_ypc,6166,1,0.22630937643109447,0.32498906880523437,0.0317785687430969,0.03463073649141676,1,0.035916514828136084,0.211705971270765,0.1881963762547214,0.07826307558189066,500,2,0.0034601455623322805,0.002262973468774465,2.6722568353391524e-4,5.57689914285564e-4,14
RB,roll3_ngs_time_to_los,6166,1,0.4861887911250289,0.5136286230208424,0.05839825519094443,0.05064820600738751,1,0.05610495496695714,0.24944683055014166,-0.06332249125155774,-0.045402872772768756,500,2,0.0023760437959912113,6.878777768723291e-4,-5.442501108698927e-4,-4.243474602830995e-4,15
RB,underdog_target_interaction,6166,1,0.12854761562032346,0.15199558606933838,-0.022962711867617374,-0.01907114130626212,0.75,0.03165878376464233,0.15002023471596307,NA,NA,NA,1,0.002205571662004857,-0.004912909761591422,-0.001214611222873067,0.0026033056563464405,16
RB,tw_college_missing_24,6166,1,-0.16524105895940783,-0.1950384343337602,-0.027765030984708956,-0.030257109423666415,1,0.025625157582372465,0.19909480944372798,NA,NA,NA,1,0.0017334093765827656,0.006926775972481221,0.001288783832527655,0.0015493678017003039,17
RB,roll3_ngs_box_rate,6166,1,0.3645727440797921,0.49758903188052284,0.03228847064366896,0.034770140023793424,0.75,0.031830038546028026,0.18666785212621165,NA,NA,NA,1,7.69090314034789e-4,-5.044311438823593e-4,-1.494789302154779e-4,-2.1286574308639525e-4,18
RB,projected_touch_opportunities_232,6166,1,0.6278979792205256,0.6967928704811588,0.13010887520271538,0.05716612901252454,1,0.06073242334556289,0.28425256263689186,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll5_offense_pct,6166,1,0.553791167167981,0.6021801582318779,0.10699244777759288,0.0756522856840216,1,0.0697987543409341,0.27960685029180693,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_offense_snaps,6166,1,0.5507052057539087,0.6007168460322705,0.10131246123189752,0.07233411115669128,1,0.06750895147692675,0.2764909494910458,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll5_carries,6166,1,0.5623925550140065,0.6096628865812692,0.08902343615831311,0.061305930932460694,1,0.05637222034207941,0.2691009377447615,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_carries,6166,1,0.5616310857398158,0.6101716456110666,0.08154950260484928,0.05664357698571883,1,0.053411253857334653,0.2651770492616338,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,expected_fppg_232,6166,1,0.6147063401522816,0.6868697685462126,0.08150241433053165,0.040999095784675074,0.75,0.04674344526269976,0.22418166705953585,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll5_fppg,6166,1,0.6023464700889671,0.6750689456694521,0.06268636724216892,0.03678081495361993,0.75,0.05497715815858452,0.2178802049217721,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,preseason_prior_fppg,6166,1,0.5376681084426503,0.5822023817857342,0.044976283870806114,0.03728535964264409,0.75,0.0479132989604982,0.20589414517552604,0.011735707472663332,0.002987282762413694,500,NA,NA,NA,NA,NA,19
RB,tw_early_declare_heuristic_24,6166,1,0.17464250289768563,0.183198552572033,0.03366344416350273,0.036046708917795274,1,0.033055446173539955,0.20365761235554106,0.06668590786870719,0.2451298813200404,500,NA,NA,NA,NA,NA,19
RB,fpoe_roll3_24,1217,0.1973726889393448,0.09754397260766545,0.08245568076217508,-0.15220348475108106,-0.1530008854615212,0.5,0.1530008854615212,0.2021960926721758,-0.41085828611564185,-0.32730150249526335,500,NA,NA,NA,NA,NA,19
RB,talent_gap_weighted_24,6166,1,-0.11843981650233158,-0.11625686894088819,0.041695532759883545,0.03714157194397623,1,0.027845846289900514,0.19931372580040987,0.009170937624992364,0.003902548069496416,500,NA,NA,NA,NA,NA,19
RB,talent_weight_24,6166,1,-0.16524105895940783,-0.1950384343337602,-0.027765030984708956,-0.030257109423666415,1,0.025625157582372465,0.19909480944372798,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_targets,6166,1,0.44677475757563145,0.5194003403755335,0.043851738874345736,0.042062202500997126,0.75,0.03926898939168822,0.1988229056115029,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,games_played_prior,6166,1,0.1660179768886803,0.1950384343337602,0.026056571398696993,0.028620380587965056,1,0.024172105844121213,0.19793283212574203,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,fpoe_roll5_24,1217,0.1973726889393448,0.12545195682714078,0.12254509541787396,-0.13624425145774258,-0.1375363313290472,0.5,0.1375363313290472,0.1939215488381513,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,favorite_points,6166,1,0.0763531481480157,0.055370505117868896,0.0366401335876916,0.03760523482121327,1,0.025549658981419233,0.19320600300593935,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_draft_overall_24,6166,1,-0.15559126744586216,-0.07950579982017708,-0.025899173843842375,-0.028332642724556607,1,0.026465452176074128,0.19275978144712533,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_rushers5_rate_roll4_24,6166,1,-0.01677279084636596,-0.02197328551675451,-0.03898842198200839,-0.03867392371359783,1,0.02257131662245828,0.1889629313294509,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_athleticism_z_24,6166,1,0.07836578554935585,0.10651574171158482,0.024661870469847462,0.025878412131185444,1,0.025939192000951926,0.18785104059998425,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_pressure_rate_roll4_24,6166,1,-0.021640750554601754,-0.021823762463162227,-0.037255260065149925,-0.03708637269297157,1,0.01541546696807635,0.1874853759739913,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,target_trend,6166,1,-0.0020734392038193623,0.01516329513247669,-0.03554971150092013,-0.03494634971076323,1,0.03493959823892165,0.18672330139014337,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_draft_round_24,6166,1,-0.1191404843439251,-0.06874654046751463,-0.02105022769385287,-0.02307261778124801,1,0.01685430308977494,0.1859052705490854,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,xfp_roll5_24,1217,0.1973726889393448,0.5791524696373744,0.6270289721194923,0.14182114228523257,0.028596198964532377,0.5,0.028596198964532377,0.18590098182733014,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_blitz_rate_roll4_24,6166,1,-0.018942272148051227,-0.02338141806153581,-0.027887714096973236,-0.027824283122258275,1,0.02954454201827987,0.1828477432658551,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,team_skill_out_count,6166,1,3.4577006534023944e-5,0.006672500639058286,0.02685026186361777,0.026367470484124533,1,0.028838066976880353,0.18013417655697064,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_rush_epa_allowed_roll8,6166,1,0.030821054031164967,0.02295689371481523,0.02338041767644226,0.02365737186127337,1,0.020869092947243154,0.17993423635573894,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_fppg_sd,6166,1,0.378457524712201,0.42073926548321605,0.021581139628281315,0.025773626399040083,0.75,0.04093331138285166,0.1792031270461646,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,is_home,6166,1,0.02586207763959294,0.024330882140088182,0.021090847407906656,0.02129905898106601,1,0.01899942422152919,0.1780104935679192,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_rush_epa_allowed_roll4,6166,1,0.029558668459998588,0.02271103894891859,0.019824834377510685,0.02013537849728425,1,0.023109689337672386,0.1778112531312356,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_team_carries,6166,1,0.017904785149080876,0.010413485281177793,-0.021287604670653538,-0.020483508264298175,1,0.020072750579528953,0.17678444807669388,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_rush_success_allowed_roll4,6166,1,0.020326380225592997,0.012164738561540924,0.019478632157674595,0.01959275065326087,1,0.016218601074612784,0.17584228681251646,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,injury_risk,6166,1,0.02484772462859273,0.03912005041215029,-0.01573097220579123,-0.014872968422965331,1,0.008737304815265943,0.1736368565986477,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_missing_24,6166,1,-0.18718160293034422,-0.23095443749603106,-0.03956300401527961,-0.041832830870704364,0.75,0.049132310746864485,0.17165595459940566,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_man_rate_roll4_24,6166,1,-0.013314291061460419,-0.009641314491133942,-0.0038149394334005757,-0.004045919411274226,1,0.03219398046287853,0.16694248091770414,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_zone_rate_roll4_24,6166,1,0.013314291061460419,0.009640964328184395,0.003814939433400595,0.004045919411274224,1,0.032193980462878524,0.16694246691118617,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,role_5_vs_prior_232,6166,1,0.33756321960467767,0.3526836010764873,0.01054175826506637,0.016380364034592892,0.75,0.024495762493376132,0.16600965318152136,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,xfp_roll3_24,1217,0.1973726889393448,0.5604670809161684,0.6109523237644244,0.09553024585691633,0.012018891522164812,0.5,0.012018891522164812,0.16533259548559437,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_fppg,6166,1,0.5888005545885072,0.665515238447991,0.013233411816737737,0.01805137717785162,0.5,0.05589146508493695,0.15803071833610374,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_to_date_ypt,6166,1,0.21027630779743947,0.29600230503275937,0.014346037288896411,0.01807904598552032,0.75,0.013561951350212407,0.15656219332165375,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,implied_team_total,6166,1,0.09290357055955575,0.05384097402213775,0.036279578754214774,0.037536826794869034,0.75,0.04337400747634187,0.15581222852186533,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,team_spread_line,6166,1,0.08322701445655821,0.05584197439432618,0.03464634490819433,0.035768031022254364,0.75,0.03220117360215599,0.1530921861125317,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_speed_score_24,6166,1,0.12045138851823953,0.11931115625782844,0.025867658976309982,0.02778740593270144,0.75,0.034013829410467405,0.15276250796897706,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_vertical_24,6166,1,0.10236519151041744,0.10162498509524734,0.028317570939127644,0.02988711954504387,0.75,0.03192569235150146,0.1521819359451116,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,rb_rush_matchup,5561,0.9018812844631852,-0.21916544902784307,-0.2587581206541299,-0.009138920752209543,-0.011350168040623004,0.75,0.008028663764743222,0.15108075128685783,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_to_date_rush_td_rate,6166,1,0.1056953040952924,0.3655961573512214,-0.015614428395124733,-0.012705691252396685,0.75,0.012251180247042307,0.1509622471374047,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,qb_pass_matchup,5561,0.9018812844631852,0.038332074026069377,0.0038533262681161467,0.03599568557689137,0.03612279199976705,0.75,0.04903817538450979,0.15044849849755804,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,wr_redzone_matchup,6166,1,0.1369401992701064,0.2693287373973657,0.009923333208571763,0.012609135931525139,0.75,0.025883214485838364,0.14905685329781115,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,te_redzone_matchup,6166,1,0.1369401992701064,0.2693287373973657,0.009923333208571763,0.012609135931525139,0.75,0.025883214485838364,0.14905685329781115,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_forty_24,6166,1,0.09934713432188481,0.09470020361415687,0.022093989389719897,0.02374683563500696,0.75,0.037994825073477415,0.1483826673436684,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,underdog_points,6166,1,-0.0694211163728788,-0.04852131392387567,-0.02388173127867062,-0.02494229560135322,0.75,0.03803266733253661,0.1456391313064573,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,projected_td_points_232,6166,1,0.5181505126300464,0.6070784974740854,-0.010735394677985788,0.005701443463402805,0.5,0.047188353378702204,0.14484739907842248,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_avg_box_roll4_24,6076,0.9854038274408045,-0.015848570463388185,-0.008189659124815412,-0.034577196719835446,-0.034319693162283164,0.75,0.015123466445041221,0.14481210164382274,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_pos_residual_roll8,6166,1,0.03411249330897416,0.030970471958157574,0.02648620543226731,0.026781215429620944,0.75,0.027710680356161737,0.14313171218802054,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,prior_pass_td_rate,6166,1,0.11954903975454143,-0.04760818258948387,0.01183559889382141,0.014126058118450184,0.75,0.039648154350260034,0.14157886129026764,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_explosive_pass_rate_roll4,6166,1,0.0273444471971582,0.015049713845513436,0.02582342352844258,0.025982770682181442,0.75,0.026482146029319267,0.14148478685135552,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_bmi_24,6166,1,0.07756482395324947,0.049522177018554284,0.01893041930417889,0.020243702067236153,0.75,0.0199545069953843,0.14129727433263412,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,prior_catch_rate,6166,1,0.15964243735921765,0.15979510864863256,-0.006005450407427442,-0.0021222648862078745,0.75,0.024903114286252016,0.1406732123579649,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,qb_pressure_matchup,5561,0.9018812844631852,0.05079413341491043,0.05682662014021805,-0.020344443551508946,-0.01936582575376898,0.75,0.02583195249335498,0.14051333245775377,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_weight_24,6166,1,0.0768733039954896,0.048956686917454265,0.017678209664368595,0.019003268378299534,0.75,0.02061346495537793,0.1405025910570122,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_combine_height_in_24,6166,1,0.0725155637452915,0.038408380231367716,0.01827182198890579,0.01949928867559814,0.75,0.021290385532346676,0.14022580966851736,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,prior_yards_per_target,6166,1,0.13369994220176987,0.16978669440064717,-0.005414300579165301,-0.0021971730610147854,0.75,0.024320368501220588,0.1393594599712967,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,matchup_abs_232,6166,1,0.07816304082971699,-0.062229835758345946,0.029044871596437004,0.03017610867178543,0.6666666666666666,0.057491884247550105,0.13865866836490454,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,calibrated_matchup_delta_23,6166,1,-0.07816304082971699,0.062229835758345946,-0.029044871596437004,-0.03017610867178543,0.6666666666666666,0.057491884247550105,0.13865866836490454,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,def_qb_hit_rate_roll4,6166,1,-0.02816259748657833,-0.02824034402821883,-0.020267107829428647,-0.020539709171863183,0.75,0.0267853489565896,0.13858334608063924,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,season_pass_attempts_prior,6166,1,0.09194376924618244,0.09529152047145065,-0.01383698871115577,-0.011355403998013533,0.75,0.012168684569652064,0.13835856262621413,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,tw_age_at_draft_24,6166,1,0.09952745770264482,0.06501203241551741,0.008302591391171076,0.010296829332139525,0.75,0.022039788939250644,0.13692734607826068,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,opp_pos_residual_roll4,6166,1,0.03048694736561663,0.024983492028015666,0.016099591404601418,0.016494506101931868,0.75,0.03628651256308871,0.13692681045119018,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,roll3_pass_attempt_share,6166,1,0.0533328978477553,0.05661863153773316,-0.01393533707806876,-0.012426634468841043,0.75,0.023678314691736133,0.13611751123563662,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,legacy_gap_vs_base_232,6166,1,-0.08645312548717828,-0.09345819256729758,0.029435759588602443,0.026550691068249997,0.6666666666666666,0.026060919942634087,0.13582543125101018,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,matchup_role_interaction,6166,1,0.042657866526855735,0.013746058260735852,0.013509262168022795,0.014211144661360718,0.75,0.036213246109657704,0.13567135736774305,NA,NA,NA,NA,NA,NA,NA,NA,19
RB,expected_team_pass_rate,6166,1,-0.009848871080852941,-0.0020789973019460827,0.01948679375186996,0.018910698625503094,0.75,0.022981145570534267,0.13520179476210514,NA,NA,NA,NA,NA,NA,NA,NA,19
