player_id,player_display_name,position,current_team,dynasty_year,projected_age,projected_fppg,projected_fantasy_points,confidence,elite_probability,starter_probability,breakout_probability
00-0041251,Jalon Daniels,QB,TB,2027,24.84120465434634,7.591421670472321,113.87132505708482,Rookie-Low,0.02964158027599815,0.10388176007688626,0.12662071462283797
00-0037077,Sam Howell,QB,DAL,2027,26.95756331279945,7.529461188164675,105.41245663430546,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0040234,Quinn Ewers,QB,JAX,2027,24.46611909650924,7.490116056377692,64.04049228202926,Low,0.05041363070846145,0.14596497165319627,0.1848674197857809
00-0040206,Riley Leonard,QB,IND,2027,24.967145790554415,7.476040035446308,68.77956832610603,Low,0.02857635344976068,0.12794795287463112,0.2311227168793248
00-0036898,Davis Mills,QB,HOU,2027,28.863107460643395,7.33334222511562,72.23342091738886,Low,0.03939025164996553,0.09748234360317516,0.2459578391925684
00-0037013,Zach Wilson,QB,NO,2027,28.080082135523615,7.324110933039677,62.62114847748923,Low,0.06960064634071113,0.21295407576850556,0.24005677081489277
00-0039376,Spencer Rattler,QB,NO,2027,26.924709103353862,7.2094393115249655,85.0713838759946,Low,0.03939025164996553,0.09748234360317516,0.2143568574563861
00-0040014,Kyle McCord,QB,MIA,2027,24.95071868583162,7.109085187943034,99.52719263120247,Low,0.02952512930575262,0.08690859249662629,0.12765338365450524
00-0040891,Cole Payton,QB,PHI,2027,24.849418206707735,7.051183883285313,105.7677582492797,Rookie-Low,0.02964158027599815,0.10388176007688626,0.12765338365450524
00-0040906,Garrett Nussmeier,QB,KC,2027,25.566735112936342,6.941139305875166,104.11708958812748,Rookie-Low,0.02767030374363118,0.13628121313124733,0.12662071462283797
00-0041123,Behren Morton,QB,NE,2027,25.621492128678987,6.898435712976734,103.476535694651,Rookie-Low,0.02767030374363118,0.13628121313124733,0.12765338365450524
00-0040673,Jalen Milroe,QB,SEA,2027,24.718001368925393,6.744027661535698,53.952221292285586,Low,0.02752095366765935,0.08555926090980917,0.17806973551133448
00-0038579,Aidan O'Connell,QB,LV,2027,29,6.666849772556019,53.33479818044815,Low,0.02870229426802241,0.09023282536269515,0.12371234725182498
00-0038476,Tommy DeVito,QB,NE,2027,29.0684462696783,6.554554069766957,91.7637569767374,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0041149,Haynes King,QB,CAR,2027,26.642710472279266,6.6080406799227305,99.12061019884095,Rookie-Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0040981,Joe Fagnano,QB,BAL,2027,26.42094455852156,6.592861492760745,98.89292239141118,Rookie-Low,0.02767030374363118,0.13628121313124733,0.12765338365450524
00-0036879,Sam Ehlinger,QB,DEN,2027,28.920602327173167,6.519577390340553,91.27408346476774,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0033949,Joshua Dobbs,QB,DET,2027,32.597535934291585,6.4708987274476595,55.32618411967748,Low,0.02870229426802241,0.09023282536269515,0.4002838973208433
00-0039107,Stetson Bennett,QB,LA,2027,29.843258042436688,6.3668163310570165,89.13542863479823,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0037327,Skylar Thompson,QB,BAL,2027,30.242984257357975,6.307268618446774,88.30176065825484,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0028986,Case Keenum,QB,CHI,2027,39.53798767967146,4.812519017007313,67.37526623810238,Low,0.02870229426802241,0.09023282536269515,0.12662071462283797
00-0040211,Graham Mertz,QB,HOU,2027,26.73579739904175,5.958452260018409,83.41833164025772,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0039534,Carter Bradley,QB,JAX,2027,27.480492813141684,5.865520195057455,82.11728273080436,Low,0.02870229426802241,0.09023282536269515,0.12765338365450524
00-0040589,Kurtis Rourke,QB,SF,2027,26.8507871321013,5.80064432966885,81.2090206153639,Low,0.02870229426802241,0.09023282536269515,0.132179227069241
00-0040398,Brady Cook,QB,MIA,2027,25.8870636550308,5.756408591156395,52.95895903863883,Low,0.02952512930575262,0.08690859249662629,0.15521279342317187
00-0038400,Tanner McKee,QB,PHI,2027,27.34633812457221,5.656486114766812,48.36295628125624,Low,0.02870229426802241,0.09023282536269515,0.27696567364255836
00-0035264,Jarrett Stidham,QB,DEN,2027,31.06433949349761,5.59753078101987,44.78024624815896,Low,0.02870229426802241,0.09023282536269515,0.1651271956690788
00-0040203,Will Howard,QB,PIT,2027,25.93634496919918,5.608525442018682,78.51935618826155,Low,0.02952512930575262,0.08690859249662629,0.132179227069241
00-0038416,Tyson Bagent,QB,CHI,2027,27.23134839151266,5.597437765812886,44.77950212650309,Low,0.02870229426802241,0.09023282536269515,0.2170926586721438
00-0034577,Kyle Allen,QB,BUF,2027,31.483230663928815,4.990217737370004,39.92174189896003,Low,0.02870229426802241,0.09023282536269515,0.17434000657204576
00-0033662,Cooper Rush,QB,ATL,2027,33.77754962354552,4.538901295733883,38.80760607852469,Low,0.02870229426802241,0.09023282536269515,0.1858055636503994
00-0037324,Chris Oladokun,QB,KC,2027,29.993839835728952,4.084316304085119,32.67453043268095,Low,0.02870229426802241,0.09023282536269515,0.24879614610135536
00-0035289,Gardner Minshew,QB,ARI,2027,31.2943189596167,3.511126950972124,30.020135430811656,Low,0.02870229426802241,0.09023282536269515,0.13728290086347722
00-0038542,Bijan Robinson,RB,ATL,2027,25.58590006844627,18.028946079793435,306.4920833564884,Medium,0.7406013104560439,0.9486167813490272,0.16186709155133647
00-0039139,Jahmyr Gibbs,RB,DET,2027,25.451745379876797,18.032062550377322,306.54506335641446,Medium,0.6338566222658436,0.9612707256829612,0.16146805024558142
00-0036223,Jonathan Taylor,RB,IND,2027,28.616700889801507,12.184363137628356,207.13417333968206,Medium,0.6961770564428773,0.94424314815864,0.13456674535065738
00-0039040,De'Von Achane,RB,MIA,2027,25.88432580424367,15.9800944554823,261.27454434713565,Medium,0.6435761951467688,0.9512419934008812,0.15226793562975832
00-0037248,James Cook,RB,BUF,2027,27.934976043805612,12.593341805320405,214.08681069044687,Medium,0.6981866293304927,0.9371518544880576,0.06148504624688858
00-0033280,Christian McCaffrey,RB,SF,2027,31.234086242299796,8.809730665444592,149.76542131255806,Medium,0.4040746865244904,0.7313601555720038,0.2021736518776499
00-0032764,Derrick Henry,RB,BAL,2027,33.6570841889117,7.4283743102825985,126.28236327480417,Medium,0.49455781052011055,0.7747012085104539,0.11394265656059484
00-0034844,Saquon Barkley,RB,PHI,2027,30.557837097878167,8.806833981558574,143.9917355984827,Medium,0.4264907684359574,0.8187433173094855,0.1395005087377097
00-0035700,Josh Jacobs,RB,GB,2027,29.553045859000683,9.555078908337467,150.01473886089823,Medium,0.5675072160125894,0.8714947742889495,0.14021719528012253
00-0041027,Jeremiyah Love,RB,ARI,2027,22.253935660506503,15.759452325561341,236.39178488342012,Rookie-Low,0.2744688582228724,0.8851238763765272,0.4439245738108513
00-0037840,Kyren Williams,RB,LA,2027,27.015058179329227,12.29367916127347,208.992545741649,Medium,0.365503504815406,0.9238051063616032,0.1389502971712123
00-0038597,Chase Brown,RB,CIN,2027,27.4476386036961,11.083788684393964,188.4244076346974,Medium,0.3391210606123077,0.7997913560223769,0.07089259049582979
00-0040122,Ashton Jeanty,RB,LV,2027,23.748802190280628,14.261428141623604,242.44427840760127,Medium,0.20797570002040475,0.8604754340540808,0.2291625008636509
00-0040666,Omarion Hampton,RB,LAC,2027,24.463381245722108,13.937487857370202,164.4623567169684,Medium,0.3200685435228091,0.6924895974406698,0.14059891026780463
00-0040715,Cam Skattebo,RB,NYG,2027,25.569472963723477,13.036537923772263,145.35739785006075,Medium,0.4055619524127528,0.7408941674375519,0.0867865696343116
00-0036275,D'Andre Swift,RB,CHI,2027,28.630390143737166,8.730894699548198,142.75012833761306,Medium,0.19434555861881816,0.7777638703643054,0.113254061607035
00-0038120,Breece Hall,RB,NYJ,2027,26.253935660506503,10.902582051702435,178.25721654533484,Medium,0.08934169454992207,0.6923794942804411,0.10361053222915469
00-0038134,Kenneth Walker III,RB,KC,2027,26.86447638603696,10.149732726279309,172.54545634674824,Medium,0.2094705950853973,0.7637462641751469,0.10907100785578444
00-0036997,Javonte Williams,RB,DAL,2027,27.351813826146476,9.58193763062943,156.6646802607912,Medium,0.06579070964691017,0.5501492520005359,0.19328815965989912
00-0039361,Bucky Irving,RB,TB,2027,25.035592060232716,12.227293298012881,152.22980156026037,Medium,0.15325010257128538,0.345335879129681,0.07015788856262306
00-0036973,Travis Etienne,RB,NO,2027,28.59753593429158,8.358047594948024,142.08680911411642,Medium,0.19285758341611625,0.6840136617105559,0.1437156095554006
00-0040784,Quinshon Judkins,RB,CLE,2027,23.84188911704312,12.05058024661882,181.36123271161324,Medium,0.19567706128829315,0.4998947702657512,0.19846258396429117
00-0040734,TreVeyon Henderson,RB,NE,2027,24.860369609856264,11.878207334888543,201.92952469310524,Medium,0.31652827622389496,0.7592920671380764,0.2455796002553068
00-0040730,RJ Harvey,RB,DEN,2027,26.571526351813823,9.225615019847417,156.8354553374061,Medium,0.1718582572072442,0.5204293409076777,0.162272173290228
00-0036139,Rico Dowdle,RB,PIT,2027,29.21629021218343,6.944908767382534,118.06344904550308,Medium,0.10034812250390004,0.4523949211979065,0.09479517199319194
00-0037228,Jaylen Warren,RB,PIT,2027,28.83299110198494,7.094784393910218,115.99972484043208,Medium,0.09825577145347544,0.18311459950535217,0.104892077504337
00-0041512,Jadarian Price,RB,SEA,2027,23.89664613278576,10.484561796689505,157.2684269503426,Rookie-Low,0.18510487138490467,0.7837257112023253,0.3638381616442809
00-0039165,Zach Charbonnet,RB,SEA,2027,26.645448323066393,8.76275811751262,143.27109522133134,Medium,0.08622163703808061,0.35333345545724937,0.14322594617879952
00-0036875,Rhamondre Stevenson,RB,NE,2027,29.520191649555095,6.434642114692882,96.84136382612787,Medium,0.15969387246557257,0.5381967193522598,0.06885584098249395
00-0036158,J.K. Dobbins,RB,DEN,2027,28.707049965776864,6.959867391749167,86.65034902727713,Medium,0.06440418657716203,0.28719532766080397,0.10697356809151806
00-0033553,James Conner,RB,ARI,2027,32.3264887063655,4.73012936143077,37.84103489144616,Low,0.02718948145016028,0.14100545409723125,0.07245035685380732
00-0035261,Tony Pollard,RB,TEN,2027,30.3388090349076,5.824255859499994,99.0123496114999,Medium,0.14411177909158887,0.2956355636213364,0.07331998064333624
00-0033906,Alvin Kamara,RB,NO,2027,32.1047227926078,4.751708924439698,62.24738691016004,Medium,0.02451412067477949,0.1404277507685449,0.10366542879051271
00-0035685,David Montgomery,RB,HOU,2027,30.234770704996578,5.730842227642531,97.42431786992302,Medium,0.03175803236978843,0.11430998289289626,0.07288210489126803
00-0039384,Tyrone Tracy Jr.,RB,NYG,2027,27.77344284736482,7.107377097600088,111.58582043232137,Medium,0.06991684396198473,0.2473507196583268,0.0792772487972817
00-0033293,Aaron Jones,RB,MIN,2027,32.748117727583846,4.1784218345179065,57.453300224621216,Medium,0.10106961469650988,0.3632826956196531,0.07331998064333624
00-0036919,Kenny Gainwell,RB,TB,2027,28.468856947296377,6.308163284585823,107.23877583795898,Medium,0.10848413672554191,0.20277500671425144,0.110123853591693
00-0036555,Chuba Hubbard,RB,CAR,2027,28.225188227241617,6.201290598934205,97.36026240326701,Medium,0.09879966868103882,0.19068913658919365,0.07257443169058997
00-0040242,Jacory Croskey-Merritt,RB,WAS,2027,26.388090349075977,7.419310386810293,126.12827657577499,Medium,0.07306877959734179,0.13087460945403023,0.12950128169362726
00-0040583,Woody Marks,RB,HOU,2027,26.672826830937716,7.11653228774223,116.35530290458547,Medium,0.03221318843906569,0.11458329036895584,0.14923644222542148
00-0039032,Tyjae Spears,RB,TEN,2027,26.21286789869952,7.20137134531051,103.69974737247135,Medium,0.09945065708841178,0.2445822718661045,0.11781765731874196
00-0040236,Kyle Monangai,RB,CHI,2027,25.238193018480494,7.945788755468133,135.07840884295825,Medium,0.05887375684259203,0.21687665159204908,0.19609400026546
00-0037525,Jordan Mason,RB,MIN,2027,28.274469541409992,5.762765145951187,94.22121013630192,Medium,0.07306877959734179,0.13087460945403023,0.0957273042509502
00-0037256,Rachaad White,RB,WAS,2027,28.63586584531143,5.421798173412124,92.1705689480061,Medium,0.0593584979632184,0.11382222195992953,0.10507986095255044
00-0039921,Trey Benson,RB,ARI,2027,25.109514031485283,7.84149036609506,67.04474263011275,Low,0.01425259921165323,0.31702655898212684,0.16380720835528242
00-0040719,Bhayshul Tuten,RB,JAX,2027,25.54483230663929,7.235049563307074,113.59027814392105,Medium,0.01604912256679097,0.18165710497801832,0.15242091789704074
00-0039391,Kimani Vidal,RB,LAC,2027,26.010266940451743,6.641145613240194,95.6324968306588,Medium,0.06489395445144804,0.1363234339178787,0.09134068593137352
00-0036893,Najee Harris,RB,NYG,2027,29.48186173853525,4.44382031349445,35.5505625079556,Low,0.01736283708668251,0.14020904213523042,0.1813370654998916
00-0038555,Tank Bigsby,RB,PHI,2027,25.005475701574262,7.036593971612405,110.47452535431475,Medium,0.0124905672808719,0.05135724317204824,0.1851192816737534
00-0039738,Blake Corum,RB,LA,2027,26.765913757700204,5.693182166835855,96.78409683620953,Medium,0.06146923517684589,0.4274918713944296,0.2461218030812952
00-0038611,Chris Rodriguez Jr.,RB,JAX,2027,27.93223819301848,4.9736335845727355,68.38746178787511,Medium,0.06773474863206783,0.1156714389018378,0.08589595888250941
00-0037263,Tyler Allgeier,RB,ARI,2027,27.379192334017795,5.236794163195964,89.02550077433139,Medium,0.063937444594929893,0.29836249769524714,0.1588684981466111
00-0035250,Devin Singletary,RB,NYG,2027,29.993839835728952,3.920192719565685,66.64327623261664,Medium,0.0198949344710599,0.16505535094085047,0.07285935849939532
00-0041052,Kaelon Black,RB,SF,2027,25.87337440109514,6.050967321847836,90.76450982771755,Rookie-Low,0.04237960546941171,0.14662661670113922,0.14271850809990833
00-0038951,Sean Tucker,RB,TB,2027,25.851471594798085,6.051086865067791,102.86847670615245,Medium,0.01178788722872258,0.16304355681646157,0.13687514407950296
00-0037197,Isiah Pacheco,RB,DET,2027,28.50171115674196,4.487863209784211,64.62523022089265,Medium,0.01258183210724283,0.044724477541038,0.1021692895339379
00-0037746,Brian Robinson,RB,ATL,2027,28.446954140999317,4.471357664608726,76.01308029834834,Medium,0.01178788722872258,0.04623000512989713,0.11231548832634364
00-0039373,Audric Estimé,RB,NO,2027,23.98699520876112,6.418122412851851,59.046726198237025,Low,0.02320142613108779,0.12732147692629764,0.06635580551112254
00-0040162,Dylan Sampson,RB,CLE,2027,22.963039014373717,6.544365474333881,102.74653794704192,Medium,0.02237845026433834,0.05236678396210003,0.137977426419942
00-0039344,Jonathon Brooks,RB,CAR,2027,24.11567419575633,6.268486518128794,87.75881125380312,Low,0.17754678527740528,0.6310259937812872,0.34534893287073537
00-0037157,Bam Knight,RB,ARI,2027,26.39082819986311,5.187975281409463,71.33466011938012,Medium,0.05322007403608751,0.09064583058362366,0.10104129995515045
00-0040202,Devin Neal,RB,NO,2027,24.055441478439427,5.979261521334696,70.55528595174941,Medium,0.01492814626619858,0.04019793245138137,0.11448128412106802
00-0038797,Emanuel Wilson,RB,SEA,2027,28.318275154004105,4.128748639202131,70.18872686643623,Medium,0.02183905167073409,0.119097118604104,0.11717492670879008
00-0040142,Kaleb Johnson,RB,GB,2027,24.04996577686516,5.707798382509401,71.06208986224205,Medium,0.05236104691131248,0.21316216628412396,0.17386352943046787
00-0035537,Ty Johnson,RB,BUF,2027,29.955509924709105,3.365607223279697,57.21532279575485,Medium,0.01350504634445611,0.20393633106332917,0.08335207260035843
00-0039798,Isaiah Davis,RB,NYJ,2027,25.525667351129364,5.336850654281833,87.25750819750799,Medium,0.01178788722872258,0.03799729364846573,0.131420361007776
00-0039874,Jaylen Wright,RB,MIA,2027,24.419575633127995,5.577520982988938,65.81474759926947,Medium,0.01492814626619858,0.04019793245138137,0.08952901302601482
00-0033526,Samaje Perine,RB,CIN,2027,31.9596167008898,2.6606174063478556,41.77169327966133,Medium,0.01178788722872258,0.03799729364846573,0.10948634165909182
00-0041496,Jonah Coleman,RB,DEN,2027,24.033538672142367,5.311725244791334,79.67587867187001,Rookie-Low,0.01492814626619858,0.04019793245138137,0.09875466548870548
00-0034975,Justice Hill,RB,BAL,2027,29.79671457905544,3.184593372876476,39.648187492312125,Medium,0.01178788722872258,0.03799729364846573,0.11207429793377112
00-0039794,Braelon Allen,RB,NYJ,2027,23.61464750171116,5.180534303969184,44.29356829893651,Low,0.01492814626619858,0.04019793245138137,0.16222396357935512
00-0038551,Kendre Miller,RB,NO,2027,25.22450376454483,5.031515878299952,52.83091672214949,Low,0.02622352940172714,0.12773470217539912,0.12777136546015866
00-0040466,Raheim Sanders,RB,CLE,2027,25.23271731690623,4.776570457563278,40.839677412166026,Low,0.01178788722872258,0.03799729364846573,0.11694010945581178
00-0039875,Ray Davis,RB,BUF,2027,27.781656399726216,3.5841234265254682,60.93009825093296,Medium,0.01178788722872258,0.03704464257765289,0.09935246816798216
00-0038454,Keaton Mitchell,RB,LAC,2027,25.621492128678987,4.474415956234993,64.4315897697839,Medium,0.01178788722872258,0.03799729364846573,0.06878349317180746
00-0033955,Jeremy McNichols,RB,WAS,2027,31.68309377138946,2.33780232059183,38.22306794167642,Medium,0.01178788722872258,0.03799729364846573,0.13599364097111694
00-0037329,Brittain Brown,RB,CHI,2027,29.892539356605067,2.7889967288471627,22.3119738307773,Low,0.01178788722872258,0.03799729364846573,0.1634369001790611
00-0032104,Ameer Abdullah,RB,JAX,2027,34.21834360027378,2.0796472873881418,29.94692093838924,Medium,0.01178788722872258,0.05865344206579425,0.1138173934085016
00-0037563,Malik Davis,RB,DAL,2027,28.76454483230664,3.0565740425779087,38.054346830094964,Medium,0.01178788722872258,0.03799729364846573,0.1623758015761162
00-0040078,Brashard Smith,RB,KC,2027,24.392197125256672,4.307509777856,73.22766622355199,Medium,0.06749473820134609,0.09187352097083532,0.06957737979458986
00-0038705,Emari Demercado,RB,DAL,2027,28.613963039014372,2.886617329150181,39.69098827581499,Medium,0.01178788722872258,0.03799729364846573,0.13868822416974028
00-0036265,AJ Dillon,RB,CAR,2027,29.33401779603012,2.672156571251949,26.320742226831698,Low,0.01476353009354591,0.17050917012482297,0.1173872348568638
00-0040964,EJ Smith,RB,KC,2027,1,4.296687116118799,64.45030674178199,Rookie-Low,0.02237845026433834,0.05236678396210003,0.09092406138170632
00-0040878,Mike Washington Jr.,RB,LV,2027,24.16495550992471,4.001431207722063,60.02146811583094,Rookie-Low,0.01492814626619858,0.04019793245138137,0.05308398521046392
00-0040198,Ollie Gordon II,RB,MIA,2027,23.628336755646817,3.839466018095928,65.27092230763078,Medium,0.01307665153137191,0.03924898174258359,0.07491596499330311
00-0040937,Dominic Richardson,RB,NYJ,2027,1,3.9255323721567867,58.8829855823518,Rookie-Low,0.02237845026433834,0.05236678396210003,0.09092406138170632
00-0039811,MarShawn Lloyd,RB,GB,2027,26.65366187542779,3.0276432986117365,42.38700618056431,Low,0.04237960546941171,0.14662661670113922,0.16767352013312967
00-0040177,Jordan James,RB,SF,2027,23.42573579739904,3.5687009252973567,49.961812954162994,Low,0.01492814626619858,0.04019793245138137,0.05308398521046392
00-0040886,Nicholas Singleton,RB,TEN,2027,23.652977412731005,3.507156410386409,52.60734615579614,Rookie-Low,0.01492814626619858,0.04019793245138137,0.05308398521046392
00-0041490,Eli Heidenreich,RB,PIT,2027,24.096509240246405,3.402544812446866,51.038172186702994,Rookie-Low,0.01454213576549715,0.0545244204804235,0.05308398521046392
00-0041096,Kaytron Allen,RB,WAS,2027,24.64681724845996,3.2910983223901376,49.36647483585206,Rookie-Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0041013,Emmett Johnson,RB,KC,2027,23.89390828199863,3.2793732456297784,49.19059868444668,Rookie-Low,0.01492814626619858,0.04019793245138137,0.05308398521046392
00-0041323,Myles Montgomery,RB,NE,2027,24.411362080766597,3.2380296451162844,48.570444676744266,Rookie-Low,0.06749473820134609,0.09187352097083532,0.05308398521046392
00-0040644,Trevor Etienne,RB,CAR,2027,23.14647501711157,3.191885071954303,54.26204622322315,Medium,0.01454213576549715,0.0545244204804235,0.06217726078071657
00-0041239,Chip Trayanum,RB,NYJ,2027,25.66255989048597,2.9682645548761175,44.523968323141766,Rookie-Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039021,Roschon Johnson,RB,CHI,2027,26.582477754962355,2.4280716682019263,23.916505931788972,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0040238,LeQuint Allen Jr.,RB,JAX,2027,23.072553045859,2.822468537811788,46.14736059322274,Medium,0.02237845026433834,0.05236678396210003,0.06217726078071657
00-0041104,Demond Claiborne,RB,MIN,2027,23.89664613278576,2.813975210669901,42.20962816004852,Rookie-Low,0.01454213576549715,0.0545244204804235,0.05308398521046392
00-0040179,DJ Giddens,RB,IND,2027,24.017111567419576,2.8025906334964454,25.783833828167296,Low,0.01492814626619858,0.04019793245138137,0.0793591162960181
00-0041125,Seth McGowan,RB,IND,2027,25.856947296372347,2.5495556619727764,38.24333492959165,Rookie-Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0040888,Adam Randall,RB,BAL,2027,23.132785763175907,2.7890528063309072,41.83579209496361,Rookie-Low,0.01492814626619858,0.04019793245138137,0.06217726078071657
00-0037085,Tyler Badie,RB,DEN,2027,28.564681724845997,1.8448449892646717,30.163215574477384,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0040556,Corey Kiner,RB,NE,2027,25.61054072553046,2.505828671158071,21.424835138401505,Low,0.01178788722872258,0.03799729364846573,0.0739660942145588
00-0037276,Ty Chandler,RB,NO,2027,29.306639288158795,1.6763113024811056,13.410490419848845,Low,0.01178788722872258,0.03799729364846573,0.1095172998503425
00-0036984,Trey Sermon,RB,ATL,2027,28.586584531143053,1.7850530212926452,14.280424170341162,Low,0.02870984852508982,0.13334860777446703,0.1029873770624954
00-0038685,Chris Brooks,RB,GB,2027,27.639288158795345,1.9364457142321052,32.91957714194579,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0041081,Max Bredeson,RB,MIN,2027,24.90965092402464,2.482939854527258,37.244097817908866,Rookie-Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039364,Sione Vaki,RB,DET,2027,26.089664613278575,2.198644731953959,24.514888761286645,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039746,Will Shipley,RB,PHI,2027,25.008213552361397,2.412872334759619,36.31372863813227,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039796,Rasheen Ali,RB,BAL,2027,26.53867214236824,1.967614560888415,30.891548605948113,Medium,0.01178788722872258,0.03704464257765289,0.04993928467341206
00-0038738,Hunter Luepke,RB,DAL,2027,27.50787132101301,1.631968145094679,24.56112058367492,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039363,Isaac Guerendo,RB,SF,2027,27.17659137577002,1.6846148857100856,17.6884562999559,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0041436,DJ Herman,RB,MIA,2027,25.459958932238195,2.0055626461723546,30.08343969258532,Rookie-Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039603,British Brooks,RB,HOU,2027,27.78713210130048,1.5509316170931438,17.292887530588555,Medium,0.01178788722872258,0.03799729364846573,0.05516606665497105
00-0039299,George Holani,RB,SEA,2027,27.71047227926078,1.5596760881163374,19.4179672970484,Medium,0.01178788722872258,0.03799729364846573,0.08492583155005232
00-0037557,Ronnie Rivers,RB,LA,2027,28.58384668035592,1.370310230476774,13.497555770196223,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0029892,Kyle Juszczyk,RB,SF,2027,36.35934291581109,0.8624434469123479,12.07420825677287,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0037594,Julius Chestnut,RB,TEN,2027,26.848049281314168,1.5506937479344638,25.353842778728485,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0040208,Tahj Brooks,RB,CIN,2027,25.303901437371664,1.7859767845881689,24.557180788087322,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0036670,Jermar Jefferson,RB,MIN,2027,27.379192334017795,1.3926166396072994,19.496632954502193,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039407,Dylan Laube,RB,LV,2027,27.715947980835043,1.3178173625286194,22.40289516298653,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0039244,Chris Collier,RB,LV,2027,27.439425051334705,1.2816190510166472,17.94266671423306,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0037304,Connor Heyward,RB,LV,2027,28.60848733744011,1.1329927987735016,15.861899182829022,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0038896,Jacob Saylors,RB,DET,2027,27.483230663928815,1.2602519311906737,16.509300298597825,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0038614,Scott Matlock,RB,LAC,2027,27.17659137577002,1.2500225491913834,17.50031568867937,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0031595,Michael Burton,RB,CLE,2027,35.58179329226557,0.6895513601019739,9.653719041427635,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0036187,Reggie Gilliam,RB,NE,2027,30.032169746748803,0.8371138635790303,10.966191612885297,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0035125,Alec Ingold,RB,LAC,2027,31.14647501711157,0.7391154994686902,10.347616992561662,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0040649,Robbie Ouzts,RB,SEA,2027,24.98631074606434,1.3342330806334468,11.407692839415969,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0036842,Kene Nwangwu,RB,NYJ,2027,29.55852156057495,0.7862147663315048,9.788373840827234,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0034959,Andrew Beck,RB,NYJ,2027,31.29705681040383,0.6449776497817086,9.02968709694392,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0038488,Brady Russell,RB,SEA,2027,29.00273785078713,0.7490557021310279,9.325743491531297,Medium,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0033376,Patrick Ricard,RB,NYG,2027,33.26557152635181,0.5066604255452395,4.661275915016203,Low,0.01178788722872258,0.03799729364846573,0.04993928467341206
00-0037744,Trey McBride,TE,ARI,2027,27.77618069815195,11.798329032318494,200.5715935494144,High,0.6566016250440058,0.8968075005165839,0.05472630732607206
00-0039338,Brock Bowers,TE,LV,2027,24.718001368925393,10.76505642674557,148.01952586775158,Medium,0.3882705170304024,0.6287235939991077,0.08830754790902923
00-0033288,George Kittle,TE,SF,2027,33.8952772073922,8.52919851723001,111.73250057571315,Medium,0.48090987844248606,0.6564435447425377,0.02608239302027733
00-0038996,Tucker Kraft,TE,GB,2027,26.82614647501711,9.357656647872677,104.33787162378034,Medium,0.4046167894254771,0.5546150933727946,0.0225010823121271
00-0040663,Harold Fannin Jr.,TE,CLE,2027,23.116358658453116,8.869282115334453,145.01276258571832,High,0.3384425383531153,0.7396953323846037,0.04142359104591559
00-0030506,Travis Kelce,TE,KC,2027,37.90622861054072,5.681072613580157,96.57823443086266,High,0.28913056645504104,0.699346807611967,0.05661270038444604
00-0034351,Dallas Goedert,TE,PHI,2027,32.66050650239562,7.326768316758509,115.03026257310859,High,0.2230210014563289,0.371368132549585,0.02563580900468405
00-0036970,Kyle Pitts,TE,ATL,2027,26.90280629705681,8.131075297622107,138.22828005957584,High,0.3273535115064778,0.5092220659553626,0.05702893834592416
00-0040128,Tyler Warren,TE,IND,2027,25.27378507871321,8.064540822269247,137.0971939785772,High,0.3447978136744374,0.6062846536794092,0.17223513152233513
