position,season,week,week_phase_23,projection_tier_23,model_disagreement_23,honest_final_fppg,residual
RB,2022,1,W1-3,Starter,1.071810025416457,14.218636456569907,-5.018636456569908
RB,2022,1,W1-3,Starter,1.2162675079264034,13.861921532723354,4.138078467276646
RB,2022,1,W1-3,Starter,2.1531283888802535,13.065572476550264,-6.265572476550263
RB,2022,1,W1-3,Starter,0.534662806357306,12.858885522263307,6.541114477736691
RB,2022,1,W1-3,Starter,1.6736573525187137,12.78200016105445,-6.28200016105445
RB,2022,1,W1-3,Starter,0.680462523133657,12.753086857675676,3.746913142324324
RB,2022,1,W1-3,Starter,1.4982536338226706,12.533088851647287,12.466911148352713
RB,2022,1,W1-3,Starter,1.610910446117561,12.464608851075392,-3.364608851075392
RB,2022,1,W1-3,Starter,1.986803539335747,12.083512771838391,1.9164872281616088
RB,2022,1,W1-3,Starter,1.4253670610480875,12.04411332882109,2.6558866711789086
RB,2022,1,W1-3,Starter,1.6674565942609296,11.973119118431594,-7.873119118431593
RB,2022,1,W1-3,Starter,1.7187945884159062,11.284597912937048,-5.884597912937048
RB,2022,1,W1-3,Starter,1.652000741943818,10.986336933936114,-2.786336933936113
RB,2022,1,W1-3,Starter,2.400747344007029,10.603542307779067,5.696457692220934
RB,2022,1,W1-3,Starter,2.404318207598561,10.55586067880473,-1.455860678804731
RB,2022,1,W1-3,Starter,2.280016479857269,10.47236013872731,10.427639861272688
RB,2022,1,W1-3,Relevant,2.7102180537089433,9.909327798524956,11.090672201475044
RB,2022,1,W1-3,Relevant,2.1417677341533348,9.67456210221574,0.12543789778426095
RB,2022,1,W1-3,Relevant,2.247992961038061,9.656472043148352,7.94352795685165
RB,2022,1,W1-3,Relevant,2.0188943167849853,9.523670639256292,0.6763293607437078
RB,2022,1,W1-3,Relevant,1.9033205857929005,9.424372813622702,20.975627186377295
RB,2022,1,W1-3,Relevant,1.8590712450140892,9.34217907819353,4.15782092180647
RB,2022,1,W1-3,Relevant,1.795262929680117,9.330559499937817,-1.8305594999378165
RB,2022,1,W1-3,Relevant,1.6153126033341105,9.03648765626034,-1.8364876562603385
RB,2022,1,W1-3,Relevant,1.9050558214682993,9.002984927982746,12.097015072017255
RB,2022,1,W1-3,Relevant,1.7977090812824856,8.913324035288703,-5.213324035288703
RB,2022,1,W1-3,Relevant,1.5359122977772128,8.795839067444025,-2.4958390674440247
RB,2022,1,W1-3,Relevant,1.9629276995560732,8.498769824582672,-5.2987698245826715
RB,2022,1,W1-3,Relevant,0.9773149851433397,8.359627416744955,9.140372583255045
RB,2022,1,W1-3,Relevant,1.787151880343273,8.148365060378556,-0.4483650603785554
RB,2022,1,W1-3,Relevant,1.123999782634313,7.876267534411621,0.6237324655883789
RB,2022,1,W1-3,Relevant,1.1078162278323223,7.749781933786595,-6.549781933786595
RB,2022,1,W1-3,Relevant,1.1168051395091376,7.503204609210004,-7.503204609210004
RB,2022,1,W1-3,Relevant,1.0837753614168215,7.398481119204896,-0.7984811192048964
RB,2022,1,W1-3,Relevant,1.1205278078162537,7.289083653410405,-4.489083653410404
RB,2022,1,W1-3,Relevant,1.150270903129526,7.17650359041178,-6.67650359041178
RB,2022,1,W1-3,Relevant,1.6727535030875016,6.965825498340487,-4.5658254983404865
RB,2022,1,W1-3,Relevant,1.1602931356722455,6.905145861962838,8.594854138037162
RB,2022,1,W1-3,Relevant,1.1770363161563213,6.897643613640876,-6.697643613640876
RB,2022,1,W1-3,Relevant,1.0651841597249694,6.871624419310601,1.5283755806893993
RB,2022,1,W1-3,Relevant,1.2183515897350197,6.815575997285169,2.684424002714831
RB,2022,1,W1-3,Relevant,1.0700568814679445,6.804117407093557,-5.704117407093557
RB,2022,1,W1-3,Relevant,2.51164481137286,6.791800993366528,-6.591800993366528
RB,2022,1,W1-3,Relevant,0.7341393161052648,6.370308080859148,3.4296919191408524
RB,2022,1,W1-3,Relevant,1.0554630640645477,6.365039175424654,0.6349608245753462
RB,2022,1,W1-3,Relevant,0.8987226711548467,6.324662715743549,-2.724662715743549
RB,2022,1,W1-3,Relevant,1.0324482665566788,6.2706241152900555,-1.1706241152900558
RB,2022,1,W1-3,Relevant,0.9068324277475387,6.106993909090596,-2.106993909090596
RB,2022,1,W1-3,Relevant,0.9263262778255572,6.080247238982974,-5.780247238982974
RB,2022,1,W1-3,Relevant,0.7833825157025922,5.7187453415020535,14.681254658497945
RB,2022,1,W1-3,Relevant,0.7076177687069185,5.561331781628259,-2.4613317816282585
RB,2022,1,W1-3,Relevant,1.2522826269375653,5.294021848393313,-1.5940218483933126
RB,2022,1,W1-3,Fringe,0.8468712654638775,4.83797708557206,-4.83797708557206
RB,2022,1,W1-3,Fringe,0.7517797347693552,4.82081217637608,5.979187823623921
RB,2022,1,W1-3,Fringe,0.7322478773324932,4.780325710191876,0.4196742898081238
RB,2022,1,W1-3,Fringe,0.6741877257451283,4.644710584089123,2.9552894159108787
RB,2022,1,W1-3,Fringe,1.0410509858687045,4.390558569663442,0.009441430336558199
RB,2022,1,W1-3,Fringe,1.0356305738304792,4.3530680711755885,-4.3530680711755885
RB,2022,1,W1-3,Fringe,0.9085637306862081,4.281618327934582,-4.281618327934582
RB,2022,1,W1-3,Fringe,1.045978317264672,4.143674118505412,2.256325881494589
RB,2022,1,W1-3,Fringe,0.610749926983729,4.096873927734972,-4.096873927734972
RB,2022,1,W1-3,Fringe,0.8412083185849458,3.8273714919454314,-2.8273714919454314
RB,2022,1,W1-3,Fringe,0.8414005944755839,3.8225595330709727,-3.8225595330709727
RB,2022,1,W1-3,Fringe,1.8587935728123122,3.7354905463515906,-3.5354905463515904
RB,2022,1,W1-3,Fringe,1.8845767217050549,3.7354905463515906,-3.7354905463515906
RB,2022,1,W1-3,Fringe,1.8845767217050549,3.7354905463515906,-3.7354905463515906
RB,2022,1,W1-3,Fringe,0.5993981293552119,3.6185728667406423,-3.6185728667406423
RB,2022,1,W1-3,Fringe,0.9630537197876249,3.0739881027262133,-2.373988102726213
RB,2022,1,W1-3,Fringe,0.739980153537839,3.0081292440614553,1.4918707559385447
RB,2022,1,W1-3,Fringe,1.2201095207520303,2.6184947807461,-2.6184947807461
RB,2022,1,W1-3,Fringe,1.0076514284635971,2.588040211123694,-0.4880402111236939
RB,2022,1,W1-3,Fringe,1.0305012550876802,2.5176925311231395,5.28230746887686
RB,2022,1,W1-3,Fringe,1.0370040343633213,2.498178759015952,9.701821240984048
RB,2022,1,W1-3,Fringe,1.0500093337075453,2.4597531710353975,-2.4597531710353975
RB,2022,1,W1-3,Fringe,1.0556145225007383,2.424511481547995,-2.424511481547995
RB,2022,1,W1-3,Fringe,0.8096549224483582,2.322898044383126,-2.322898044383126
RB,2022,1,W1-3,Fringe,1.7563415044937518,2.281515911251926,-1.5815159112519261
RB,2022,1,W1-3,Fringe,1.3260233174994767,1.6293787912170932,0.37062120878290683
RB,2022,1,W1-3,Fringe,1.1292053264994577,1.431992443379808,-1.431992443379808
RB,2022,1,W1-3,Fringe,0.9690916838453771,1.3469595337878577,-0.14695953378785753
RB,2022,1,W1-3,Fringe,1.2406498098832663,1.3387736801805286,-1.3387736801805286
RB,2022,1,W1-3,Fringe,1.2675407245466261,1.2169595337878576,-0.6169595337878576
TE,2022,1,W1-3,Starter,1.2525837129238429,12.838014136173896,9.261985863826105
TE,2022,1,W1-3,Starter,0.7593846688048674,12.153152605132965,-4.453152605132964
TE,2022,1,W1-3,Starter,1.5730438620346219,9.190929756492473,-6.290929756492472
TE,2022,1,W1-3,Starter,1.8841974821760945,8.628352585962153,-7.628352585962153
TE,2022,1,W1-3,Starter,1.2496729346580995,8.325147089748848,-2.525147089748847
TE,2022,1,W1-3,Starter,1.678777563475112,8.275658596355479,1.6243414036445216
TE,2022,1,W1-3,Starter,1.839139686813159,8.236865541030735,-5.136865541030735
TE,2022,1,W1-3,Starter,0.8466682386937974,8.098608067384987,-0.598608067384987
TE,2022,1,W1-3,Starter,1.0359421411741672,8.062751478400012,1.6372485215999877
TE,2022,1,W1-3,Starter,1.1247185569791016,7.940021594498877,6.859978405501124
TE,2022,1,W1-3,Starter,1.3704659103988095,7.650393543963369,2.7496064560366316
TE,2022,1,W1-3,Starter,1.2939472766627638,7.647676899920639,-4.647676899920639
TE,2022,1,W1-3,Relevant,1.2730077696883797,7.561251013672542,-6.961251013672542
TE,2022,1,W1-3,Relevant,1.5646620775816258,7.158882055405026,-0.7588820554050253
TE,2022,1,W1-3,Relevant,1.0661216137698812,6.6090643014886865,3.3909356985113135
TE,2022,1,W1-3,Relevant,0.6047334165602796,6.429442596117179,-0.4294425961171786
TE,2022,1,W1-3,Relevant,0.5945653709319993,5.9147450002035935,-5.9147450002035935
TE,2022,1,W1-3,Relevant,0.7709929284141596,5.685640378944696,-0.5856403789446967
TE,2022,1,W1-3,Relevant,0.817642674034024,5.569042731582042,7.330957268417959
TE,2022,1,W1-3,Relevant,0.9527945804304059,5.501069891806394,-4.301069891806394
TE,2022,1,W1-3,Relevant,0.9011967698992305,5.394414133768354,-0.5944141337683533
TE,2022,1,W1-3,Relevant,1.1219819233025052,5.344398172152792,-4.744398172152792
TE,2022,1,W1-3,Relevant,0.497945598644309,5.280900464473078,-0.480900464473077
TE,2022,1,W1-3,Relevant,0.6843199736470487,5.262394430517847,4.337605569482153
TE,2022,1,W1-3,Relevant,0.9615829883460059,5.244545748859657,-4.144545748859658
TE,2022,1,W1-3,Relevant,0.7525119979487864,4.921924527651912,2.1780754723480884
TE,2022,1,W1-3,Relevant,0.1461872998479239,4.817065167796916,-4.817065167796916
TE,2022,1,W1-3,Relevant,0.7916299554296616,4.64326529526622,-3.4432652952662197
TE,2022,1,W1-3,Relevant,0.805931884878465,4.601262009656149,-1.8012620096561491
TE,2022,1,W1-3,Relevant,0.6759769853900421,4.535570121261843,-0.7355701212618433
TE,2022,1,W1-3,Relevant,1.3630803398778815,4.4962024750781096,2.10379752492189
TE,2022,1,W1-3,Relevant,0.42327041160608975,4.369354431497716,-0.7693544314977161
TE,2022,1,W1-3,Relevant,0.47962134161894043,4.229276070218381,-4.229276070218381
TE,2022,1,W1-3,Relevant,0.8157256490628633,4.143470897447459,-3.1434708974474592
TE,2022,1,W1-3,Relevant,0.4560985512649869,4.096359810378193,1.703640189621808
TE,2022,1,W1-3,Relevant,0.9484498697877062,4.043930512975084,-2.1439305129750843
TE,2022,1,W1-3,Fringe,0.816365131813125,4.042875591752724,7.757124408247277
TE,2022,1,W1-3,Fringe,0.588680614431412,3.902012212671588,12.897987787328413
TE,2022,1,W1-3,Fringe,0.648940381003286,3.66005639606213,2.6399436039378705
TE,2022,1,W1-3,Fringe,1.2636717842326493,3.514678556592425,-1.914678556592425
TE,2022,1,W1-3,Fringe,0.6883580643184494,3.4928813234756593,-3.4928813234756593
TE,2022,1,W1-3,Fringe,0.7422157937674725,3.4562941116235115,-2.3562941116235114
TE,2022,1,W1-3,Fringe,0.5618741567959687,3.3766500758783446,1.9233499241216552
TE,2022,1,W1-3,Fringe,0.7139710981835284,3.341816692403599,-3.341816692403599
TE,2022,1,W1-3,Fringe,0.36561105129495125,3.2177783219216156,-1.8177783219216157
TE,2022,1,W1-3,Fringe,0.5713221169011421,3.210345519817481,-3.210345519817481
TE,2022,1,W1-3,Fringe,0.5402871380005787,2.972353340638346,0.42764665936165436
TE,2022,1,W1-3,Fringe,0.6380782478585508,2.7597749774979716,-2.7597749774979716
TE,2022,1,W1-3,Fringe,0.39240504646843705,2.613789110082785,2.386210889917215
TE,2022,1,W1-3,Fringe,0.3464521861192903,2.606819839953786,1.293180160046214
TE,2022,1,W1-3,Fringe,0.41902971176510134,2.545156982550206,-1.3451569825502059
TE,2022,1,W1-3,Fringe,0.3731964918841197,2.3261018386201098,-1.6261018386201098
TE,2022,1,W1-3,Fringe,0.41984229608355933,2.3261018386201098,-1.6261018386201098
TE,2022,1,W1-3,Fringe,0.44167939297889836,2.3261018386201098,-2.3261018386201098
TE,2022,1,W1-3,Fringe,0.41984229608355933,2.3261018386201098,-2.3261018386201098
TE,2022,1,W1-3,Fringe,0.2905393689608286,2.222017119849149,-0.02201711984914878
TE,2022,1,W1-3,Fringe,0.3958975590264904,2.2133962157774016,9.0866037842226
TE,2022,1,W1-3,Fringe,0.3599090875500599,2.1084795185156953,4.491520481484304
TE,2022,1,W1-3,Fringe,0.5554819684816841,1.88784091253894,1.8121590874610602
TE,2022,1,W1-3,Fringe,0.19945230847576326,1.744124562965894,-0.2441245629658939
TE,2022,1,W1-3,Fringe,0.8140307201876723,1.6949961867608263,1.105003813239174
TE,2022,1,W1-3,Fringe,0.4674157102099627,1.5160891044267568,-1.5160891044267568
TE,2022,1,W1-3,Fringe,0.8162048372074703,1.4716399068874362,-1.4716399068874362
TE,2022,1,W1-3,Fringe,0.6954010658841239,1.356271747357101,-0.3562717473571011
TE,2022,1,W1-3,Fringe,0.35175182174848985,1.3420992555414275,1.8579007444585727
TE,2022,1,W1-3,Fringe,0.6744314206242799,1.3346679565580777,-1.3346679565580777
TE,2022,1,W1-3,Fringe,0.7892168660102694,1.3221738840927202,-0.5221738840927201
TE,2022,1,W1-3,Fringe,0.3356823560970109,1.2890223182974043,-1.2890223182974043
WR,2022,1,W1-3,Starter,0.2875521357895797,15.801945081778562,9.298054918221439
WR,2022,1,W1-3,Starter,1.7450586099180603,15.163068782199652,-1.1630687821996517
WR,2022,1,W1-3,Starter,1.9767872150917496,14.556173637789616,7.643826362210387
WR,2022,1,W1-3,Starter,1.2375384553016338,14.195238320054097,11.104761679945904
WR,2022,1,W1-3,Starter,0.6729396010000019,13.398628323361402,0.20137167663859756
WR,2022,1,W1-3,Starter,1.6934568313398524,13.273396365693818,-8.973396365693818
WR,2022,1,W1-3,Starter,0.9079781171850896,13.208613471372272,-8.208613471372272
WR,2022,1,W1-3,Starter,1.0410020794145494,13.20071970253716,10.699280297462838
WR,2022,1,W1-3,Starter,0.541938700947859,13.130325257477963,-6.030325257477964
WR,2022,1,W1-3,Starter,1.336688034765934,13.07181884860688,2.5281811513931203
WR,2022,1,W1-3,Starter,1.3192632041757555,12.399066959448591,22.500933040551416
WR,2022,1,W1-3,Starter,0.4852204234631412,12.354233124886772,8.145766875113228
WR,2022,1,W1-3,Starter,1.9665324903847508,12.297229375673592,3.4027706243264078
WR,2022,1,W1-3,Starter,1.2169752738567097,12.060649858943004,-3.460649858943002
WR,2022,1,W1-3,Starter,1.1783032411475876,11.995195623708504,-6.895195623708505
WR,2022,1,W1-3,Starter,0.7727484244433929,11.991191460566512,-8.291191460566512
WR,2022,1,W1-3,Starter,1.1474177318880703,11.925949564202108,-2.9259495642021083
WR,2022,1,W1-3,Starter,1.0379344569895101,11.760165481821382,-0.06016548182138237
WR,2022,1,W1-3,Starter,1.150642947142692,11.2876364371453,-7.3876364371453
WR,2022,1,W1-3,Starter,0.928812908853388,11.11840408650691,-4.61840408650691
WR,2022,1,W1-3,Starter,0.9009570607310947,10.968446684748615,-7.768446684748615
WR,2022,1,W1-3,Starter,0.7084217776033295,10.940569214237224,-8.940569214237224
WR,2022,1,W1-3,Starter,1.0192404674790172,10.912434630970395,-9.112434630970395
WR,2022,1,W1-3,Starter,0.8086046681762381,10.660904030809718,4.0390959691902815
WR,2022,1,W1-3,Starter,1.6103306045718013,10.594949066169328,2.205050933830673
WR,2022,1,W1-3,Starter,0.993418687807105,10.48465424561226,-3.08465424561226
WR,2022,1,W1-3,Starter,1.1845525846998013,10.44572062576897,5.954279374231028
WR,2022,1,W1-3,Starter,1.478551207052781,10.131709634831523,2.1682903651684775
WR,2022,1,W1-3,Starter,1.6921183212231148,10.111939763988374,-2.711939763988374
WR,2022,1,W1-3,Starter,0.6809984025369289,10.103582770299626,-4.403582770299626
WR,2022,1,W1-3,Starter,1.1294333972088904,10.004723489009558,12.595276510990443
WR,2022,1,W1-3,Starter,1.214252450255513,9.848748526333557,1.451251473666444
WR,2022,1,W1-3,Starter,1.286132399441146,9.464246333717792,-8.164246333717792
WR,2022,1,W1-3,Starter,1.1792209280136547,9.36028086332121,-7.960280863321209
WR,2022,1,W1-3,Starter,0.6830286030079492,9.253251541765398,-9.253251541765398
WR,2022,1,W1-3,Starter,0.37503060982499375,9.136068659224463,1.563931340775536
WR,2022,1,W1-3,Relevant,0.6451790695659282,9.08903116190111,4.11096883809889
WR,2022,1,W1-3,Relevant,0.9014598760005933,8.68927942435685,6.210720575643151
WR,2022,1,W1-3,Relevant,0.6532216402536323,8.624927170716603,4.275072829283397
WR,2022,1,W1-3,Relevant,0.5462553547689888,8.475606256010758,8.024393743989242
WR,2022,1,W1-3,Relevant,0.5625759942249287,8.41148715668688,-0.81148715668688
WR,2022,1,W1-3,Relevant,0.4830435124203251,8.41148715668688,-1.2114871566868795
WR,2022,1,W1-3,Relevant,0.6284644740956322,8.264146837246335,-2.464146837246334
WR,2022,1,W1-3,Relevant,0.6357854489410802,8.11648298655847,-4.51648298655847
WR,2022,1,W1-3,Relevant,0.6012231864877035,8.038997690483876,1.1610023095161228
WR,2022,1,W1-3,Relevant,0.2570892005620496,7.992162964728822,-5.692162964728822
WR,2022,1,W1-3,Relevant,0.2452866457328198,7.956761754042813,10.24323824595719
WR,2022,1,W1-3,Relevant,0.8237776721461979,7.87513766710217,-6.175137667102169
WR,2022,1,W1-3,Relevant,0.45387335978848375,7.786952847810412,0.4130471521895869
WR,2022,1,W1-3,Relevant,0.5335791506889616,7.671872900154765,-5.371872900154765
WR,2022,1,W1-3,Relevant,0.25515591381606073,7.6062034864775105,2.29379651352249
WR,2022,1,W1-3,Relevant,0.5815639852927089,7.571123959744728,-5.271123959744728
WR,2022,1,W1-3,Relevant,0.8082099690479823,7.550577064354081,-2.4505770643540803
WR,2022,1,W1-3,Relevant,0.9906113653674186,7.472691095093188,-6.572691095093187
WR,2022,1,W1-3,Relevant,0.2709483246988916,7.454689157780709,-6.654689157780709
WR,2022,1,W1-3,Relevant,0.8913517173246894,7.421735853454305,-5.021735853454306
WR,2022,1,W1-3,Relevant,0.6028738742589917,7.293513805263384,3.6064861947366165
WR,2022,1,W1-3,Relevant,0.6179236370630494,7.181531458943064,-7.181531458943064
WR,2022,1,W1-3,Relevant,0.7923165677100807,7.02993950044157,-7.02993950044157
WR,2022,1,W1-3,Relevant,1.746034258496571,7.00113180001503,-2.4011318000150297
WR,2022,1,W1-3,Relevant,0.981559068839276,6.953332448637624,11.746667551362378
WR,2022,1,W1-3,Relevant,0.7158653966579988,6.932185475664714,2.0678145243352857
WR,2022,1,W1-3,Relevant,0.5767148422996213,6.930535515253617,-2.6305355152536167
WR,2022,1,W1-3,Relevant,0.7714755321860572,6.881768446616363,-5.881768446616363
WR,2022,1,W1-3,Relevant,0.719194378150858,6.8483914380930395,2.25160856190696
WR,2022,1,W1-3,Relevant,0.6145449015246324,6.840921635235984,3.259078364764016
WR,2022,1,W1-3,Relevant,1.1321462147102492,6.623720932210151,-2.3237209322101506
WR,2022,1,W1-3,Relevant,0.9759810451242403,6.6003644050017956,0.39963559499820445
WR,2022,1,W1-3,Relevant,1.4026782239146272,6.505684502729997,-3.205684502729997
WR,2022,1,W1-3,Relevant,1.4123494229175988,6.4985962369231185,-3.2985962369231183
WR,2022,1,W1-3,Relevant,0.7955711336128888,6.486746989678785,-2.6867469896787854
WR,2022,1,W1-3,Relevant,1.2017196252991864,6.133653652910245,-0.03365365291024425
WR,2022,1,W1-3,Relevant,1.5943205864908696,6.027676461133136,-5.527676461133136
WR,2022,1,W1-3,Relevant,1.1296329119999309,5.967219698829321,-0.7672196988293205
WR,2022,1,W1-3,Relevant,0.981618413104815,5.894780899014577,-2.994780899014577
WR,2022,1,W1-3,Relevant,1.2374305103625751,5.857135784933756,-2.3571357849337558
WR,2022,1,W1-3,Relevant,1.5379928402170884,5.813623500596244,11.386376499403756
WR,2022,1,W1-3,Relevant,1.3051651153487325,5.797004637182856,-2.197004637182856
WR,2022,1,W1-3,Relevant,1.096259067160019,5.612625360890281,-5.612625360890281
WR,2022,1,W1-3,Relevant,1.014679131273505,5.591403546116377,-2.2914035461163764
WR,2022,1,W1-3,Fringe,0.7873576029319331,5.307631297093793,-5.307631297093793
WR,2022,1,W1-3,Fringe,0.5810456252161561,5.264914665928726,-2.8649146659287252
WR,2022,1,W1-3,Fringe,0.946153021086943,5.160379917729924,6.439620082270076
WR,2022,1,W1-3,Fringe,0.6389559014150793,5.138490482698156,-5.138490482698156
WR,2022,1,W1-3,Fringe,0.5160372256435083,5.119621819014352,11.680378180985649
WR,2022,1,W1-3,Fringe,0.9179430962991303,5.060866864884813,4.439133135115187
WR,2022,1,W1-3,Fringe,0.8670319880739685,4.9504232461285484,1.2495767538714517
WR,2022,1,W1-3,Fringe,0.9613243210944628,4.8817209332564255,-3.6817209332564254
WR,2022,1,W1-3,Fringe,0.3868733506068638,4.837208982617865,3.3627910173821345
WR,2022,1,W1-3,Fringe,0.5519344003969464,4.6763661226074555,-4.6763661226074555
WR,2022,1,W1-3,Fringe,0.7647993250705837,4.501044945631165,-2.8010449456311646
WR,2022,1,W1-3,Fringe,0.38156559469749113,4.4830113161231715,-1.7830113161231713
WR,2022,1,W1-3,Fringe,0.5468548682849043,4.453802187007435,2.4461978129925654
WR,2022,1,W1-3,Fringe,0.7874216695212612,4.393694060060612,15.006305939939388
WR,2022,1,W1-3,Fringe,0.5681084078348957,4.333113568784558,4.966886431215443
WR,2022,1,W1-3,Fringe,0.3970713009991541,4.17213809797427,-4.17213809797427
WR,2022,1,W1-3,Fringe,0.3897234270934838,4.158954415815559,-2.3589544158155595
WR,2022,1,W1-3,Fringe,0.269197386288636,3.8753867853930033,-2.175386785393003
WR,2022,1,W1-3,Fringe,0.3670104483360807,3.8706445901524895,-0.9706445901524892
WR,2022,1,W1-3,Fringe,0.23056211007947333,3.865553006361543,-4.565553006361543
WR,2022,1,W1-3,Fringe,0.639649709481775,3.735504967264126,-3.735504967264126
WR,2022,1,W1-3,Fringe,0.6414975503720685,3.5302742804163594,-1.0302742804163594
WR,2022,1,W1-3,Fringe,0.8106349299297605,3.5270207728197014,-2.0270207728197014
WR,2022,1,W1-3,Fringe,0.7898668292301894,3.5152780560074706,1.084721943992529
WR,2022,1,W1-3,Fringe,0.589934636814972,3.5054505340567057,0.8945494659432947
WR,2022,1,W1-3,Fringe,0.4592877642550162,3.368098692337741,5.53190130766226
WR,2022,1,W1-3,Fringe,0.3770636627696929,3.305663832373084,1.2943361676269158
WR,2022,1,W1-3,Fringe,0.47729247103000894,3.242356724264152,-3.242356724264152
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,-3.1974929253279347
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,-0.5974929253279346
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,-3.1974929253279347
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,-0.9974929253279345
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,17.002507074672064
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,-0.9974929253279345
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,10.902507074672066
WR,2022,1,W1-3,Fringe,0.42747395238186914,3.1974929253279347,5.602507074672066
WR,2022,1,W1-3,Fringe,0.34443833271051516,3.0935204145041784,1.4064795854958216
WR,2022,1,W1-3,Fringe,0.29046092751309677,3.0833285368163277,0.1166714631836725
WR,2022,1,W1-3,Fringe,0.32371968652623273,3.0250129848625087,-3.0250129848625087
WR,2022,1,W1-3,Fringe,0.3250866869185531,2.9760998969498256,10.923900103050174
WR,2022,1,W1-3,Fringe,0.25094669041232875,2.8374873059989447,-2.8374873059989447
WR,2022,1,W1-3,Fringe,0.31302215944047057,2.744898223554128,-1.4448982235541281
