game_id,play_id,defense
2019_01_GB_CHI,35,GB
2019_01_GB_CHI,50,CHI
2019_01_GB_CHI,71,CHI
2019_01_GB_CHI,95,CHI
2019_01_GB_CHI,125,CHI
2019_01_GB_CHI,155,GB
2019_01_GB_CHI,195,GB
2019_01_GB_CHI,216,GB
2019_01_GB_CHI,238,GB
2019_01_GB_CHI,260,GB
2019_01_GB_CHI,282,GB
2019_01_GB_CHI,303,GB
2019_01_GB_CHI,327,GB
2019_01_GB_CHI,381,CHI
2019_01_GB_CHI,403,CHI
2019_01_GB_CHI,424,CHI
2019_01_GB_CHI,443,CHI
2019_01_GB_CHI,485,GB
2019_01_GB_CHI,518,GB
2019_01_GB_CHI,539,GB
2019_01_GB_CHI,575,GB
2019_01_GB_CHI,596,GB
2019_01_GB_CHI,625,GB
2019_01_GB_CHI,659,GB
2019_01_GB_CHI,676,CHI
2019_01_GB_CHI,698,CHI
2019_01_GB_CHI,722,CHI
2019_01_GB_CHI,744,CHI
2019_01_GB_CHI,801,GB
2019_01_GB_CHI,822,GB
2019_01_GB_CHI,863,GB
2019_01_GB_CHI,896,GB
2019_01_GB_CHI,920,GB
2019_01_GB_CHI,941,GB
2019_01_GB_CHI,963,GB
2019_01_GB_CHI,1001,GB
2019_01_GB_CHI,1023,GB
2019_01_GB_CHI,1082,CHI
2019_01_GB_CHI,1106,CHI
2019_01_GB_CHI,1135,CHI
2019_01_GB_CHI,1159,CHI
2019_01_GB_CHI,1184,CHI
2019_01_GB_CHI,1227,CHI
2019_01_GB_CHI,1248,GB
2019_01_GB_CHI,1272,GB
2019_01_GB_CHI,1294,GB
2019_01_GB_CHI,1318,GB
2019_01_GB_CHI,1350,GB
2019_01_GB_CHI,1404,CHI
2019_01_GB_CHI,1429,CHI
2019_01_GB_CHI,1453,CHI
2019_01_GB_CHI,1474,CHI
2019_01_GB_CHI,1495,CHI
2019_01_GB_CHI,1524,CHI
2019_01_GB_CHI,1548,CHI
2019_01_GB_CHI,1569,CHI
2019_01_GB_CHI,1588,CHI
2019_01_GB_CHI,1633,GB
2019_01_GB_CHI,1662,GB
2019_01_GB_CHI,1686,GB
2019_01_GB_CHI,1723,GB
2019_01_GB_CHI,1751,GB
2019_01_GB_CHI,1775,GB
2019_01_GB_CHI,1797,GB
2019_01_GB_CHI,1825,CHI
2019_01_GB_CHI,1863,CHI
2019_01_GB_CHI,1885,CHI
2019_01_GB_CHI,1909,CHI
2019_01_GB_CHI,1937,CHI
2019_01_GB_CHI,1959,CHI
2019_01_GB_CHI,1981,CHI
2019_01_GB_CHI,2004,CHI
2019_01_GB_CHI,2049,GB
2019_01_GB_CHI,2078,GB
2019_01_GB_CHI,2106,GB
2019_01_GB_CHI,2151,GB
2019_01_GB_CHI,2179,CHI
2019_01_GB_CHI,2220,CHI
2019_01_GB_CHI,2260,CHI
2019_01_GB_CHI,2284,GB
2019_01_GB_CHI,2305,GB
2019_01_GB_CHI,2327,GB
2019_01_GB_CHI,2356,GB
2019_01_GB_CHI,2401,CHI
2019_01_GB_CHI,2422,CHI
2019_01_GB_CHI,2455,CHI
2019_01_GB_CHI,2488,CHI
2019_01_GB_CHI,2534,CHI
2019_01_GB_CHI,2558,CHI
2019_01_GB_CHI,2606,CHI
2019_01_GB_CHI,2625,CHI
2019_01_GB_CHI,2670,GB
2019_01_GB_CHI,2691,GB
2019_01_GB_CHI,2712,GB
2019_01_GB_CHI,2731,GB
2019_01_GB_CHI,2787,CHI
2019_01_GB_CHI,2808,CHI
2019_01_GB_CHI,2827,CHI
2019_01_GB_CHI,2851,CHI
2019_01_GB_CHI,2893,GB
2019_01_GB_CHI,2917,GB
2019_01_GB_CHI,2940,GB
2019_01_GB_CHI,2964,GB
2019_01_GB_CHI,2993,GB
2019_01_GB_CHI,3015,GB
2019_01_GB_CHI,3038,GB
2019_01_GB_CHI,3060,GB
2019_01_GB_CHI,3087,CHI
2019_01_GB_CHI,3108,CHI
2019_01_GB_CHI,3129,CHI
2019_01_GB_CHI,3150,CHI
2019_01_GB_CHI,3179,CHI
2019_01_GB_CHI,3200,CHI
2019_01_GB_CHI,3227,CHI
2019_01_GB_CHI,3249,CHI
2019_01_GB_CHI,3299,CHI
2019_01_GB_CHI,3327,GB
2019_01_GB_CHI,3349,GB
2019_01_GB_CHI,3389,GB
2019_01_GB_CHI,3413,GB
2019_01_GB_CHI,3486,GB
2019_01_GB_CHI,3521,GB
2019_01_GB_CHI,3556,GB
2019_01_GB_CHI,3578,GB
2019_01_GB_CHI,3600,GB
2019_01_GB_CHI,3624,GB
2019_01_GB_CHI,3680,CHI
2019_01_GB_CHI,3701,CHI
2019_01_GB_CHI,3725,CHI
2019_01_GB_CHI,3746,CHI
2019_01_GB_CHI,3769,CHI
2019_01_GB_CHI,3793,CHI
2019_01_GB_CHI,3815,CHI
2019_01_GB_CHI,3836,CHI
2019_01_GB_CHI,3866,CHI
2019_01_GB_CHI,3887,CHI
2019_01_GB_CHI,3908,CHI
2019_01_GB_CHI,3929,CHI
2019_01_GB_CHI,3963,CHI
2019_01_GB_CHI,3984,GB
2019_01_GB_CHI,4008,GB
2019_01_GB_CHI,4032,GB
2019_01_GB_CHI,4061,GB
2019_01_GB_CHI,4090,GB
2019_01_GB_CHI,4118,GB
2019_01_GB_CHI,4147,GB
2019_01_GB_CHI,4210,GB
2019_01_GB_CHI,4234,GB
2019_01_GB_CHI,4258,GB
2019_01_GB_CHI,4282,GB
2019_01_GB_CHI,4304,GB
2019_01_GB_CHI,4326,GB
2019_01_GB_CHI,4370,CHI
2019_01_GB_CHI,4408,CHI
2019_01_GB_CHI,4430,CHI
2019_01_GB_CHI,4468,CHI
2019_01_GB_CHI,4504,GB
2019_01_GB_CHI,4532,GB
2019_01_GB_CHI,4554,GB
2019_01_GB_CHI,4576,GB
2019_01_GB_CHI,4595,CHI
2019_01_GB_CHI,4616,CHI
2019_01_LA_CAR,36,CAR
2019_01_LA_CAR,51,LA
2019_01_LA_CAR,72,LA
2019_01_LA_CAR,93,LA
2019_01_LA_CAR,126,LA
2019_01_LA_CAR,147,LA
