game_id,play_id,defense
2021_01_DAL_TB,40,TB
2021_01_DAL_TB,55,DAL
2021_01_DAL_TB,76,DAL
2021_01_DAL_TB,97,DAL
2021_01_DAL_TB,119,DAL
2021_01_DAL_TB,137,TB
2021_01_DAL_TB,166,TB
2021_01_DAL_TB,187,TB
2021_01_DAL_TB,211,TB
2021_01_DAL_TB,232,TB
2021_01_DAL_TB,253,TB
2021_01_DAL_TB,282,TB
2021_01_DAL_TB,304,TB
2021_01_DAL_TB,326,TB
2021_01_DAL_TB,349,TB
2021_01_DAL_TB,371,TB
2021_01_DAL_TB,389,DAL
2021_01_DAL_TB,410,DAL
2021_01_DAL_TB,434,DAL
2021_01_DAL_TB,456,DAL
2021_01_DAL_TB,480,DAL
2021_01_DAL_TB,509,DAL
2021_01_DAL_TB,538,DAL
2021_01_DAL_TB,559,DAL
2021_01_DAL_TB,583,DAL
2021_01_DAL_TB,608,DAL
2021_01_DAL_TB,624,DAL
2021_01_DAL_TB,639,TB
2021_01_DAL_TB,663,TB
2021_01_DAL_TB,687,TB
2021_01_DAL_TB,711,TB
2021_01_DAL_TB,735,TB
2021_01_DAL_TB,764,TB
2021_01_DAL_TB,788,TB
2021_01_DAL_TB,813,TB
2021_01_DAL_TB,833,TB
2021_01_DAL_TB,848,DAL
2021_01_DAL_TB,869,DAL
2021_01_DAL_TB,904,DAL
2021_01_DAL_TB,925,DAL
2021_01_DAL_TB,947,DAL
2021_01_DAL_TB,988,DAL
2021_01_DAL_TB,1018,DAL
2021_01_DAL_TB,1054,TB
2021_01_DAL_TB,1078,TB
2021_01_DAL_TB,1102,TB
2021_01_DAL_TB,1123,TB
2021_01_DAL_TB,1146,TB
2021_01_DAL_TB,1182,DAL
2021_01_DAL_TB,1203,DAL
2021_01_DAL_TB,1227,DAL
2021_01_DAL_TB,1267,DAL
2021_01_DAL_TB,1291,DAL
2021_01_DAL_TB,1312,DAL
2021_01_DAL_TB,1337,DAL
2021_01_DAL_TB,1353,DAL
2021_01_DAL_TB,1368,TB
2021_01_DAL_TB,1392,TB
2021_01_DAL_TB,1425,TB
2021_01_DAL_TB,1482,TB
2021_01_DAL_TB,1506,TB
2021_01_DAL_TB,1539,TB
2021_01_DAL_TB,1563,TB
2021_01_DAL_TB,1587,TB
2021_01_DAL_TB,1609,TB
2021_01_DAL_TB,1629,DAL
2021_01_DAL_TB,1666,TB
2021_01_DAL_TB,1687,TB
2021_01_DAL_TB,1726,TB
2021_01_DAL_TB,1750,TB
2021_01_DAL_TB,1776,TB
2021_01_DAL_TB,1822,TB
2021_01_DAL_TB,1838,TB
2021_01_DAL_TB,1868,DAL
2021_01_DAL_TB,1894,TB
2021_01_DAL_TB,1918,TB
2021_01_DAL_TB,1940,TB
2021_01_DAL_TB,1962,TB
2021_01_DAL_TB,1981,TB
2021_01_DAL_TB,2008,DAL
2021_01_DAL_TB,2032,DAL
2021_01_DAL_TB,2057,DAL
2021_01_DAL_TB,2073,DAL
2021_01_DAL_TB,2088,TB
2021_01_DAL_TB,2129,TB
2021_01_DAL_TB,2169,TB
2021_01_DAL_TB,2211,TB
2021_01_DAL_TB,2233,TB
2021_01_DAL_TB,2257,TB
2021_01_DAL_TB,2279,TB
2021_01_DAL_TB,2298,TB
2021_01_DAL_TB,2330,TB
2021_01_DAL_TB,2376,TB
2021_01_DAL_TB,2397,DAL
2021_01_DAL_TB,2419,DAL
2021_01_DAL_TB,2441,DAL
2021_01_DAL_TB,2493,DAL
2021_01_DAL_TB,2508,TB
2021_01_DAL_TB,2530,TB
2021_01_DAL_TB,2554,TB
2021_01_DAL_TB,2587,TB
2021_01_DAL_TB,2611,TB
2021_01_DAL_TB,2632,TB
2021_01_DAL_TB,2656,TB
2021_01_DAL_TB,2678,TB
2021_01_DAL_TB,2711,TB
2021_01_DAL_TB,2735,TB
2021_01_DAL_TB,2759,TB
2021_01_DAL_TB,2780,TB
2021_01_DAL_TB,2809,TB
2021_01_DAL_TB,2830,TB
2021_01_DAL_TB,2849,TB
2021_01_DAL_TB,2871,DAL
2021_01_DAL_TB,2893,DAL
2021_01_DAL_TB,2915,DAL
2021_01_DAL_TB,2948,DAL
2021_01_DAL_TB,2989,DAL
2021_01_DAL_TB,3014,TB
2021_01_DAL_TB,3062,DAL
2021_01_DAL_TB,3086,DAL
2021_01_DAL_TB,3110,DAL
2021_01_DAL_TB,3134,DAL
2021_01_DAL_TB,3159,DAL
2021_01_DAL_TB,3175,DAL
2021_01_DAL_TB,3190,TB
2021_01_DAL_TB,3216,TB
2021_01_DAL_TB,3240,TB
2021_01_DAL_TB,3261,TB
2021_01_DAL_TB,3285,TB
2021_01_DAL_TB,3306,TB
2021_01_DAL_TB,3330,TB
2021_01_DAL_TB,3364,TB
2021_01_DAL_TB,3385,TB
2021_01_DAL_TB,3406,TB
2021_01_DAL_TB,3431,TB
2021_01_DAL_TB,3447,TB
2021_01_DAL_TB,3462,DAL
2021_01_DAL_TB,3486,DAL
2021_01_DAL_TB,3543,DAL
2021_01_DAL_TB,3564,DAL
2021_01_DAL_TB,3588,DAL
2021_01_DAL_TB,3612,DAL
2021_01_DAL_TB,3633,DAL
2021_01_DAL_TB,3655,DAL
2021_01_DAL_TB,3677,DAL
2021_01_DAL_TB,3696,TB
2021_01_DAL_TB,3724,TB
2021_01_DAL_TB,3746,TB
2021_01_DAL_TB,3768,TB
2021_01_DAL_TB,3793,DAL
2021_01_DAL_TB,3817,DAL
2021_01_DAL_TB,3841,DAL
2021_01_DAL_TB,3862,DAL
2021_01_DAL_TB,3886,DAL
2021_01_DAL_TB,3909,DAL
2021_01_DAL_TB,3933,DAL
2021_01_DAL_TB,3962,DAL
2021_01_DAL_TB,3991,DAL
2021_01_DAL_TB,4012,DAL
2021_01_DAL_TB,4033,DAL
