season,week,game_id,defense,rushers5_rate,avg_pass_rushers,pressure_rate,man_rate,zone_rate,cover0_rate,cover1_rate,cover2_rate,cover3_rate,cover4_rate,cover6_rate
2017,1,2017_01_ARI_DET,ARI,0.21428571428571427,4.166666666666667,0.2682926829268293,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_ARI_DET,DET,0.24489795918367346,4.204081632653061,0.4166666666666667,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_ATL_CHI,ATL,0.20454545454545456,4.136363636363637,0.5,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_ATL_CHI,CHI,0.28125,4.03125,0.4,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_BAL_CIN,BAL,0.3055555555555556,4.027777777777778,0.2903225806451613,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_BAL_CIN,CIN,0.2222222222222222,4.333333333333333,0.23529411764705882,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_CAR_SF,CAR,0.5384615384615384,4.666666666666667,0.4857142857142857,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_CAR_SF,SF,0.2,4.04,0.25,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_IND_LA,IND,0.1935483870967742,3.870967741935484,0.23333333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_IND_LA,LA,0.48,4.68,0.47619047619047616,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_JAX_HOU,HOU,0.5714285714285714,4.761904761904762,0.42857142857142855,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_JAX_HOU,JAX,0.34782608695652173,4.391304347826087,0.5555555555555556,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_KC_NE,KC,0.1794871794871795,3.6923076923076925,0.2777777777777778,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_KC_NE,NE,0.07894736842105263,3.473684210526316,0.2,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_LAC_DEN,DEN,0.4117647058823529,4.529411764705882,0.12121212121212122,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_LAC_DEN,LAC,0.15625,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_NO_MIN,MIN,0.10526315789473684,4.131578947368421,0.2972972972972973,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_NO_MIN,NO,0.30303030303030304,4.212121212121212,0.3125,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_NYG_DAL,DAL,0.07317073170731707,4.048780487804878,0.21052631578947367,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_NYG_DAL,NYG,0.25,3.825,0.10526315789473684,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_NYJ_BUF,BUF,0.225,4.15,0.1794871794871795,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_NYJ_BUF,NYJ,0.5,4.7,0.21428571428571427,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_OAK_TEN,OAK,0.09523809523809523,4,0.14634146341463414,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_OAK_TEN,TEN,0.4411764705882353,4.382352941176471,0.03125,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_PHI_WAS,PHI,0.2727272727272727,4.454545454545454,0.45,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_PHI_WAS,WAS,0.4878048780487805,4.560975609756097,0.4358974358974359,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_PIT_CLE,CLE,0.3783783783783784,4.297297297297297,0.05555555555555555,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_PIT_CLE,PIT,0.35135135135135137,4.216216216216216,0.16666666666666666,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_SEA_GB,GB,0.3333333333333333,4.366666666666666,0.25925925925925924,NA,NA,NA,NA,NA,NA,NA,NA
2017,1,2017_01_SEA_GB,SEA,0.32608695652173914,4.282608695652174,0.11904761904761904,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_ARI_IND,ARI,0.43902439024390244,4.609756097560975,0.2702702702702703,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_ARI_IND,IND,0.15,4,0.25,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_BUF_CAR,BUF,0.23684210526315788,4.131578947368421,0.4375,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_BUF_CAR,CAR,0.35714285714285715,4.392857142857143,0.24,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_CHI_TB,CHI,0.30303030303030304,4.242424242424242,0.0967741935483871,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_CHI_TB,TB,0.2608695652173913,4.369565217391305,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_CLE_BAL,BAL,0.17777777777777778,4.022222222222222,0.4523809523809524,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_CLE_BAL,CLE,0.4444444444444444,4.694444444444445,0.4117647058823529,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_DAL_DEN,DAL,0.29411764705882354,4.352941176470588,0.09375,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_DAL_DEN,DEN,0.2692307692307692,4.326923076923077,0.24,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_DET_NYG,DET,0.21621621621621623,4.108108108108108,0.21875,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_DET_NYG,NYG,0.2916666666666667,4.25,0.38095238095238093,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_GB_ATL,ATL,0.2641509433962264,4.169811320754717,0.08,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_GB_ATL,GB,0.45161290322580644,4.258064516129032,0.10714285714285714,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_HOU_CIN,CIN,0.14814814814814814,4.074074074074074,0.20833333333333334,NA,NA,NA,NA,NA,NA,NA,NA
2017,2,2017_02_HOU_CIN,HOU,0.23684210526315788,4.026315789473684,0.11428571428571428,NA,NA,NA,NA,NA,NA,NA,NA
