season,week,game_id,defense,rushers5_rate,avg_pass_rushers,pressure_rate,man_rate,zone_rate,cover0_rate,cover1_rate,cover2_rate,cover3_rate,cover4_rate,cover6_rate
2021,1,2021_01_ARI_TEN,ARI,0.3488372093023256,4.3023255813953485,0.2777777777777778,0.4,0.6,0,0,0,0,0,0
2021,1,2021_01_ARI_TEN,TEN,0.35135135135135137,4.243243243243243,0.28125,0.4375,0.5625,0,0,0,0,0,0
2021,1,2021_01_BAL_LV,BAL,0.36065573770491804,4.409836065573771,0.2962962962962963,0.4642857142857143,0.5357142857142857,0,0,0,0,0,0
2021,1,2021_01_BAL_LV,LV,0.07692307692307693,4.051282051282051,0.5333333333333333,0,1,0,0,0,0,0,0
2021,1,2021_01_CHI_LA,CHI,0.2222222222222222,4.111111111111111,0.15384615384615385,0.5,0.5,0,0,0,0,0,0
2021,1,2021_01_CHI_LA,LA,0.3111111111111111,4.111111111111111,0.175,0.05,0.95,0,0,0,0,0,0
2021,1,2021_01_CLE_KC,CLE,0.24390243902439024,4.048780487804878,0.2777777777777778,0.1388888888888889,0.8611111111111112,0,0,0,0,0,0
2021,1,2021_01_CLE_KC,KC,0.25806451612903225,4.32258064516129,0.17857142857142858,0.2857142857142857,0.7142857142857143,0,0,0,0,0,0
2021,1,2021_01_DAL_TB,DAL,0.3,4.26,0.22,0.42,0.58,0,0,0,0,0,0
2021,1,2021_01_DAL_TB,TB,0.36065573770491804,4.278688524590164,0.27586206896551724,0.15517241379310345,0.8448275862068966,0,0,0,0,0,0
2021,1,2021_01_DEN_NYG,DEN,0.14285714285714285,3.9761904761904763,0.25,0.2702702702702703,0.7297297297297297,0,0,0,0,0,0
2021,1,2021_01_DEN_NYG,NYG,0.34146341463414637,4.2926829268292686,0.5277777777777778,0.3611111111111111,0.6388888888888888,0,0,0,0,0,0
2021,1,2021_01_GB_NO,GB,0.2916666666666667,4.208333333333333,0.2857142857142857,0.42857142857142855,0.5714285714285714,0,0,0,0,0,0
2021,1,2021_01_GB_NO,NO,0.1891891891891892,4.054054054054054,0.2857142857142857,0.4857142857142857,0.5142857142857142,0,0,0,0,0,0
2021,1,2021_01_JAX_HOU,HOU,0.11538461538461539,3.9423076923076925,0.3137254901960784,0.0784313725490196,0.9215686274509803,0,0,0,0,0,0
2021,1,2021_01_JAX_HOU,JAX,0.4,4.228571428571429,0.45454545454545453,0.59375,0.40625,0,0,0,0,0,0
2021,1,2021_01_LAC_WAS,LAC,0.3076923076923077,4.346153846153846,0.47619047619047616,0.14285714285714285,0.8571428571428571,0,0,0,0,0,0
2021,1,2021_01_LAC_WAS,WAS,0.40816326530612246,4.285714285714286,0.19148936170212766,0.46808510638297873,0.5319148936170213,0,0,0,0,0,0
2021,1,2021_01_MIA_NE,MIA,0.475,4.525,0.3076923076923077,0.4358974358974359,0.5641025641025641,0,0,0,0,0,0
2021,1,2021_01_MIA_NE,NE,0.2413793103448276,3.586206896551724,0.2962962962962963,0.5925925925925926,0.4074074074074074,0,0,0,0,0,0
2021,1,2021_01_MIN_CIN,CIN,0.3018867924528302,4.245283018867925,0.32653061224489793,0.3877551020408163,0.6122448979591837,0,0,0,0,0,0
2021,1,2021_01_MIN_CIN,MIN,0.3125,4.0625,0.19230769230769232,0.2962962962962963,0.7037037037037037,0,0,0,0,0,0
2021,1,2021_01_NYJ_CAR,CAR,0.27906976744186046,4.209302325581396,0.3783783783783784,0.05405405405405406,0.9459459459459459,0,0,0,0,0,0
2021,1,2021_01_NYJ_CAR,NYJ,0.3888888888888889,4.555555555555555,0.2857142857142857,0.4411764705882353,0.5588235294117647,0,0,0,0,0,0
