game_id,play_id,defense
2023_01_ARI_WAS,39,ARI
2023_01_ARI_WAS,55,ARI
2023_01_ARI_WAS,77,ARI
2023_01_ARI_WAS,102,ARI
2023_01_ARI_WAS,124,ARI
2023_01_ARI_WAS,147,ARI
2023_01_ARI_WAS,172,ARI
2023_01_ARI_WAS,197,ARI
2023_01_ARI_WAS,220,ARI
2023_01_ARI_WAS,245,ARI
2023_01_ARI_WAS,276,WAS
2023_01_ARI_WAS,310,WAS
2023_01_ARI_WAS,332,WAS
2023_01_ARI_WAS,357,WAS
2023_01_ARI_WAS,380,WAS
2023_01_ARI_WAS,405,WAS
2023_01_ARI_WAS,427,WAS
2023_01_ARI_WAS,469,ARI
2023_01_ARI_WAS,526,ARI
2023_01_ARI_WAS,558,ARI
2023_01_ARI_WAS,580,ARI
2023_01_ARI_WAS,621,ARI
2023_01_ARI_WAS,643,ARI
2023_01_ARI_WAS,677,ARI
2023_01_ARI_WAS,699,ARI
2023_01_ARI_WAS,725,ARI
2023_01_ARI_WAS,740,WAS
2023_01_ARI_WAS,763,WAS
2023_01_ARI_WAS,790,WAS
2023_01_ARI_WAS,812,WAS
2023_01_ARI_WAS,842,WAS
2023_01_ARI_WAS,883,WAS
2023_01_ARI_WAS,913,WAS
2023_01_ARI_WAS,935,WAS
2023_01_ARI_WAS,958,WAS
2023_01_ARI_WAS,987,ARI
2023_01_ARI_WAS,1010,ARI
2023_01_ARI_WAS,1045,ARI
2023_01_ARI_WAS,1106,ARI
2023_01_ARI_WAS,1140,ARI
2023_01_ARI_WAS,1167,WAS
2023_01_ARI_WAS,1192,WAS
2023_01_ARI_WAS,1214,WAS
2023_01_ARI_WAS,1237,WAS
2023_01_ARI_WAS,1257,ARI
2023_01_ARI_WAS,1280,ARI
2023_01_ARI_WAS,1302,ARI
2023_01_ARI_WAS,1327,ARI
2023_01_ARI_WAS,1349,ARI
2023_01_ARI_WAS,1371,ARI
2023_01_ARI_WAS,1399,ARI
2023_01_ARI_WAS,1424,ARI
2023_01_ARI_WAS,1449,ARI
2023_01_ARI_WAS,1487,WAS
2023_01_ARI_WAS,1516,WAS
2023_01_ARI_WAS,1552,WAS
2023_01_ARI_WAS,1581,WAS
2023_01_ARI_WAS,1601,WAS
2023_01_ARI_WAS,1620,ARI
2023_01_ARI_WAS,1657,ARI
2023_01_ARI_WAS,1679,ARI
2023_01_ARI_WAS,1702,ARI
2023_01_ARI_WAS,1722,ARI
2023_01_ARI_WAS,1742,WAS
2023_01_ARI_WAS,1764,WAS
2023_01_ARI_WAS,1794,WAS
2023_01_ARI_WAS,1824,WAS
2023_01_ARI_WAS,1848,WAS
2023_01_ARI_WAS,1880,WAS
2023_01_ARI_WAS,1925,WAS
2023_01_ARI_WAS,1947,WAS
2023_01_ARI_WAS,1988,ARI
2023_01_ARI_WAS,2013,ARI
2023_01_ARI_WAS,2036,ARI
2023_01_ARI_WAS,2059,ARI
2023_01_ARI_WAS,2097,WAS
2023_01_ARI_WAS,2112,ARI
2023_01_ARI_WAS,2135,ARI
2023_01_ARI_WAS,2160,ARI
2023_01_ARI_WAS,2183,ARI
2023_01_ARI_WAS,2208,ARI
2023_01_ARI_WAS,2238,ARI
2023_01_ARI_WAS,2268,ARI
2023_01_ARI_WAS,2291,ARI
2023_01_ARI_WAS,2343,WAS
2023_01_ARI_WAS,2359,WAS
2023_01_ARI_WAS,2389,WAS
2023_01_ARI_WAS,2421,WAS
2023_01_ARI_WAS,2447,WAS
2023_01_ARI_WAS,2472,WAS
2023_01_ARI_WAS,2495,WAS
2023_01_ARI_WAS,2520,WAS
2023_01_ARI_WAS,2545,WAS
2023_01_ARI_WAS,2570,WAS
2023_01_ARI_WAS,2599,WAS
2023_01_ARI_WAS,2622,WAS
2023_01_ARI_WAS,2642,ARI
2023_01_ARI_WAS,2672,ARI
2023_01_ARI_WAS,2697,ARI
2023_01_ARI_WAS,2719,ARI
2023_01_ARI_WAS,2744,ARI
2023_01_ARI_WAS,2766,ARI
2023_01_ARI_WAS,2788,ARI
2023_01_ARI_WAS,2808,ARI
2023_01_ARI_WAS,2850,ARI
2023_01_ARI_WAS,2870,ARI
2023_01_ARI_WAS,2900,WAS
2023_01_ARI_WAS,2935,WAS
2023_01_ARI_WAS,2957,WAS
2023_01_ARI_WAS,2981,WAS
2023_01_ARI_WAS,3003,WAS
2023_01_ARI_WAS,3026,WAS
2023_01_ARI_WAS,3052,ARI
2023_01_ARI_WAS,3099,ARI
2023_01_ARI_WAS,3122,ARI
2023_01_ARI_WAS,3145,ARI
2023_01_ARI_WAS,3170,ARI
2023_01_ARI_WAS,3196,WAS
2023_01_ARI_WAS,3225,WAS
2023_01_ARI_WAS,3247,WAS
2023_01_ARI_WAS,3285,ARI
2023_01_ARI_WAS,3327,ARI
2023_01_ARI_WAS,3349,ARI
2023_01_ARI_WAS,3392,ARI
2023_01_ARI_WAS,3414,ARI
2023_01_ARI_WAS,3437,ARI
2023_01_ARI_WAS,3459,ARI
2023_01_ARI_WAS,3482,ARI
2023_01_ARI_WAS,3497,WAS
2023_01_ARI_WAS,3520,WAS
2023_01_ARI_WAS,3542,WAS
2023_01_ARI_WAS,3567,WAS
2023_01_ARI_WAS,3592,WAS
2023_01_ARI_WAS,3612,ARI
2023_01_ARI_WAS,3641,ARI
2023_01_ARI_WAS,3676,ARI
2023_01_ARI_WAS,3748,ARI
2023_01_ARI_WAS,3774,WAS
2023_01_ARI_WAS,3797,WAS
2023_01_ARI_WAS,3819,WAS
2023_01_ARI_WAS,3841,WAS
2023_01_ARI_WAS,3868,WAS
2023_01_ARI_WAS,3890,WAS
2023_01_ARI_WAS,3920,WAS
2023_01_ARI_WAS,3961,WAS
2023_01_ARI_WAS,3999,ARI
2023_01_ARI_WAS,4021,ARI
2023_01_ARI_WAS,4043,ARI
2023_01_ARI_WAS,4065,ARI
2023_01_ARI_WAS,4085,WAS
2023_01_ARI_WAS,4101,WAS
2023_01_ARI_WAS,4126,WAS
2023_01_ARI_WAS,4160,WAS
2023_01_ARI_WAS,4182,WAS
2023_01_ARI_WAS,4214,WAS
2023_01_ARI_WAS,4234,WAS
2023_01_ARI_WAS,4271,WAS
2023_01_ARI_WAS,4294,ARI
2023_01_ARI_WAS,4316,ARI
2023_01_ARI_WAS,4356,ARI
2023_01_ARI_WAS,4406,ARI
2023_01_ARI_WAS,4428,ARI
2023_01_ARI_WAS,4452,ARI
2023_01_TEN_NO,39,TEN
2023_01_TEN_NO,78,NO
2023_01_TEN_NO,159,NO
2023_01_TEN_NO,182,NO
2023_01_TEN_NO,204,NO
2023_01_TEN_NO,228,NO
2023_01_TEN_NO,251,NO
2023_01_TEN_NO,271,TEN
2023_01_TEN_NO,301,TEN
2023_01_TEN_NO,331,TEN
2023_01_TEN_NO,361,TEN
2023_01_TEN_NO,383,TEN
2023_01_TEN_NO,408,TEN
2023_01_TEN_NO,443,TEN
2023_01_TEN_NO,470,TEN
2023_01_TEN_NO,493,TEN
2023_01_TEN_NO,516,TEN
2023_01_TEN_NO,536,NO
2023_01_TEN_NO,559,NO
2023_01_TEN_NO,581,NO
2023_01_TEN_NO,610,NO
2023_01_TEN_NO,639,NO
2023_01_TEN_NO,661,NO
2023_01_TEN_NO,697,NO
2023_01_TEN_NO,721,NO
2023_01_TEN_NO,746,NO
2023_01_TEN_NO,768,NO
2023_01_TEN_NO,793,NO
2023_01_TEN_NO,816,NO
2023_01_TEN_NO,849,NO
2023_01_TEN_NO,883,NO
2023_01_TEN_NO,904,TEN
2023_01_TEN_NO,942,TEN
2023_01_TEN_NO,967,TEN
2023_01_TEN_NO,991,TEN
2023_01_TEN_NO,1016,TEN
2023_01_TEN_NO,1046,TEN
2023_01_TEN_NO,1065,NO
2023_01_TEN_NO,1095,NO
2023_01_TEN_NO,1117,NO
2023_01_TEN_NO,1144,NO
2023_01_TEN_NO,1195,TEN
2023_01_TEN_NO,1217,TEN
2023_01_TEN_NO,1242,TEN
2023_01_TEN_NO,1269,TEN
2023_01_TEN_NO,1289,TEN
2023_01_TEN_NO,1324,TEN
2023_01_TEN_NO,1350,NO
2023_01_TEN_NO,1372,NO
2023_01_TEN_NO,1394,NO
2023_01_TEN_NO,1417,NO
2023_01_TEN_NO,1448,TEN
2023_01_TEN_NO,1470,TEN
2023_01_TEN_NO,1495,TEN
2023_01_TEN_NO,1517,TEN
2023_01_TEN_NO,1544,TEN
2023_01_TEN_NO,1610,TEN
2023_01_TEN_NO,1633,TEN
2023_01_TEN_NO,1698,NO
2023_01_TEN_NO,1721,NO
2023_01_TEN_NO,1744,NO
2023_01_TEN_NO,1766,NO
2023_01_TEN_NO,1793,TEN
2023_01_TEN_NO,1815,TEN
2023_01_TEN_NO,1835,TEN
2023_01_TEN_NO,1855,TEN
2023_01_TEN_NO,1881,NO
2023_01_TEN_NO,1906,NO
2023_01_TEN_NO,1928,NO
2023_01_TEN_NO,1950,NO
2023_01_TEN_NO,1973,NO
2023_01_TEN_NO,2011,NO
2023_01_TEN_NO,2054,NO
2023_01_TEN_NO,2084,NO
2023_01_TEN_NO,2115,TEN
2023_01_TEN_NO,2140,TEN
2023_01_TEN_NO,2166,TEN
2023_01_TEN_NO,2195,TEN
2023_01_TEN_NO,2225,TEN
2023_01_TEN_NO,2251,TEN
2023_01_TEN_NO,2283,TEN
2023_01_TEN_NO,2310,NO
