game_id,play_id,defense
2022_01_BUF_LA,41,BUF
2022_01_BUF_LA,56,LA
2022_01_BUF_LA,80,LA
2022_01_BUF_LA,101,LA
2022_01_BUF_LA,122,LA
2022_01_BUF_LA,146,LA
2022_01_BUF_LA,167,LA
2022_01_BUF_LA,191,LA
2022_01_BUF_LA,212,LA
2022_01_BUF_LA,236,LA
2022_01_BUF_LA,261,LA
2022_01_BUF_LA,277,LA
2022_01_BUF_LA,299,BUF
2022_01_BUF_LA,320,BUF
2022_01_BUF_LA,343,BUF
2022_01_BUF_LA,364,BUF
2022_01_BUF_LA,393,BUF
2022_01_BUF_LA,414,BUF
2022_01_BUF_LA,438,BUF
2022_01_BUF_LA,467,BUF
2022_01_BUF_LA,486,BUF
2022_01_BUF_LA,510,BUF
2022_01_BUF_LA,529,LA
2022_01_BUF_LA,550,LA
2022_01_BUF_LA,569,LA
2022_01_BUF_LA,593,LA
2022_01_BUF_LA,617,LA
2022_01_BUF_LA,646,LA
2022_01_BUF_LA,692,LA
2022_01_BUF_LA,721,LA
2022_01_BUF_LA,754,BUF
2022_01_BUF_LA,775,BUF
2022_01_BUF_LA,818,BUF
2022_01_BUF_LA,842,BUF
2022_01_BUF_LA,867,LA
2022_01_BUF_LA,896,LA
2022_01_BUF_LA,933,BUF
2022_01_BUF_LA,954,BUF
2022_01_BUF_LA,980,LA
2022_01_BUF_LA,1009,LA
2022_01_BUF_LA,1030,LA
2022_01_BUF_LA,1054,LA
2022_01_BUF_LA,1078,LA
2022_01_BUF_LA,1102,LA
2022_01_BUF_LA,1126,LA
2022_01_BUF_LA,1153,LA
2022_01_BUF_LA,1172,LA
2022_01_BUF_LA,1187,BUF
2022_01_BUF_LA,1208,BUF
2022_01_BUF_LA,1230,BUF
2022_01_BUF_LA,1254,BUF
2022_01_BUF_LA,1286,BUF
2022_01_BUF_LA,1315,BUF
2022_01_BUF_LA,1334,BUF
2022_01_BUF_LA,1358,BUF
2022_01_BUF_LA,1385,BUF
2022_01_BUF_LA,1406,BUF
2022_01_BUF_LA,1427,BUF
2022_01_BUF_LA,1452,BUF
2022_01_BUF_LA,1468,BUF
2022_01_BUF_LA,1483,LA
2022_01_BUF_LA,1504,LA
2022_01_BUF_LA,1540,LA
2022_01_BUF_LA,1563,LA
2022_01_BUF_LA,1609,LA
2022_01_BUF_LA,1635,BUF
2022_01_BUF_LA,1657,BUF
2022_01_BUF_LA,1679,BUF
2022_01_BUF_LA,1712,BUF
2022_01_BUF_LA,1736,BUF
2022_01_BUF_LA,1757,BUF
2022_01_BUF_LA,1800,BUF
2022_01_BUF_LA,1836,BUF
2022_01_BUF_LA,1888,BUF
2022_01_BUF_LA,1924,LA
2022_01_BUF_LA,1946,BUF
2022_01_BUF_LA,1967,BUF
2022_01_BUF_LA,1991,BUF
2022_01_BUF_LA,2024,BUF
2022_01_BUF_LA,2043,LA
2022_01_BUF_LA,2072,LA
2022_01_BUF_LA,2093,LA
2022_01_BUF_LA,2114,LA
2022_01_BUF_LA,2137,LA
2022_01_BUF_LA,2163,LA
2022_01_BUF_LA,2184,LA
2022_01_BUF_LA,2208,LA
2022_01_BUF_LA,2232,LA
2022_01_BUF_LA,2257,LA
2022_01_BUF_LA,2273,LA
2022_01_BUF_LA,2288,BUF
2022_01_BUF_LA,2307,BUF
2022_01_BUF_LA,2336,BUF
2022_01_BUF_LA,2360,BUF
2022_01_BUF_LA,2381,BUF
2022_01_BUF_LA,2400,BUF
2022_01_BUF_LA,2422,BUF
2022_01_BUF_LA,2441,LA
2022_01_BUF_LA,2464,LA
2022_01_BUF_LA,2485,LA
2022_01_BUF_LA,2506,LA
2022_01_BUF_LA,2527,LA
2022_01_BUF_LA,2551,LA
2022_01_BUF_LA,2572,LA
2022_01_BUF_LA,2599,LA
2022_01_BUF_LA,2623,LA
2022_01_BUF_LA,2648,LA
2022_01_BUF_LA,2688,LA
2022_01_BUF_LA,2712,LA
2022_01_BUF_LA,2733,LA
2022_01_BUF_LA,2755,LA
2022_01_BUF_LA,2777,LA
2022_01_BUF_LA,2793,LA
2022_01_BUF_LA,2815,BUF
2022_01_BUF_LA,2839,BUF
2022_01_BUF_LA,2860,BUF
2022_01_BUF_LA,2884,BUF
2022_01_BUF_LA,2908,BUF
2022_01_BUF_LA,2934,LA
2022_01_BUF_LA,2958,LA
2022_01_BUF_LA,2979,LA
2022_01_BUF_LA,3004,LA
2022_01_BUF_LA,3020,LA
2022_01_BUF_LA,3047,BUF
2022_01_BUF_LA,3069,BUF
2022_01_BUF_LA,3092,BUF
2022_01_BUF_LA,3121,BUF
2022_01_BUF_LA,3145,BUF
2022_01_BUF_LA,3166,BUF
2022_01_BUF_LA,3190,BUF
2022_01_BUF_LA,3214,BUF
2022_01_BUF_LA,3262,LA
2022_01_BUF_LA,3283,LA
2022_01_BUF_LA,3304,LA
2022_01_BUF_LA,3341,BUF
2022_01_BUF_LA,3362,BUF
2022_01_BUF_LA,3383,BUF
2022_01_BUF_LA,3407,BUF
2022_01_BUF_LA,3431,BUF
2022_01_BUF_LA,3455,BUF
2022_01_BUF_LA,3489,BUF
2022_01_BUF_LA,3513,BUF
2022_01_BUF_LA,3537,BUF
2022_01_BUF_LA,3576,BUF
2022_01_BUF_LA,3617,BUF
2022_01_BUF_LA,3636,BUF
2022_01_BUF_LA,3674,BUF
2022_01_BUF_LA,3696,BUF
2022_01_BUF_LA,3718,LA
2022_01_NO_ATL,42,ATL
2022_01_NO_ATL,57,NO
2022_01_NO_ATL,78,NO
2022_01_NO_ATL,99,NO
2022_01_NO_ATL,121,NO
2022_01_NO_ATL,145,NO
2022_01_NO_ATL,166,NO
2022_01_NO_ATL,190,NO
2022_01_NO_ATL,212,NO
2022_01_NO_ATL,233,NO
2022_01_NO_ATL,255,NO
2022_01_NO_ATL,286,NO
2022_01_NO_ATL,301,ATL
2022_01_NO_ATL,322,ATL
2022_01_NO_ATL,348,ATL
2022_01_NO_ATL,370,ATL
2022_01_NO_ATL,395,NO
2022_01_NO_ATL,419,NO
