season,week,game_id,defense,rushers5_rate,avg_pass_rushers,pressure_rate,man_rate,zone_rate,cover0_rate,cover1_rate,cover2_rate,cover3_rate,cover4_rate,cover6_rate
2018,1,2018_01_ATL_PHI,ATL,0.1891891891891892,4.054054054054054,0.34285714285714286,0.17142857142857143,0.8285714285714286,0,0,0,0,0,0
2018,1,2018_01_ATL_PHI,PHI,0.24489795918367346,4.285714285714286,0.37209302325581395,0.4418604651162791,0.5581395348837209,0,0,0,0,0,0
2018,1,2018_01_BUF_BAL,BAL,0.30952380952380953,4.261904761904762,0.36363636363636365,0.3939393939393939,0.6060606060606061,0,0,0,0,0,0
2018,1,2018_01_BUF_BAL,BUF,0.18604651162790697,4.1395348837209305,0.2631578947368421,0.02631578947368421,0.9736842105263158,0,0,0,0,0,0
2018,1,2018_01_CHI_GB,CHI,0.11904761904761904,3.9047619047619047,0.2972972972972973,0.3783783783783784,0.6216216216216216,0,0,0,0,0,0
2018,1,2018_01_CHI_GB,GB,0.13953488372093023,3.813953488372093,0.17142857142857143,0.37142857142857144,0.6285714285714286,0,0,0,0,0,0
2018,1,2018_01_CIN_IND,CIN,0.17857142857142858,4.125,0.32075471698113206,0.4339622641509434,0.5660377358490566,0,0,0,0,0,0
2018,1,2018_01_CIN_IND,IND,0.15625,3.9375,0.32142857142857145,0.17857142857142858,0.8214285714285714,0,0,0,0,0,0
2018,1,2018_01_DAL_CAR,CAR,0.3333333333333333,4.256410256410256,0.27586206896551724,0.10344827586206896,0.896551724137931,0,0,0,0,0,0
2018,1,2018_01_DAL_CAR,DAL,0.22580645161290322,4.096774193548387,0.24,0.38461538461538464,0.6153846153846154,0,0,0,0,0,0
2018,1,2018_01_HOU_NE,HOU,0.21951219512195122,3.951219512195122,0.1282051282051282,0.48717948717948717,0.5128205128205128,0,0,0,0,0,0
2018,1,2018_01_HOU_NE,NE,0.16666666666666666,4.0476190476190474,0.38235294117647056,0.5,0.5,0,0,0,0,0,0
2018,1,2018_01_JAX_NYG,JAX,0.125,4.2,0.32432432432432434,0.3783783783783784,0.6216216216216216,0,0,0,0,0,0
2018,1,2018_01_JAX_NYG,NYG,0.4,4.4,0.2727272727272727,0.42424242424242425,0.5757575757575758,0,0,0,0,0,0
2018,1,2018_01_KC_LAC,KC,0.15384615384615385,4.038461538461538,0.37254901960784315,0.4117647058823529,0.5882352941176471,0,0,0,0,0,0
2018,1,2018_01_KC_LAC,LAC,0.25806451612903225,4.096774193548387,0.48148148148148145,0.1111111111111111,0.8888888888888888,0,0,0,0,0,0
2018,1,2018_01_LA_OAK,LA,0.14285714285714285,4.190476190476191,0.25,0.225,0.775,0,0,0,0,0,0
2018,1,2018_01_LA_OAK,OAK,0.17647058823529413,4.147058823529412,0.18181818181818182,0.21212121212121213,0.7878787878787878,0,0,0,0,0,0
2018,1,2018_01_NYJ_DET,DET,0.16666666666666666,3.875,0.14285714285714285,0.47619047619047616,0.5238095238095238,0,0,0,0,0,0
2018,1,2018_01_NYJ_DET,NYJ,0.18867924528301888,4.150943396226415,0.25,0.21153846153846154,0.7884615384615384,0,0,0,0,0,0
2018,1,2018_01_PIT_CLE,CLE,0.391304347826087,4.239130434782608,0.21951219512195122,0.43902439024390244,0.5609756097560976,0,0,0,0,0,0
2018,1,2018_01_PIT_CLE,PIT,0.3888888888888889,4.2407407407407405,0.358974358974359,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0
2018,1,2018_01_SEA_DEN,DEN,0.225,4.15,0.36363636363636365,0.18181818181818182,0.8181818181818182,0,0,0,0,0,0
2018,1,2018_01_SEA_DEN,SEA,0.2,4.05,0.3076923076923077,0.28205128205128205,0.717948717948718,0,0,0,0,0,0
2018,1,2018_01_SF_MIN,MIN,0.2894736842105263,3.9473684210526314,0.42424242424242425,0.3939393939393939,0.6060606060606061,0,0,0,0,0,0
2018,1,2018_01_SF_MIN,SF,0.19047619047619047,4.309523809523809,0.4166666666666667,0.19444444444444445,0.8055555555555556,0,0,0,0,0,0
2018,1,2018_01_TB_NO,NO,0.3235294117647059,4.323529411764706,0.10714285714285714,0.5357142857142857,0.4642857142857143,0,0,0,0,0,0
2018,1,2018_01_TB_NO,TB,0.21739130434782608,4.260869565217392,0.24444444444444444,0.3111111111111111,0.6888888888888889,0,0,0,0,0,0
2018,1,2018_01_TEN_MIA,MIA,0.10256410256410256,4,0.13157894736842105,0.2631578947368421,0.7368421052631579,0,0,0,0,0,0
2018,1,2018_01_TEN_MIA,TEN,0.3103448275862069,4.206896551724138,0.35714285714285715,0.6071428571428571,0.39285714285714285,0,0,0,0,0,0
2018,1,2018_01_WAS_ARI,ARI,0.4594594594594595,4.486486486486487,0.4666666666666667,0.23333333333333334,0.7666666666666667,0,0,0,0,0,0
2018,1,2018_01_WAS_ARI,WAS,0.13513513513513514,4.162162162162162,0.4411764705882353,0.20588235294117646,0.7941176470588235,0,0,0,0,0,0
