season,week,game_id,defense,rushers5_rate,avg_pass_rushers,pressure_rate,man_rate,zone_rate,cover0_rate,cover1_rate,cover2_rate,cover3_rate,cover4_rate,cover6_rate
2023,1,2023_01_ARI_WAS,ARI,0.04597701149425287,2.0689655172413794,0.22988505747126436,0.37777777777777777,0.6222222222222222,0,0,0,0,0,0
2023,1,2023_01_ARI_WAS,WAS,0.10526315789473684,2.0657894736842106,0.21052631578947367,0.4864864864864865,0.5135135135135135,0,0,0,0,0,0
2023,1,2023_01_BUF_NYJ,BUF,0.057971014492753624,1.6231884057971016,0.14492753623188406,0.5555555555555556,0.4444444444444444,0,0,0,0,0,0
2023,1,2023_01_BUF_NYJ,NYJ,0.10714285714285714,2.488095238095238,0.17857142857142858,0.39215686274509803,0.6078431372549019,0,0,0,0,0,0
2023,1,2023_01_CAR_ATL,ATL,0.10989010989010989,2.131868131868132,0.18681318681318682,0.6739130434782609,0.32608695652173914,0,0,0,0,0,0
2023,1,2023_01_CAR_ATL,CAR,0.08955223880597014,1.537313432835821,0.11940298507462686,0.2916666666666667,0.7083333333333334,0,0,0,0,0,0
2023,1,2023_01_CIN_CLE,CIN,0.14772727272727273,1.8068181818181819,0.20454545454545456,0.5142857142857142,0.4857142857142857,0,0,0,0,0,0
2023,1,2023_01_CIN_CLE,CLE,0.18421052631578946,2.1447368421052633,0.19736842105263158,0.4722222222222222,0.5277777777777778,0,0,0,0,0,0
2023,1,2023_01_DAL_NYG,DAL,0.15476190476190477,2.488095238095238,0.47619047619047616,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0
2023,1,2023_01_DAL_NYG,NYG,0.15714285714285714,1.8142857142857143,0.15714285714285714,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0
2023,1,2023_01_DET_KC,DET,0.08860759493670886,2.481012658227848,0.25316455696202533,0.3958333333333333,0.6041666666666666,0,0,0,0,0,0
2023,1,2023_01_DET_KC,KC,0.16279069767441862,1.7674418604651163,0.06976744186046512,0.5675675675675675,0.43243243243243246,0,0,0,0,0,0
2023,1,2023_01_GB_CHI,CHI,0.08974358974358974,1.6538461538461537,0.0641025641025641,0.26666666666666666,0.7333333333333333,0,0,0,0,0,0
2023,1,2023_01_GB_CHI,GB,0.14606741573033707,2.348314606741573,0.3146067415730337,0.09803921568627451,0.9019607843137255,0,0,0,0,0,0
2023,1,2023_01_HOU_BAL,BAL,0.14285714285714285,2.681318681318681,0.17582417582417584,0.5689655172413793,0.43103448275862066,0,0,0,0,0,0
2023,1,2023_01_HOU_BAL,HOU,0.08860759493670886,1.9240506329113924,0.17721518987341772,0.5142857142857142,0.4857142857142857,0,0,0,0,0,0
2023,1,2023_01_JAX_IND,IND,0.023809523809523808,1.6666666666666667,0.08333333333333333,0.4166666666666667,0.5833333333333334,0,0,0,0,0,0
2023,1,2023_01_JAX_IND,JAX,0.13793103448275862,2.4022988505747125,0.1724137931034483,0.3877551020408163,0.6122448979591837,0,0,0,0,0,0
2023,1,2023_01_LA_SEA,LA,0.09090909090909091,2,0.13636363636363635,0.42424242424242425,0.5757575757575758,0,0,0,0,0,0
