game_id,play_id,defense
2017_01_KC_NE,44,NE
2017_01_KC_NE,68,KC
2017_01_KC_NE,94,KC
2017_01_KC_NE,118,KC
2017_01_KC_NE,139,KC
2017_01_KC_NE,160,KC
2017_01_KC_NE,189,KC
2017_01_KC_NE,210,KC
2017_01_KC_NE,239,KC
2017_01_KC_NE,279,KC
2017_01_KC_NE,309,KC
2017_01_KC_NE,345,KC
2017_01_KC_NE,364,KC
2017_01_KC_NE,380,KC
2017_01_KC_NE,395,NE
2017_01_KC_NE,427,KC
2017_01_KC_NE,449,KC
2017_01_KC_NE,473,KC
2017_01_KC_NE,494,KC
2017_01_KC_NE,516,KC
2017_01_KC_NE,537,KC
2017_01_KC_NE,629,KC
2017_01_KC_NE,653,KC
2017_01_KC_NE,680,NE
2017_01_KC_NE,701,NE
2017_01_KC_NE,724,NE
2017_01_KC_NE,748,NE
2017_01_KC_NE,777,NE
2017_01_KC_NE,801,NE
2017_01_KC_NE,822,NE
2017_01_KC_NE,846,NE
2017_01_KC_NE,870,NE
2017_01_KC_NE,894,NE
2017_01_KC_NE,917,NE
2017_01_KC_NE,938,NE
2017_01_KC_NE,958,NE
2017_01_KC_NE,974,NE
2017_01_KC_NE,1004,KC
2017_01_KC_NE,1025,KC
2017_01_KC_NE,1049,KC
2017_01_KC_NE,1077,KC
2017_01_KC_NE,1098,KC
2017_01_KC_NE,1130,KC
2017_01_KC_NE,1156,KC
2017_01_KC_NE,1177,KC
2017_01_KC_NE,1219,KC
2017_01_KC_NE,1241,KC
2017_01_KC_NE,1274,NE
2017_01_KC_NE,1296,NE
2017_01_KC_NE,1317,NE
2017_01_KC_NE,1336,NE
2017_01_KC_NE,1355,KC
2017_01_KC_NE,1376,KC
2017_01_KC_NE,1397,KC
2017_01_KC_NE,1421,KC
2017_01_KC_NE,1443,KC
2017_01_KC_NE,1464,KC
2017_01_KC_NE,1488,KC
2017_01_KC_NE,1509,KC
2017_01_KC_NE,1530,KC
2017_01_KC_NE,1551,KC
2017_01_KC_NE,1572,KC
2017_01_KC_NE,1605,KC
2017_01_KC_NE,1624,KC
2017_01_KC_NE,1640,KC
2017_01_KC_NE,1664,NE
2017_01_KC_NE,1690,NE
2017_01_KC_NE,1715,NE
2017_01_KC_NE,1736,NE
2017_01_KC_NE,1757,NE
2017_01_KC_NE,1776,NE
2017_01_KC_NE,1819,KC
2017_01_KC_NE,1840,KC
2017_01_KC_NE,1862,KC
2017_01_KC_NE,1884,KC
2017_01_KC_NE,1923,NE
2017_01_KC_NE,1955,NE
2017_01_KC_NE,1993,NE
2017_01_KC_NE,2034,NE
2017_01_KC_NE,2058,NE
2017_01_KC_NE,2082,NE
2017_01_KC_NE,2103,NE
2017_01_KC_NE,2125,NE
2017_01_KC_NE,2166,NE
2017_01_KC_NE,2190,NE
2017_01_KC_NE,2219,NE
2017_01_KC_NE,2243,NE
2017_01_KC_NE,2276,NE
2017_01_KC_NE,2317,NE
2017_01_KC_NE,2337,NE
2017_01_KC_NE,2353,NE
2017_01_KC_NE,2377,KC
2017_01_KC_NE,2415,KC
2017_01_KC_NE,2430,NE
2017_01_KC_NE,2463,NE
2017_01_KC_NE,2495,NE
2017_01_KC_NE,2524,NE
2017_01_KC_NE,2548,NE
2017_01_KC_NE,2572,NE
2017_01_KC_NE,2591,KC
2017_01_KC_NE,2613,KC
2017_01_KC_NE,2648,KC
2017_01_KC_NE,2669,KC
2017_01_KC_NE,2690,KC
2017_01_KC_NE,2712,KC
2017_01_KC_NE,2756,NE
2017_01_KC_NE,2776,NE
2017_01_KC_NE,2792,NE
2017_01_KC_NE,2807,KC
2017_01_KC_NE,2829,KC
2017_01_KC_NE,2850,KC
2017_01_KC_NE,2874,KC
2017_01_KC_NE,2900,KC
2017_01_KC_NE,2921,KC
2017_01_KC_NE,2943,KC
2017_01_KC_NE,2961,NE
2017_01_KC_NE,2985,NE
2017_01_KC_NE,3007,NE
2017_01_KC_NE,3029,NE
2017_01_KC_NE,3048,KC
2017_01_KC_NE,3081,KC
2017_01_KC_NE,3105,KC
2017_01_KC_NE,3138,KC
2017_01_KC_NE,3161,KC
2017_01_KC_NE,3180,KC
2017_01_KC_NE,3196,KC
2017_01_KC_NE,3222,NE
2017_01_KC_NE,3261,NE
2017_01_KC_NE,3282,NE
2017_01_KC_NE,3312,NE
2017_01_KC_NE,3348,NE
2017_01_KC_NE,3384,NE
2017_01_KC_NE,3409,KC
2017_01_KC_NE,3444,KC
2017_01_KC_NE,3465,KC
2017_01_KC_NE,3486,KC
2017_01_KC_NE,3507,KC
2017_01_KC_NE,3528,KC
2017_01_KC_NE,3559,KC
2017_01_KC_NE,3578,KC
2017_01_KC_NE,3612,NE
2017_01_KC_NE,3635,NE
2017_01_KC_NE,3673,NE
2017_01_KC_NE,3725,NE
2017_01_KC_NE,3745,NE
2017_01_KC_NE,3761,NE
2017_01_KC_NE,3776,KC
2017_01_KC_NE,3800,KC
2017_01_KC_NE,3824,KC
2017_01_KC_NE,3846,KC
2017_01_KC_NE,3874,KC
2017_01_KC_NE,3897,NE
2017_01_KC_NE,3919,NE
2017_01_KC_NE,3940,NE
2017_01_KC_NE,3964,NE
2017_01_KC_NE,4006,NE
2017_01_KC_NE,4025,KC
2017_01_KC_NE,4046,KC
2017_01_KC_NE,4067,KC
2017_01_KC_NE,4089,KC
2017_01_KC_NE,4111,KC
2017_01_KC_NE,4133,KC
2017_01_KC_NE,4158,NE
2017_01_KC_NE,4182,NE
2017_01_KC_NE,4203,NE
2017_01_KC_NE,4227,NE
2017_01_KC_NE,4251,NE
2017_01_KC_NE,4273,NE
2017_01_KC_NE,4314,NE
2017_01_KC_NE,4331,NE
2017_01_KC_NE,4347,NE
2017_01_KC_NE,4362,KC
2017_01_KC_NE,4381,KC
2017_01_KC_NE,4407,KC
2017_01_KC_NE,4429,KC
2017_01_KC_NE,4465,NE
2017_01_KC_NE,4486,NE
2017_01_KC_NE,4503,NE
2017_01_KC_NE,4520,NE
2017_01_KC_NE,4544,KC
2017_01_KC_NE,4563,KC
2017_01_KC_NE,4582,KC
2017_01_KC_NE,4604,KC
2017_01_KC_NE,4622,NE
2017_01_KC_NE,4660,NE
2017_01_KC_NE,4698,NE
2017_01_KC_NE,4721,NE
2017_01_KC_NE,4759,NE
2017_01_KC_NE,4780,NE
2017_01_KC_NE,4805,NE
2017_01_NYJ_BUF,36,BUF
2017_01_NYJ_BUF,55,NYJ
2017_01_NYJ_BUF,81,NYJ
2017_01_NYJ_BUF,102,NYJ
2017_01_NYJ_BUF,130,NYJ
2017_01_NYJ_BUF,162,NYJ
2017_01_NYJ_BUF,188,NYJ
2017_01_NYJ_BUF,221,NYJ
2017_01_NYJ_BUF,242,NYJ
