game_id,play_id,defense
2025_01_DAL_PHI,40,PHI
2025_01_DAL_PHI,71,PHI
2025_01_DAL_PHI,112,PHI
2025_01_DAL_PHI,141,PHI
2025_01_DAL_PHI,166,PHI
2025_01_DAL_PHI,188,PHI
2025_01_DAL_PHI,213,PHI
2025_01_DAL_PHI,247,PHI
2025_01_DAL_PHI,270,PHI
2025_01_DAL_PHI,285,DAL
2025_01_DAL_PHI,330,DAL
2025_01_DAL_PHI,360,DAL
2025_01_DAL_PHI,382,DAL
2025_01_DAL_PHI,404,DAL
2025_01_DAL_PHI,426,DAL
2025_01_DAL_PHI,456,DAL
2025_01_DAL_PHI,478,DAL
2025_01_DAL_PHI,503,DAL
2025_01_DAL_PHI,525,DAL
2025_01_DAL_PHI,547,DAL
2025_01_DAL_PHI,570,DAL
2025_01_DAL_PHI,585,PHI
2025_01_DAL_PHI,626,PHI
2025_01_DAL_PHI,648,PHI
2025_01_DAL_PHI,673,PHI
2025_01_DAL_PHI,695,PHI
2025_01_DAL_PHI,717,PHI
2025_01_DAL_PHI,742,PHI
2025_01_DAL_PHI,778,PHI
2025_01_DAL_PHI,803,PHI
2025_01_DAL_PHI,842,PHI
2025_01_DAL_PHI,865,PHI
2025_01_DAL_PHI,907,PHI
2025_01_DAL_PHI,930,PHI
2025_01_DAL_PHI,945,DAL
2025_01_DAL_PHI,974,DAL
2025_01_DAL_PHI,996,DAL
2025_01_DAL_PHI,1021,DAL
2025_01_DAL_PHI,1043,DAL
2025_01_DAL_PHI,1068,DAL
2025_01_DAL_PHI,1093,DAL
2025_01_DAL_PHI,1123,DAL
2025_01_DAL_PHI,1145,DAL
2025_01_DAL_PHI,1167,DAL
2025_01_DAL_PHI,1189,DAL
2025_01_DAL_PHI,1211,DAL
2025_01_DAL_PHI,1233,DAL
2025_01_DAL_PHI,1256,DAL
2025_01_DAL_PHI,1271,PHI
2025_01_DAL_PHI,1301,PHI
2025_01_DAL_PHI,1326,PHI
2025_01_DAL_PHI,1356,PHI
2025_01_DAL_PHI,1396,PHI
2025_01_DAL_PHI,1418,PHI
2025_01_DAL_PHI,1440,PHI
2025_01_DAL_PHI,1462,PHI
2025_01_DAL_PHI,1485,PHI
2025_01_DAL_PHI,1508,PHI
2025_01_DAL_PHI,1531,PHI
