season,week,game_id,defense,rushers5_rate,avg_pass_rushers,pressure_rate,man_rate,zone_rate,cover0_rate,cover1_rate,cover2_rate,cover3_rate,cover4_rate,cover6_rate
2024,1,2024_01_ARI_BUF,ARI,0.0875,1.7125,0.0875,0.53125,0.46875,0,0,0,0,0,0
2024,1,2024_01_ARI_BUF,BUF,0.14864864864864866,2.2432432432432434,0.12162162162162163,0.34210526315789475,0.6578947368421053,0,0,0,0,0,0
2024,1,2024_01_BAL_KC,BAL,0.057971014492753624,1.8985507246376812,0.17391304347826086,0.5454545454545454,0.45454545454545453,0,0,0,0,0,0
2024,1,2024_01_BAL_KC,KC,0.10638297872340426,2.478723404255319,0.1595744680851064,0.3793103448275862,0.6206896551724138,0,0,0,0,0,0
2024,1,2024_01_CAR_NO,CAR,0.125,1.5125,0.075,0.42857142857142855,0.5714285714285714,0,0,0,0,0,0
2024,1,2024_01_CAR_NO,NO,0.18181818181818182,2.4285714285714284,0.2077922077922078,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0
2024,1,2024_01_DAL_CLE,CLE,0.060240963855421686,1.7590361445783131,0.20481927710843373,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0
2024,1,2024_01_DAL_CLE,DAL,0.16494845360824742,2.6597938144329896,0.27835051546391754,0.5,0.5,0,0,0,0,0,0
2024,1,2024_01_DEN_SEA,DEN,0.27380952380952384,1.9880952380952381,0.14285714285714285,0.7142857142857143,0.2857142857142857,0,0,0,0,0,0
2024,1,2024_01_DEN_SEA,SEA,0.13043478260869565,2.260869565217391,0.15217391304347827,0.5306122448979592,0.46938775510204084,0,0,0,0,0,0
2024,1,2024_01_GB_PHI,GB,0.11827956989247312,1.8602150537634408,0.1827956989247312,0.5,0.5,0,0,0,0,0,0
2024,1,2024_01_GB_PHI,PHI,0.15294117647058825,2.1176470588235294,0.1411764705882353,0.5,0.5,0,0,0,0,0,0
2024,1,2024_01_HOU_IND,HOU,0.05084745762711865,1.7627118644067796,0.11864406779661017,0.4,0.6,0,0,0,0,0,0
2024,1,2024_01_HOU_IND,IND,0.11702127659574468,1.7765957446808511,0.1276595744680851,0.3170731707317073,0.6829268292682927,0,0,0,0,0,0
2024,1,2024_01_JAX_MIA,JAX,0.10588235294117647,2.1411764705882352,0.16470588235294117,0.7555555555555555,0.24444444444444444,0,0,0,0,0,0
2024,1,2024_01_JAX_MIA,MIA,0.11428571428571428,1.6,0.12857142857142856,0.2857142857142857,0.7142857142857143,0,0,0,0,0,0
2024,1,2024_01_LA_DET,DET,0.13043478260869565,2.4565217391304346,0.21739130434782608,0.5660377358490566,0.4339622641509434,0,0,0,0,0,0
2024,1,2024_01_LA_DET,LA,0.07792207792207792,1.6753246753246753,0.09090909090909091,0.5161290322580645,0.4838709677419355,0,0,0,0,0,0
2024,1,2024_01_LV_LAC,LAC,0.14864864864864866,2.364864864864865,0.13513513513513514,0.17073170731707318,0.8292682926829268,0,0,0,0,0,0
2024,1,2024_01_LV_LAC,LV,0.12,1.7333333333333334,0.06666666666666667,0.41379310344827586,0.5862068965517241,0,0,0,0,0,0
2024,1,2024_01_MIN_NYG,MIN,0.022988505747126436,2.3563218390804597,0.21839080459770116,0.19607843137254902,0.803921568627451,0,0,0,0,0,0
2024,1,2024_01_MIN_NYG,NYG,0,1.5970149253731343,0.1044776119402985,0.2857142857142857,0.7142857142857143,0,0,0,0,0,0
2024,1,2024_01_NE_CIN,CIN,0.0759493670886076,1.5316455696202531,0.13924050632911392,0.7586206896551724,0.2413793103448276,0,0,0,0,0,0
2024,1,2024_01_NE_CIN,NE,0.13114754098360656,2.7049180327868854,0.14754098360655737,0.5,0.5,0,0,0,0,0,0
2024,1,2024_01_NYJ_SF,NYJ,0.09302325581395349,1.6511627906976745,0.11627906976744186,0.5714285714285714,0.42857142857142855,0,0,0,0,0,0
2024,1,2024_01_NYJ_SF,SF,0.0625,2.078125,0.140625,0.46875,0.53125,0,0,0,0,0,0
2024,1,2024_01_PIT_ATL,ATL,0.07228915662650602,1.5421686746987953,0.07228915662650602,0.3125,0.6875,0,0,0,0,0,0
2024,1,2024_01_PIT_ATL,PIT,0.04411764705882353,1.9705882352941178,0.1323529411764706,0.3333333333333333,0.6666666666666666,0,0,0,0,0,0
2024,1,2024_01_TEN_CHI,CHI,0.08536585365853659,2.0121951219512195,0.2073170731707317,0.6923076923076923,0.3076923076923077,0,0,0,0,0,0
2024,1,2024_01_TEN_CHI,TEN,0.1232876712328767,1.9863013698630136,0.1780821917808219,0.6285714285714286,0.37142857142857144,0,0,0,0,0,0
2024,1,2024_01_WAS_TB,TB,0.22972972972972974,2.189189189189189,0.16216216216216217,0.3888888888888889,0.6111111111111112,0,0,0,0,0,0
2024,1,2024_01_WAS_TB,WAS,0.189873417721519,2.0253164556962027,0.189873417721519,0.5555555555555556,0.4444444444444444,0,0,0,0,0,0
2024,2,2024_02_ATL_PHI,ATL,0.14285714285714285,2.011904761904762,0.08333333333333333,0.7105263157894737,0.2894736842105263,0,0,0,0,0,0
2024,2,2024_02_ATL_PHI,PHI,0.09722222222222222,2,0.09722222222222222,0.6363636363636364,0.36363636363636365,0,0,0,0,0,0
2024,2,2024_02_BUF_MIA,BUF,0.033707865168539325,2.0112359550561796,0.16853932584269662,0.3181818181818182,0.6818181818181818,0,0,0,0,0,0
2024,2,2024_02_BUF_MIA,MIA,0.08620689655172414,1.4827586206896552,0.13793103448275862,0.4,0.6,0,0,0,0,0,0
2024,2,2024_02_CHI_HOU,CHI,0.125,2.125,0.225,0.4,0.6,0,0,0,0,0,0
2024,2,2024_02_CHI_HOU,HOU,0.2111111111111111,2.5444444444444443,0.28888888888888886,0.5769230769230769,0.4230769230769231,0,0,0,0,0,0
2024,2,2024_02_CIN_KC,CIN,0.07692307692307693,1.9615384615384615,0.1282051282051282,0.32432432432432434,0.6756756756756757,0,0,0,0,0,0
2024,2,2024_02_CIN_KC,KC,0.189873417721519,2.4430379746835444,0.17721518987341772,0.5681818181818182,0.4318181818181818,0,0,0,0,0,0
2024,2,2024_02_CLE_JAX,CLE,0.21621621621621623,2.3783783783783785,0.2972972972972973,0.525,0.475,0,0,0,0,0,0
