season,week,player_id,ngs_separation,ngs_cushion,ngs_yac_oe,ngs_air_yard_share
2023,1,00-0038621,3.5053974988452974,8.691428571428572,-2.551174930996263,19.00267186056384
2023,1,00-0038543,2.989453472142742,8.648,-0.8137915234099031,4.930316199610372
2023,1,00-0037837,3.2190991446176085,8.43,0.04970716636722905,6.504521359526037
2023,1,00-0033921,3.3849987509958726,8.391666666666666,-1.0007443483955698,13.754213658495985
2023,1,00-0033282,4.960519157051017,8.1225,-0.9567409963625044,12.049405306495887
2023,1,00-0037545,2.9701486286685905,8.121666666666666,-2.051999506956259,24.566192240202778
2023,1,00-0034830,2.7403138818243584,8.061666666666666,-1.0741655411367104,29.11775260163018
2023,1,00-0030061,1.480500571314145,8.011666666666667,-0.21528993431044552,31.49518668966669
2023,1,00-0036345,1.8173193121175248,8.001666666666667,-1.007100824113305,20.998154008438814
2023,1,00-0037741,1.8637461059929414,7.958571428571427,-0.5173516199762702,32.02653247941447
2023,1,00-0035216,2.848050522969617,7.948333333333333,3.5132757032659603,22.943560960399125
2023,1,00-0039064,3.538478337032326,7.945,0.4679301897569914,25.96209630632372
2023,1,00-0030279,2.5890469461720977,7.873333333333333,0.6527250109044864,41.77388689923509
2023,1,00-0038994,2.912287682409876,7.8,-0.432263986475351,26.3251582278481
2023,1,00-0038997,3.0572356460888677,7.792857142857143,-2.52146205551328,11.984134479176507
2023,1,00-0033857,4.340573893948995,7.778571428571428,-3.342655045383454,7.301420830524136
2023,1,00-0031408,2.6377921295156304,7.720000000000001,-0.6278147271491816,53.46456365225355
2023,1,00-0036290,5.655007521801293,7.6933333333333325,1.203884215031123,21.238786843229395
2023,1,00-0036637,2.0074454922391354,7.688,5.408345885900928,10.41263220616714
2023,1,00-0031260,2.8212830854726043,7.5725,0.7116513852291337,23.284537968892955
2023,1,00-0034970,3.9702170701312824,7.536666666666666,0.9778792063491795,2.929919493203112
2023,1,00-0037247,2.8219429607140607,7.4799999999999995,0.03964475320913197,25.67508574992205
2023,1,00-0034348,2.6831603666496244,7.281999999999999,-0.22713912467740993,33.55102040816327
2023,1,00-0035719,2.6564315102527174,7.258571428571429,-0.6919277994192157,31.945668723455395
2023,1,00-0034960,2.281638199246604,7.234,-0.09305384981969111,41.20202381560791
2023,1,00-0033307,1.923086903730681,7.122727272727272,0.7792155392179914,32.996229430419255
2023,1,00-0036415,3.431262243028487,7.09,-2.378944542784211,13.640325753990984
2023,1,00-0033288,3.5047037183633853,7.0183333333333335,0.3994528839338516,14.648609664235915
2023,1,00-0036252,2.3754926036743047,6.971818181818182,2.5975763265600174,31.18330342808575
2023,1,00-0033891,1.80874053759977,6.968000000000001,-0.2163512853257764,34.55399934856451
2023,1,00-0036876,4.620808414276308,6.933333333333334,-1.4130580885934254,17.796770233260933
2023,1,00-0039146,2.7869176487626635,6.901999999999999,-0.23969757985404172,34.1079820893313
