season,week,player_id,ngs_rush_yoe_pa,ngs_box_rate,ngs_time_to_los
2024,1,00-0033553,-1.40243745831732,12.5,3.1427333333333336
2024,1,00-0038120,-0.5428223611066012,12.5,2.989125
2024,1,00-0036875,1.2177399753129474,24,3.060636363636364
2024,1,00-0033906,0.5569272476602474,26.666666666666668,2.579214285714286
2024,1,00-0035250,0.04160465434541365,0,2.7169999999999996
2024,1,00-0035700,2.372322953227239,6.25,3.337769230769231
2024,1,00-0036893,-0.29590996411968046,10,2.731
2024,1,00-0033045,-1.652131156993987,20,2.5373
2024,1,00-0036973,-0.6526059326665195,16.666666666666664,2.6278
2024,1,00-0034844,1.1182987608715926,25,2.6635000000000004
2024,1,00-0036158,9.810454611591844,20,2.9042000000000003
2024,1,00-0035685,0.7842805761938312,5.88235294117647,2.8229375
2024,1,00-0038794,-0.9093590844069631,10,3.250625
2024,1,00-0033897,0.5919110189436471,26.666666666666668,2.777068965517242
2024,1,00-0037267,-0.4043219053491608,8.333333333333332,2.6224545454545454
2024,1,00-0038040,-0.6986671487171705,0,2.9486666666666665
2024,1,00-0038555,1.5684329476285797,8.333333333333332,2.6946363636363637
2024,1,00-0039040,-2.6577968528497777,10,2.825428571428571
2024,1,00-0037840,-1.1286490742566753,16.666666666666664,2.7210666666666667
2024,1,00-0037248,-0.6914910131850266,26.31578947368421,2.7455000000000003
2024,1,00-0034184,-1.629317198527707,45.45454545454545,2.6567
2024,1,00-0039139,-0.4764636751397236,27.27272727272727,3.302454545454545
2024,1,00-0032764,0.32852209830194296,38.46153846153847,2.8005833333333334
2024,1,00-0036223,-0.7318775753710804,12.5,2.5517692307692306
2024,1,00-0033948,-2.243675969010371,9.090909090909092,2.263333333333333
2024,1,00-0038134,0.45457369944863996,15,2.5388235294117645
2024,1,00-0033293,2.785276157924989,0,3.2796153846153837
2024,1,00-0037256,-2.146855718754468,13.333333333333334,2.6026000000000002
2024,1,00-0037197,-0.9957312728913588,26.666666666666668,3.136333333333333
2024,1,00-0038542,-0.5288578153561448,38.88888888888889,2.889470588235294
2024,1,00-0036275,-1.0196132761898076,10,3.2648333333333333
2024,1,00-0035261,0.8673222387824078,0,2.9855714285714288
2024,1,00-0037525,1.1580878111185626,50,2.880962962962963
2024,1,00-0037746,-0.48617867803019504,33.33333333333333,2.5662727272727275
2024,2,00-0037840,-0.8666776538200498,8.333333333333332,2.7063750000000004
2024,2,00-0035700,0.739863020591172,25,2.8953103448275863
2024,2,00-0037256,-1.251272842054409,30,2.7675555555555555
2024,2,00-0039165,-0.9379832739768715,14.285714285714285,3.268384615384615
2024,2,00-0036875,0.28480880950011345,33.33333333333333,2.57415
2024,2,00-0035250,-0.1336244363295478,0,2.7790000000000004
2024,2,00-0033906,1.0075424090274638,45,2.8074
2024,2,00-0035685,-0.5988567110609311,27.27272727272727,2.665
2024,2,00-0036893,-0.8871007442304908,29.411764705882355,2.906705882352941
2024,2,00-0036158,2.431220748808773,23.52941176470588,2.6065000000000005
2024,2,00-0038120,1.1958012544379828,0,2.7714545454545454
2024,2,00-0037276,2.6267903661310696,40,3.0006999999999997
2024,2,00-0032764,0.9827058479357786,22.22222222222222,2.554642857142858
2024,2,00-0039139,1.5471854304301145,30.76923076923077,2.936636363636364
2024,2,00-0036275,-3.414482711113341,7.142857142857142,3.044727272727273
2024,2,00-0036251,-0.35114613903222686,41.66666666666667,3.0762
2024,2,00-0033553,1.2768909036489082,4.761904761904762,2.7290000000000005
2024,2,00-0034844,-0.33254299583166047,13.636363636363635,2.4565263157894734
2024,2,00-0036973,0.47363147395807476,15.384615384615385,2.8794444444444447
2024,2,00-0035261,-0.8124951893366865,29.411764705882355,2.9452
2024,2,00-0036555,0.680497044546388,0,2.3242999999999996
2024,2,00-0037248,3.589059541804831,36.36363636363637,2.6397272727272734
2024,2,00-0036328,4.938512755867993,36.36363636363637,2.995222222222222
2024,2,00-0039040,-1.196071396128479,9.090909090909092,2.915722222222222
2024,2,00-0039921,-2.93438597744114,9.090909090909092,3.4600000000000004
2024,2,00-0034184,-0.9765027380728691,16.666666666666664,2.377611111111111
2024,2,00-0038542,1.6385208742169337,7.142857142857142,2.597846153846154
2024,2,00-0036223,4.586220437276997,16.666666666666664,3.0769999999999995
2024,2,00-0037525,1.1937274115715617,25,2.787777777777778
2024,2,00-0033925,-0.6753495205633825,28.57142857142857,2.701230769230769
2024,2,00-0036997,-3.2690779955713123,63.63636363636363,2.5841250000000002
2024,2,00-0037197,0.7398947740355513,0,2.6058421052631577
2024,2,00-0037746,4.040394167575812,11.76470588235294,2.8283076923076917
2024,3,00-0035685,0.2706440564100051,30.434782608695656,2.6394761904761905
2024,3,00-0039040,-1.6557677379915474,18.181818181818183,2.8765
2024,3,00-0035250,0.9380169021201392,68.75,2.708153846153846
2024,3,00-0038797,0.041626463790228975,0,2.928636363636364
2024,3,00-0033293,0.9283904130042605,47.368421052631575,2.585529411764706
2024,3,00-0036893,-0.1349942859108108,5.555555555555555,2.7371333333333334
2024,3,00-0038040,-0.3215901643667479,0,2.6846
2024,3,00-0038120,0.2336510300109551,25,2.698642857142857
2024,3,00-0037525,1.5985090597097924,36.84210526315789,2.8225625
2024,3,00-0036223,0.6901453857603831,26.08695652173913,2.6829047619047617
2024,3,00-0036251,-0.3786509992373534,16.666666666666664,3.1219090909090905
2024,3,00-0039794,1.1296227839670616,27.27272727272727,2.6743636363636365
2024,3,00-0037840,-0.8347323245885091,16.666666666666664,2.614863636363636
2024,3,00-0037267,-0.2333876808803801,10,2.806444444444444
2024,3,00-0032764,1.8077659847965675,40,2.6560833333333336
2024,3,00-0039325,0.22088639999126805,17.647058823529413,2.4258750000000004
2024,3,00-0037746,-0.5726342117193046,18.75,2.7368125
2024,3,00-0039139,0.07367625358401053,12.5,2.5883999999999996
2024,3,00-0033906,-0.9104489723062437,15.384615384615385,2.876
2024,3,00-0038542,-1.3944669871388247,12.5,2.9430833333333335
2024,3,00-0036555,1.5687637265756191,28.57142857142857,2.6750952380952375
2024,3,00-0034844,5.089980227547075,11.76470588235294,2.8009374999999994
2024,3,00-0036275,-2.284732805939014,15.384615384615385,2.9031818181818183
2024,3,00-0037248,-1.307808317895737,27.27272727272727,2.7226999999999992
2024,3,00-0039165,0.8650812483092246,16.666666666666664,2.910941176470588
2024,3,00-0035700,-0.8810089699013008,21.428571428571427,2.603090909090909
2024,3,00-0036973,1.954103502051385,9.090909090909092,2.277272727272727
2024,3,00-0036158,-2.1687965141283407,26.666666666666668,2.971461538461539
2024,4,00-0035250,-1.8240935577439266,50,3.0299166666666664
2024,4,00-0034844,5.515092610247377,40,2.582777777777778
2024,4,00-0032764,5.192072707953066,12.5,2.9298571428571427
2024,4,00-0036414,-1.1451171150563049,15.384615384615385,3.3674166666666667
2024,4,00-0037256,0.9951598842575301,30,3.22425
2024,4,00-0035685,-0.5535742103392446,58.333333333333336,2.7903636363636366
2024,4,00-0036251,-0.3840644584046977,46.666666666666664,3.1101538461538465
2024,4,00-0039139,0.703956818528132,14.285714285714285,2.5643571428571432
2024,4,00-0038120,-1.6220057784196507,40,2.934
2024,4,00-0036997,0.7992850785312102,12.5,2.849928571428571
2024,4,00-0036158,-1.657852037802186,0,3.0543846153846155
2024,4,00-0035261,1.2274876396604395,40.909090909090914,3.4252631578947366
2024,4,00-0036275,1.578780014439264,31.25,2.7613999999999996
2024,4,00-0033553,1.3352745130865533,22.22222222222222,2.796941176470588
2024,4,00-0037840,0.40673174897278996,0,2.4568235294117646
2024,4,00-0036875,0.6030736252424196,30.76923076923077,2.7815
2024,4,00-0039040,-3.1487551475814275,0,2.92525
2024,4,00-0036893,-2.2791788777110975,23.076923076923077,2.7260833333333334
2024,4,00-0038040,-0.6608768532163748,41.17647058823529,2.8910666666666667
2024,4,00-0038134,3.3872102909872397,50,3.116222222222222
2024,4,00-0036555,2.2646870538953228,33.33333333333333,2.456888888888889
2024,4,00-0036973,1.4895360766159982,45.45454545454545,2.8963636363636365
2024,4,00-0037746,0.3357613008730119,0,2.7858499999999995
2024,4,00-0036139,0.2269090453580631,18.181818181818183,2.8029
2024,4,00-0039032,-0.9226628079615301,13.333333333333334,2.826666666666666
2024,4,00-0033293,-0.6863298820188932,22.727272727272727,2.8139499999999993
2024,4,00-0033923,0.41199312020632944,7.142857142857142,2.867785714285714
2024,4,00-0039361,1.3442884576956415,20,2.7558
2024,4,00-0037267,2.3494787510030015,0,2.8742222222222225
