season,week,player_id,ngs_rush_yoe_pa,ngs_box_rate,ngs_time_to_los
2022,1,00-0032144,-0.5950432507670733,8.333333333333332,2.7564
2022,1,00-0033280,-0.6790824761637871,30,2.3414444444444444
2022,1,00-0035831,-0.13309215821496423,0,2.710545454545455
2022,1,00-0033893,-0.6799825243918456,20,2.8794999999999997
2022,1,00-0030288,-1.2025308043414416,0,2.7207500000000002
2022,1,00-0037258,-2.1135425190255224,0,3.0766999999999998
2022,1,00-0034844,4.551739788105759,5.555555555555555,2.574625
2022,1,00-0035685,-1.413834865764207,47.05882352941176,3.0497333333333336
2022,1,00-0036275,2.1090021129913623,6.666666666666667,2.547066666666667
2022,1,00-0036223,0.710330288472279,0,3.089037037037038
2022,1,00-0035664,-0.24569050600843612,0,2.8255833333333324
2022,1,00-0035700,-0.18080089320530418,20,2.413333333333333
2022,1,00-0033118,-1.7342726624978981,27.27272727272727,3.158888888888889
2022,1,00-0033553,-1.066966745436354,10,2.445888888888889
2022,1,00-0033856,0.9811400991703546,19.047619047619047,2.894368421052631
2022,1,00-0033948,-1.3091475966415387,36.36363636363637,2.6645999999999996
2022,1,00-0030578,0.23525865310917543,13.636363636363635,2.646761904761905
2022,1,00-0033897,-0.6456784074431731,7.4074074074074066,2.9301363636363633
2022,1,00-0036328,0.8096482499078199,42.857142857142854,2.4453076923076926
2022,1,00-0034791,2.076552000552059,22.727272727272727,3.2211428571428566
2022,1,00-0036265,0.04385417283105823,0,2.6352
2022,1,00-0037197,1.7525680095732235,66.66666666666666,2.7929000000000004
2022,1,00-0033923,0.5306404591405521,45.45454545454545,2.9118999999999997
2022,1,00-0034681,-2.890864163165737,16.666666666666664,2.6215
2022,1,00-0035243,2.852657966372688,30.76923076923077,2.8909999999999996
2022,1,00-0036924,-0.00958536775832957,0,3.1284
2022,1,00-0033045,-0.44873835565994585,10,2.8179
2022,1,00-0033699,-0.6100885174703333,14.285714285714285,2.968666666666667
2022,1,00-0032764,-0.5191882597925883,38.095238095238095,3.028714285714286
2022,1,00-0034750,0.07427984090065175,0,2.9657500000000003
2022,1,00-0036893,-1.5193445336844378,30,2.4379999999999997
2022,2,00-0035657,0.40073392430425847,6.666666666666667,2.4397142857142855
2022,2,00-0030578,-0.008009883582594312,10,2.8922999999999996
2022,2,00-0033699,-1.1218765506249009,14.285714285714285,2.5987500000000003
2022,2,00-0033897,-1.2788051942248577,36.84210526315789,2.6453529411764705
2022,2,00-0036997,-0.446272026823515,0,3.2192857142857143
2022,2,00-0036328,-0.9235747375563866,14.285714285714285,2.513833333333334
2022,2,00-0036265,-1.076672211550891,0,2.6272
2022,2,00-0037827,-0.25198210885026284,42.857142857142854,2.6421
2022,2,00-0031687,-0.3562263313791437,0,3.1299
2022,2,00-0034844,-0.9613439152797938,23.809523809523807,2.951444444444445
2022,2,00-0032144,0.13801057320404433,0,3.116444444444445
2022,2,00-0036414,-0.7497621781397247,13.333333333333334,2.7907499999999996
2022,2,00-0033948,-0.3014077854126563,33.33333333333333,2.76675
2022,2,00-0033856,-1.3374493049582596,20.833333333333336,3.2642272727272723
2022,2,00-0035243,-0.6867707205723743,0,2.7893749999999997
2022,2,00-0035700,0.23787684161584602,26.31578947368421,2.6813888888888884
2022,2,00-0035685,3.8205892734780234,0,2.7632857142857143
2022,2,00-0027966,1.0233882707830013,40,3.03
2022,2,00-0032764,-3.1643187923161227,15.384615384615385,2.8326249999999997
2022,2,00-0033923,1.1817475766641639,46.15384615384615,3.0566666666666666
2022,2,00-0033293,3.5750322344739254,0,2.8754999999999993
2022,2,00-0035664,0.36275543991965975,0,2.8244
2022,2,00-0033280,1.2602861605526934,13.333333333333334,2.6952307692307693
2022,2,00-0033045,-0.7414543161044729,6.666666666666667,2.816357142857143
2022,2,00-0037258,-0.045934445534140875,20,2.8264615384615386
2022,2,00-0035831,-1.2098176884226604,8.695652173913043,2.861166666666667
2022,2,00-0036893,-1.6278328539218612,20,3.1997999999999993
2022,2,00-0037248,0.3203474115789039,0,3.010727272727273
2022,2,00-0034115,0.8227750611217073,5.555555555555555,2.8043125
2022,2,00-0037263,-0.6483923390619679,0,2.7754
2022,2,00-0034791,0.25341242282134396,23.52941176470588,3.3479999999999994
2022,3,00-0033280,-0.6407746917900073,12,2.7878799999999995
