season,week,player_id,ngs_cpoe,ngs_air_yards,ngs_time_to_throw,ngs_aggressiveness
2020,1,00-0026498,-4.412177098648897,9.278292682926827,2.6939512195121944,16.666666666666664
2020,1,00-0034796,15.14346194267273,11.139583333333334,3.07276,16
2020,1,00-0033537,-2.6119156274944544,8.458064516129033,2.5855625,12.5
2020,1,00-0023682,9.41394383708635,8.683000000000002,2.565633333333333,40
2020,1,00-0029604,15.478785514831536,10.7844,2.91488,28.000000000000004
2020,1,00-0033106,-4.1192362385411485,4.456428571428571,2.5872258064516127,9.67741935483871
2020,1,00-0029701,1.6847006803335205,6.170749999999998,2.62106976744186,13.953488372093023
2020,1,00-0035228,-1.6533250268548727,5.542972972972972,2.423025641025641,7.5
2020,1,00-0031280,3.4428789218266758,5.468928571428572,2.4934333333333334,13.333333333333334
2020,1,00-0029263,12.745539801461348,5.329142857142857,2.7363142857142853,0
2020,1,00-0033869,1.8333158559269407,10.54277777777778,2.992694444444444,36.11111111111111
2020,1,00-0031345,-6.597323264136463,7.075937500000001,2.8336666666666668,9.090909090909092
2020,1,00-0020531,-7.57027193903923,4.682413793103447,2.673366666666667,13.333333333333334
2020,1,00-0027939,3.53155841952875,5.166315789473684,2.364631578947368,10.526315789473683
2020,1,00-0023459,14.15804621170868,9.58829268292683,2.5902954545454553,13.636363636363635
2020,1,00-0022942,7.3170320495315195,6.097608695652174,2.342673913043478,19.565217391304348
2020,1,00-0035710,4.81374264672035,6.766666666666666,2.7166829268292685,14.634146341463413
2020,1,00-0034857,2.4510425070057806,6.172045454545454,3.0618913043478257,8.695652173913043
2020,1,00-0026143,4.7649590505494075,9.884150943396225,2.652759259259259,18.51851851851852
2020,1,00-0032950,-12.27305914674487,11.984285714285713,2.7048095238095238,9.523809523809524
2020,1,00-0031237,-7.847028072266028,8.315294117647056,2.5626176470588233,8.823529411764707
2020,1,00-0034855,-7.290625495788383,9.091999999999997,2.9951794871794877,17.94871794871795
2020,1,00-0034869,-1.3002188184431631,7.508484848484848,2.6843333333333335,11.428571428571429
2020,1,00-0022924,0.7389981299638748,6.666774193548387,2.3943125000000003,9.375
2020,1,00-0033077,2.407840056679184,7.0881081081081065,2.817051282051282,15.384615384615385
2020,1,00-0035232,-10.582766657875432,7.923333333333334,2.334258064516129,19.35483870967742
2020,1,00-0033873,-3.390704467892647,4.6778125,2.34596875,6.25
2020,1,00-0035704,-2.636154312076002,8.925,2.9465454545454546,9.090909090909092
2020,1,00-0028118,-2.0753569155931473,11.569655172413793,2.7707666666666664,36.666666666666664
2020,1,00-0036442,3.555658614883818,8.61057142857143,2.375285714285714,22.22222222222222
2020,1,00-0019596,1.127228306399445,8.422941176470587,2.688083333333333,13.88888888888889
2020,1,00-0035289,15.620323717594147,4.472500000000001,2.34315,5
2020,2,00-0023459,-6.8913413087527005,9.508,2.9254666666666664,13.333333333333334
2020,2,00-0026143,6.5729670123093555,10.092571428571429,3.0126666666666666,25
2020,2,00-0033106,9.138756107400965,8.65076923076923,2.8548518518518518,3.7037037037037033
2020,2,00-0036355,5.3135750871716,8.849,2.56503125,15.151515151515152
2020,2,00-0035232,-8.481143731059447,8.786969696969697,2.3785151515151517,24.242424242424242
2020,2,00-0031345,21.157421357929707,5.686250000000001,2.5856250000000003,31.25
2020,2,00-0034855,13.435778280963063,10.211904761904762,3.5253478260869566,8.695652173913043
2020,2,00-0032436,-4.369041230529547,12.266969696969698,2.687117647058823,20.588235294117645
2020,2,00-0022942,8.66257631778717,8.818400000000002,2.35088,20
2020,2,00-0029604,-12.679742104732078,12.603749999999998,3.234119999999999,19.230769230769234
2020,2,00-0031237,11.85970331231752,7.22425,2.5908333333333333,9.523809523809524
2020,2,00-0029701,8.34380512436232,8.174166666666666,3.028541666666667,16.666666666666664
2020,2,00-0033869,1.1460241462503262,8.25607142857143,2.935714285714286,32.142857142857146
2020,2,00-0027939,2.6800508526238502,7.935813953488374,2.9375681818181816,22.727272727272727
2020,2,00-0035710,10.25664140470326,6.7072222222222235,2.7699473684210525,30
2020,2,00-0020531,-7.656747494873258,5.223783783783782,2.664289473684211,5.263157894736842
2020,2,00-0034796,10.505916636126727,7.483043478260871,3.1169999999999995,16.666666666666664
2020,2,00-0029263,11.903956026903217,8.91,3.0848571428571425,17.857142857142858
2020,2,00-0036442,4.6180723021264924,8.577457627118642,2.7904333333333335,18.0327868852459
2020,2,00-0026498,-2.212179926308721,8.778333333333332,2.7724242424242425,21.21212121212121
2020,2,00-0032950,-7.4463876180870585,6.051219512195122,2.7131395348837213,11.627906976744185
2020,2,00-0035228,7.717242954592962,9.667058823529413,2.735157894736842,13.157894736842104
2020,2,00-0033537,4.898946318361496,7.920882352941173,2.8278857142857143,22.22222222222222
2020,2,00-0034857,2.815767696925576,10.088857142857146,2.7759714285714288,20
2020,2,00-0033077,7.657982187068214,8.000652173913041,2.5843478260869563,14.893617021276595
2020,2,00-0035289,7.202189928955491,9.175227272727273,2.7344666666666666,22.22222222222222
2020,2,00-0034869,-6.0308669693768024,4.5334375,2.60278125,9.375
2020,2,00-0022924,-4.779649907495909,6.472682926829268,2.408439024390244,7.317073170731707
2020,2,00-0019596,-4.841192194393713,6.465142857142857,2.4882285714285715,11.428571428571429
2020,2,00-0023682,3.3119627769957205,7.0004347826086954,2.194195652173913,27.659574468085108
2020,2,00-0031280,10.735218521011497,6.89235294117647,2.5931052631578946,13.157894736842104
2020,2,00-0033873,-7.433736324310303,7.181999999999999,2.6705106382978716,14.893617021276595
2020,3,00-0036355,3.000190823662038,6.591458333333333,2.6517499999999994,12.244897959183673
2020,3,00-0023459,0.7924794685095549,9.812666666666669,2.8702812500000006,6.25
2020,3,00-0029604,2.5652436194596433,9.562,2.857185185185185,18.51851851851852
2020,3,00-0033873,3.552574043472603,7.872926829268293,2.7200476190476195,11.904761904761903
2020,3,00-0033106,6.437830487266183,5.283870967741936,2.9858437499999995,21.875
2020,3,00-0022942,5.6129395961761475,6.4557142857142855,2.643904761904762,0
2020,3,00-0031237,4.674530242170604,4.578148148148149,2.574928571428572,10.714285714285714
2020,3,00-0026143,-8.006559037848525,11.15263157894737,2.971973684210526,15.789473684210526
2020,3,00-0034869,-7.357358932495124,6.6003846153846135,3.043206896551724,3.4482758620689653
2020,3,00-0027939,-3.4729419542210564,4.9417857142857144,2.9638571428571434,21.428571428571427
2020,3,00-0023682,23.030945360660553,7.166499999999997,2.6032,15
2020,3,00-0032436,-15.660145995260656,8.468620689655173,2.600733333333334,3.3333333333333335
2020,3,00-0036442,11.263579934496768,8.78,2.716409090909091,22.727272727272727
2020,3,00-0029263,1.0196086019277573,9.691578947368424,3.4104,7.5
2020,3,00-0033537,4.3612317354590715,10.606666666666667,3.035814814814815,18.51851851851852
2020,3,00-0033319,7.3635017292367095,8.205142857142857,2.8018611111111107,16.666666666666664
2020,3,00-0022924,4.222953231591312,9.232857142857146,2.5395277777777774,30.555555555555557
2020,3,00-0029567,-3.090532470879886,9.245185185185187,2.5622758620689647,17.24137931034483
2020,3,00-0026498,1.7995905491613513,7.728709677419354,2.4351612903225806,12.903225806451612
2020,3,00-0035289,0.2989546174094926,7.262380952380953,2.777976190476191,9.523809523809524
2020,3,00-0034855,6.540096259635426,8.791818181818183,3.3466086956521734,17.391304347826086
2020,3,00-0033077,5.4995566018317845,8.23736842105263,2.755894736842106,19.298245614035086
2020,3,00-0031280,10.628772107884288,7.790937499999997,2.9738750000000005,21.875
2020,3,00-0020531,7.3716842465930625,4.566571428571426,2.513028571428572,13.88888888888889
2020,3,00-0019596,-1.4127038419246674,9.444166666666666,2.5460263157894736,7.894736842105263
2020,3,00-0033869,-3.224545971236445,12.097272727272731,2.693318181818182,22.727272727272727
2020,3,00-0032950,-1.8922196265230866,6.724772727272727,2.657510638297872,19.148936170212767
2020,3,00-0034857,7.221956686540096,9.918437500000003,3.3679696969696966,12.121212121212121
2020,3,00-0035710,-7.121759280562401,8.643548387096773,2.8959687500000006,25
2020,3,00-0035228,1.997081765106742,9.235757575757576,2.8194857142857144,11.428571428571429
2020,3,00-0035232,-7.686543142473369,7.387777777777777,2.394513513513514,18.91891891891892
2020,3,00-0029701,2.5896183542303177,9.979696969696969,2.63154054054054,13.513513513513514
2020,3,00-0034796,-12.790605266179355,9.16185185185185,2.5631785714285713,10.714285714285714
2020,4,00-0033537,-4.31448383764787,9.363548387096774,3.022606060606061,12.121212121212121
2020,4,00-0033106,3.7939352449029684,5.4834375,2.84784375,9.375
2020,4,00-0031237,-0.7279908536253714,6.484722222222222,2.6145675675675677,5.405405405405405
2020,4,00-0036355,14.196349501609802,7.474000000000002,2.6311199999999997,20
