season,week,player_id,ngs_cpoe,ngs_air_yards,ngs_time_to_throw,ngs_aggressiveness
2024,1,00-0030565,6.616799999999984,6.006399999999998,2.54048,20
2024,1,00-0034857,4.243043478260844,7.174347826086956,2.654956521739131,17.391304347826086
2024,1,00-0035228,-5.357741935483887,5.929032258064517,3.186161290322581,16.129032258064516
2024,1,00-0036212,-6.733243243243251,5.795277777777778,2.5199459459459463,16.216216216216218
2024,1,00-0029604,1.4157692307692216,6.533913043478261,2.5508399999999996,11.538461538461538
2024,1,00-0026498,-1.2173469387755063,6.131250000000001,2.718775510204082,14.285714285714285
2024,1,00-0037834,2.2717241379310593,9.482068965517241,2.7355862068965515,24.137931034482758
2024,1,00-0033119,1.1045833333333306,6.89782608695652,3.001291666666667,12.5
2024,1,00-0034855,12.584000000000017,4.978000000000001,2.357,10
2024,1,00-0039164,-3.4794736842105394,16.487894736842104,2.8567894736842105,26.31578947368421
2024,1,00-0039152,1.9681250000000006,7.686785714285714,2.69690625,21.875
2024,1,00-0023459,-8.873333333333314,6.3433333333333355,2.4731904761904766,14.285714285714285
2024,1,00-0036355,-1.940769230769206,6.728399999999997,2.733230769230769,7.6923076923076925
2024,1,00-0036971,-8.427619047619046,9.321578947368423,2.7668636363636363,0
2024,1,00-0039163,11.815937499999997,8.093548387096776,3.076030303030303,25
2024,1,00-0034796,-10.657804878048772,7.188250000000002,3.014390243902439,14.634146341463413
2024,1,00-0039150,-13.91266666666666,11.415000000000001,3.0563999999999996,10
2024,1,00-0036264,-13.7320588235294,9.468387096774192,2.7999411764705875,14.705882352941178
2024,1,00-0031280,15.567826086956515,9.502608695652176,2.828478260869565,13.043478260869565
2024,1,00-0035710,-18.140952380952363,4.465526315789473,2.818690476190476,9.523809523809524
2024,1,00-0036442,-1.946551724137933,5.584827586206898,2.540206896551724,13.793103448275861
2024,1,00-0039918,-18.42931034482759,7.776896551724138,2.7091379310344825,10.344827586206897
2024,1,00-0033873,-0.2589285714285836,5.336666666666668,2.716214285714286,7.142857142857142
2024,1,00-0039732,-5.621666666666677,6.1083333333333325,2.842261904761904,19.047619047619047
2024,1,00-0036389,2.040588235294109,7.95724137931034,3.073363636363635,14.705882352941178
2024,1,00-0033077,-5.194687500000001,7.7796774193548375,2.691030303030303,25
2024,1,00-0035289,5.016060606060634,4.410624999999998,2.643545454545455,15.151515151515152
2024,1,00-0033537,-10.04888888888889,8.754651162790699,2.8153111111111118,15.555555555555555
2024,1,00-0039910,-6.402083333333323,5.186249999999999,2.345708333333333,8.333333333333332
2024,1,00-0034869,11.344583333333304,7.659583333333333,2.906166666666667,12.5
