season,week,player_id,ngs_cpoe,ngs_air_yards,ngs_time_to_throw,ngs_aggressiveness
2021,1,00-0036971,-11.657926732418574,8.5658,2.674627450980392,13.725490196078432
2021,1,00-0034796,-1.3473187386989736,7.845172413793105,3.037533333333334,20
2021,1,00-0036442,6.785482057818669,8.551538461538458,2.563769230769231,11.11111111111111
2021,1,00-0027973,-1.4826311876899325,4.1986842105263165,2.438473684210526,18.421052631578945
2021,1,00-0033873,5.6455403152439345,9.343235294117648,2.637861111111111,8.333333333333332
2021,1,00-0026498,9.904644272934945,9.123846153846154,2.6122307692307696,15.384615384615385
2021,1,00-0033106,-1.6365264983553658,6.320357142857143,2.7098421052631583,8.771929824561402
2021,1,00-0019596,2.310648739337914,8.422391304347823,2.5019199999999997,18
2021,1,00-0022924,-6.605316232889891,5.74,2.30034375,31.25
2021,1,00-0037013,-10.913919395691643,9.833333333333332,2.8491891891891896,13.513513513513514
2021,1,00-0035710,-0.00800814580273368,8.801111111111112,2.5802222222222215,18.91891891891892
2021,1,00-0036355,4.029422994465278,8.201304347826087,2.597765957446809,23.404255319148938
2021,1,00-0026143,-7.832528182438452,5.245454545454545,2.6720285714285716,8.571428571428571
2021,1,00-0029604,5.244642982677547,6.09913043478261,2.5948333333333333,10.204081632653061
2021,1,00-0034869,-1.1754232219287246,7.536060606060606,2.609485714285714,5.714285714285714
2021,1,00-0031800,9.945959647496537,7.724999999999996,2.756066666666667,26.666666666666668
2021,1,00-0036972,4.732951426353225,6.303947368421053,2.540820512820513,10.256410256410255
2021,1,00-0031345,0.014157533645629883,7.230454545454548,2.511166666666667,8
2021,1,00-0035228,3.5604116739705205,8.7990625,2.99928125,15.625
2021,1,00-0034857,-6.795469627660864,9.700833333333335,2.7768235294117654,11.76470588235294
2021,1,00-0034855,13.892512768507004,9.829999999999998,3.085714285714286,32.142857142857146
2021,1,00-0028118,0.8462065548607711,9.4609375,2.840030303030303,18.181818181818183
2021,1,00-0029263,14.438162906014405,10.382857142857143,2.706782608695652,8.695652173913043
2021,1,00-0031237,13.512482328547378,8.362571428571428,3.032166666666667,13.88888888888889
2021,1,00-0032950,2.985748883924991,5.693428571428572,2.9155263157894744,13.157894736842104
2021,1,00-0036389,8.068396278790075,3.7309375000000005,2.8584411764705884,8.571428571428571
2021,1,00-0023459,-4.806556572605459,7.953846153846154,2.942214285714286,14.285714285714285
2021,1,00-0029701,-6.519238267626079,7.396285714285716,2.585485714285714,20
2021,1,00-0036212,-4.05874533785714,9.24037037037037,2.581925925925926,25.925925925925924
2021,1,00-0033077,7.1607159836025005,7.055614035087721,2.3859137931034478,15.517241379310345
2021,1,00-0031280,-2.4445970143590756,9.537307692307694,2.807944444444445,8.928571428571429
2021,1,00-0031503,3.500604070723057,8.727368421052631,2.91125,10
2021,2,00-0034855,8.160829969814841,5.326190476190476,2.4389523809523803,0
2021,2,00-0036972,2.719082931677491,4.592142857142856,2.7574333333333336,10
2021,2,00-0033077,13.488020665115783,5.327407407407408,2.4877777777777776,18.51851851851852
2021,2,00-0036442,-0.09607019523780025,8.384137931034484,2.4525333333333332,23.333333333333332
2021,2,00-0035228,11.701396190457885,8.037352941176474,3.0586388888888885,5.555555555555555
2021,2,00-0029263,2.066335830116472,10.169354838709678,2.625225806451613,16.129032258064516
2021,2,00-0031280,7.492481333178446,8.31810810810811,2.697243243243243,13.513513513513514
2021,2,00-0032950,1.709333687059349,7.758333333333332,2.8975161290322573,16.129032258064516
2021,2,00-0036971,-10.181508676120728,12.114848484848483,2.939636363636364,15.151515151515152
2021,2,00-0023459,11.870656355663584,8.98111111111111,2.586925925925926,14.814814814814813
2021,2,00-0037013,-7.855822789398104,8.836363636363636,3.25930303030303,12.121212121212121
2021,2,00-0029604,1.0718838777393103,6.556562500000001,2.5333124999999996,18.75
2021,2,00-0031345,-4.970830579598754,3.584333333333333,2.443533333333334,10
2021,2,00-0033119,-5.518522411584854,5.544615384615385,2.611675,17.5
2021,2,00-0036355,6.198519877180814,6.5817499999999995,2.7764146341463416,14.634146341463413
2021,2,00-0026498,-8.293671607971206,7.7731034482758625,2.9866333333333333,3.3333333333333335
2021,2,00-0031800,8.796730346005887,7.70931818181818,2.4429999999999996,19.565217391304348
2021,2,00-0029701,4.079297110438347,10.352820512820514,2.8254,20
2021,2,00-0034869,7.8023803665449805,7.4688888888888885,2.990789473684211,21.052631578947366
2021,2,00-0036389,-3.065016995305605,14.648260869565217,3.2494782608695654,26.08695652173913
2021,2,00-0033106,7.583949135409455,6.998571428571427,3.139222222222222,16.666666666666664
2021,2,00-0022924,0.3131720796227455,9.0155,2.504975,15
2021,2,00-0034857,-5.498838650457792,9.423793103448274,2.9816969696969697,15.151515151515152
2021,2,00-0033873,5.031725812342856,8.453333333333331,2.8099354838709676,6.451612903225806
2021,2,00-0026143,-0.2038863042126451,4.4410869565217395,2.5932173913043486,8.695652173913043
2021,2,00-0031237,8.11484030940953,10.907941176470588,3.2754999999999996,17.647058823529413
2021,2,00-0031503,-11.461029811338939,8.407619047619047,3.0777272727272726,9.090909090909092
2021,2,00-0019596,-4.8111115892728264,9.894285714285713,2.3942777777777775,2.7777777777777777
2021,2,00-0034796,1.209808542178223,9.718799999999998,2.748,15.384615384615385
2021,2,00-0035710,8.966817008331418,10.766562500000001,2.7895937500000003,28.125
2021,2,00-0036898,-15.653822819391891,10.958235294117646,3.2143333333333337,22.22222222222222
2021,3,00-0019596,4.066276360641822,6.770370370370371,2.5431636363636363,10.909090909090908
2021,3,00-0026143,1.6855453451474602,4.0791666666666675,2.9398055555555556,11.11111111111111
2021,3,00-0026498,0.5336570896600534,9.062105263157896,2.5673157894736853,13.157894736842104
2021,3,00-0034796,2.9395933353131767,19.33777777777778,3.8833999999999995,16.129032258064516
2021,3,00-0036442,5.631449818611145,8.35388888888889,2.4088888888888893,11.11111111111111
2021,3,00-0031237,13.191519916057594,7.585416666666667,2.88432,12
2021,3,00-0029263,7.393276342190802,8.172857142857142,2.7779375,15.625
2021,3,00-0033873,-1.9854711961339788,8.928048780487805,2.9420681818181817,4.545454545454546
2021,3,00-0031280,1.1743813623175967,9.341249999999999,2.7655348837209295,18.6046511627907
2021,3,00-0033106,1.3960103690624237,4.489285714285715,2.7792000000000003,3.3333333333333335
2021,3,00-0035710,-3.011475247996202,6.927428571428571,2.802171428571429,14.285714285714285
2021,3,00-0036389,-4.621758674963928,6.566315789473684,2.7495128205128205,15.384615384615385
2021,3,00-0031800,-7.6589712873101305,7.219166666666665,3.2122083333333333,20.833333333333336
2021,3,00-0032950,-6.361007358174064,6.962941176470587,2.704513513513514,18.91891891891892
2021,3,00-0036972,1.8256936003180115,12.134705882352941,2.8439607843137256,25.49019607843137
2021,3,00-0037013,-7.550206780433655,7.738787878787877,2.979085714285714,22.857142857142858
2021,3,00-0029701,0.04626476654298983,6.392307692307693,2.6174814814814815,7.4074074074074066
2021,3,00-0036945,-24.243716597557068,5.5745,2.62935,45
2021,3,00-0031345,2.8362129628658224,6.692631578947368,2.6269499999999995,20
2021,3,00-0034869,1.9542765529716775,7.913030303030303,2.9484411764705887,17.647058823529413
2021,3,00-0036971,3.9527251439936038,8.539687500000003,3.009121212121212,17.647058823529413
2021,3,00-0033077,13.390936989050658,9.1688,2.8500769230769225,11.538461538461538
2021,3,00-0036355,4.0954530239105225,6.507428571428571,2.772921052631579,10.526315789473683
2021,3,00-0033119,0.583331043622934,7.494468085106383,2.7137708333333332,20.408163265306122
2021,3,00-0034855,-1.361262209473118,9.707931034482758,2.8962,6.451612903225806
2021,3,00-0034857,10.109730515369165,9.618571428571428,2.936976744186047,9.30232558139535
2021,3,00-0029604,7.104214672979552,5.561052631578948,2.6124210526315785,15.789473684210526
2021,3,00-0036898,7.165878252791515,7.670400000000002,2.580407407407407,14.285714285714285
2021,3,00-0031503,1.072159853009957,11.052499999999998,3.50152380952381,28.57142857142857
2021,3,00-0035228,9.375240204527088,7.535588235294121,2.7624117647058823,5.88235294117647
2021,3,00-0022924,-4.485082883259338,5.584310344827586,2.2751206896551723,13.793103448275861
2021,3,00-0023459,7.582173609372347,11,2.383741935483871,9.090909090909092
2021,4,00-0036898,-10.92313549348286,8.2235,2.5549999999999997,19.047619047619047
2021,4,00-0035710,10.453024879097946,9.284594594594596,2.8675249999999997,22.5
