season,week,player_id,ngs_rush_yoe_pa,ngs_box_rate,ngs_time_to_los
2020,1,00-0034844,-1.8014455082432723,0,3.5707142857142857
2020,1,00-0033280,-0.16597154315899557,17.391304347826086,2.7541818181818187
2020,1,00-0032241,0.2857775369483027,42.857142857142854,2.719923076923077
2020,1,00-0034791,1.6213945483303036,20,2.9737999999999998
2020,1,00-0027966,-2.2474530768323375,10,2.5078888888888886
2020,1,00-0025394,2.2619408923522184,35.714285714285715,2.773357142857143
2020,1,00-0035700,0.25509617915490707,28.000000000000004,2.7427727272727274
2020,1,00-0036370,1.0281916222314156,33.33333333333333,2.562181818181818
2020,1,00-0031687,-0.16939950900646086,20,2.8309285714285717
2020,1,00-0034845,-0.3221390019106238,40,2.1522999999999994
2020,1,00-0033897,-1.1132456263944628,0,2.6745625000000004
2020,1,00-0033699,-0.48672617755056313,5.263157894736842,2.7038333333333338
2020,1,00-0035217,0.7571257903751087,15.789473684210526,2.8953333333333333
2020,1,00-0032144,1.3186376824336794,20,2.941214285714285
2020,1,00-0033893,0.3065997207888025,16.666666666666664,2.8201666666666667
2020,1,00-0033906,-2.1371072049399444,0,3.1003749999999997
2020,1,00-0033923,1.118974502481346,7.6923076923076925,2.7792307692307694
2020,1,00-0032764,-1.0360460160380927,6.451612903225806,2.862774193548387
2020,1,00-0036360,1.413806156019147,36,2.6015238095238096
2020,1,00-0034816,0.9213271125406405,5.88235294117647,2.6696875
2020,1,00-0032187,2.440732595244425,9.090909090909092,2.610818181818182
2020,1,00-0035685,-0.06327764214772873,0,2.5991538461538464
2020,1,00-0033118,-0.36807564213840466,12.5,2.8740666666666668
2020,1,00-0033293,0.007312905965024541,43.75,2.9063749999999997
2020,1,00-0032741,-0.5875306965995518,35.294117647058826,2.8404705882352945
2020,1,00-0033045,-0.6957979506045401,4.545454545454546,2.5439545454545454
2020,1,00-0036414,-1.3918042136105784,42.857142857142854,2.816428571428571
2020,1,00-0030513,-0.6158887718132381,13.333333333333334,2.7761428571428577
2020,1,00-0031806,0.36777036638139626,16.666666666666664,2.7172222222222215
2020,1,00-0035831,-0.9622246346786678,0,2.845142857142857
2020,2,00-0035250,1.0813407533163129,0,2.6169000000000002
2020,2,00-0033045,-0.32606641342056875,4.545454545454546,2.4960476190476193
