season,week,player_id,ngs_separation,ngs_cushion,ngs_yac_oe,ngs_air_yard_share
2020,1,00-0033282,3.172406267472167,8.7716666666666665,-1.7431287433010028,21.024335031126206
2020,1,00-0031544,2.4085117794199826,8.686428571428571,-0.5534992965713024,42.671394799054376
2020,1,00-0026189,2.9550638976408123,8.604285714285714,0.3732287858276351,40.384233321412964
2020,1,00-0036357,4.694896328525843,8.178,-0.6061140449770619,60.48455560634755
2020,1,00-0031610,3.208908172020905,8.081666666666667,-0.38743872499732834,17.560242930843064
2020,1,00-0028411,2.180852547040047,8.076,-2.9978465588679324,28.721076987799748
2020,1,00-0033908,5.1787859230494675,8.046,-0.2097626539435602,15.467222311267822
2020,1,00-0030035,1.4865547721878625,8.04375,-0.2283347751577443,55.4690107933682
2020,1,00-0033460,1.8610814168494607,7.965999999999999,0.6743028385870353,22.63994425457079
2020,1,00-0033871,2.2693934807460603,7.901250000000001,-1.9031008353685261,37.97755540250377
2020,1,00-0034766,4.104720659173418,7.8933333333333335,-0.7598568806988824,17.30567438857051
2020,1,00-0035676,2.613928037505301,7.863750000000001,-0.4930640460564786,23.595186970789616
2020,1,00-0033375,2.733397038043536,7.831999999999999,-1.5529594185094755,20.34313725490196
2020,1,00-0030431,4.830468406005543,7.503333333333333,3.4544678807900837,20.924827696746277
2020,1,00-0030564,3.9472230834889164,7.372666666666666,0.8809126829046368,50.7191964503389
2020,1,00-0032775,7.018690913752985,7.3260000000000005,1.7392712553161491,32.794441846482734
2020,1,00-0036358,3.4276331449674315,7.241666666666666,1.575655767533238,13.196827575688255
2020,1,00-0034837,3.9103084110505617,7.200833333333333,1.103017346717895,28.263276447905934
2020,1,00-0032009,3.6615313167402648,7.1049999999999995,-1.522252118156058,19.547866952963584
2020,1,00-0035659,4.033112459712366,7.011428571428572,0.8846434047032403,28.704249053428686
2020,1,00-0033307,2.174971383561524,7.005,-1.3143823527341354,29.293821490085225
2020,1,00-0035662,4.448878646813971,6.95,-1.2087869116847627,46.2721068467014
2020,1,00-0031941,3.85129386236608,6.908888888888888,8.549846968138407,41.076761643393326
2020,1,00-0035229,2.7825422287022747,6.894,1.7774426947922786,6.637575247758997
2020,1,00-0032134,4.427350360128688,6.878,-0.8836212813030233,17.098583137007665
2020,1,00-0031588,2.4340468176964096,6.857777777777779,-3.5934270656330156,32.002798541812425
2020,1,00-0029293,1.7532825542736261,6.796249999999999,0.3268038646314917,19.037354433374524
2020,1,00-0035298,2.9840766796912064,6.586666666666667,0.7456180587174375,19.362385641455404
2020,1,00-0033292,1.77551331910852,6.575999999999999,-0.4174002472620746,18.36770745925893
2020,1,00-0031236,1.6926097796206165,6.574000000000001,3.266727936905543,20.003813882532416
2020,1,00-0036277,2.0361038265822473,6.5649999999999995,-2.258424764362815,35.2041218685103
2020,1,00-0034753,2.6462441751177286,6.52,-0.5457752695607212,28.726058560211342
2020,1,00-0027944,2.1849055830964743,6.478333333333334,1.0473856899462084,35.28232733936549
2020,1,00-0033879,3.125238656460215,6.43,-0.37444891292471016,25.888679377051467
2020,1,00-0032054,2.430376442584574,6.354000000000001,-0.08736813535296051,13.649204939866008
2020,1,00-0032688,3.5801132795258876,6.3375,4.26987768894841,32.56225240520657
2020,1,00-0032385,3.762404325086911,6.335000000000001,-0.8011643083000559,13.755210306934448
2020,1,00-0029000,4.026390442988163,6.321666666666666,-5.331797538958391,18.912250985013074
2020,1,00-0027061,3.54291603087754,6.276000000000001,1.0115968247115008,48.373773877129594
2020,1,00-0033090,3.0894968444424977,6.25,0.4552826370095939,24.01347162613257
2020,1,00-0035535,1.8760949518637011,6.2333333333333325,0.7646238521858766,44.35013262599471
2020,1,00-0033040,3.970931569705819,6.198,0.2637784966210246,33.7230275903534
2020,1,00-0034351,4.204783105711261,6.158571428571429,1.466199802589017,10.297214606429055
2020,1,00-0033681,4.932556575894474,6.0825,0.33670741325160813,34.812744550027944
2020,1,00-0031260,2.2577041020088595,6.075,-3.664421036799178,31.396718552797648
2020,1,00-0026035,2.368236301873553,5.877142857142857,0.023448471820920247,17.830761546752193
2020,1,00-0034830,0.9614295851660366,5.8759999999999994,-0.5911710486703234,10.327186652922538
2020,1,00-0027685,3.225436227312882,5.7575,0.13244239567627591,24.36757872999485
2020,1,00-0033288,3.398227466740893,5.6625,0.6862690604724548,10.64346597182352
2020,1,00-0033733,5.146049609492571,5.647142857142858,-1.3910450463623927,6.794611991894148
2020,1,00-0033921,2.5459692565382093,5.511666666666667,0.18279850672711895,24.07989384733571
2020,1,00-0034827,2.196904532326476,5.406666666666666,0.34927978548275185,37.44694397283533
2020,1,00-0035624,3.308416678641306,5.405,0.5224916554363443,21.65851670741647
2020,1,00-0034411,3.096154078252751,5.384545454545455,1.0082614420100224,16.99308975680525
2020,1,00-0031051,3.573601224910875,5.35,2.789103369456557,34.561991383437054
2020,1,00-0031428,1.856401852255292,5.347777777777779,-0.5893770240873684,38.28055013964272
2020,1,00-0027696,0.8083079273701017,5.32,0.6845003426294078,11.83274490172314
2020,1,00-0022921,3.4877700888198064,5.285,3.54885721469213,6.577600078014529
2020,1,00-0031381,2.3985127808356888,5.262666666666665,0.22155602929891582,42.038054538054546
2020,1,00-0035350,1.724001941822775,5.252857142857143,-0.14206674263453145,40.45068908595339
2020,1,00-0033009,1.7246195490467755,5.246666666666667,-0.3412074372309899,10.953313203039453
2020,1,00-0034775,3.554871898957942,5.222,-2.996430372356272,38.695206982300455
2020,1,00-0030279,2.4678225971807475,5.1987499999999995,1.0289328876661443,27.783738674296615
2020,1,00-0034272,3.8054516069852014,5.196666666666666,1.4320984761205482,31.69261294261294
2020,1,00-0027150,3.181158829653441,5.18,0.6634299301985322,59.280766096169515
2020,1,00-0030061,2.944390547144035,5.118333333333333,-0.6718036958225149,12.891882226725471
2020,1,00-0036407,4.575724868948112,4.7925,-1.58259768913892,33.315826330532204
2020,1,00-0031235,3.4369666354794126,4.744000000000001,0.8701465645564543,37.540066620576965
2020,1,00-0027942,2.2359903681402247,4.665555555555555,-0.3246172236335596,44.01897999137274
2020,1,00-0033881,2.191906929876917,4.6485714285714295,0.256420559217867,13.103448275862068
2020,1,00-0030506,3.6010644695675924,4.614,1.5827445993589562,8.764780546462687
2020,1,00-0031325,3.7737406123325123,4.58,-0.6729073634305429,37.25031732246642
2020,1,00-0033857,3.627677828182082,4.558,-1.0149514424706183,16.95940388058257
2020,1,00-0032211,3.3471871286446113,4.5175,-0.6446635364231503,38.762599185073995
2020,1,00-0035216,3.0173225146227276,4.499999999999999,0.7150765615645325,29.244689601780614
2020,1,00-0035640,3.209819100816776,4.489999999999999,0.5849454196030992,60.37958395882479
2020,1,00-0034764,3.259537050980439,4.382,5.229341947802953,33.24182109357128
2020,1,00-0033536,1.7983213823318078,4.316666666666666,1.545125128581545,43.23140200286124
2020,1,00-0035639,2.5789154978728344,4.216666666666667,-0.8207120332587965,36.689365039751856
2020,1,00-0033127,2.227773098828205,4.165,-1.2863700310375021,46.7391304347826
2020,1,00-0033471,1.5069966210530108,4.069999999999999,-0.13505486219306206,13.843141771277207
2020,1,00-0029608,2.347359580603562,4.064444444444444,-1.2560428231544063,39.93368747548933
2020,1,00-0031382,2.2371579384689873,3.9599999999999995,-1.557669596245789,23.285777135315193
2020,1,00-0034829,1.15206821694435,3.9019999999999997,-1.2001394195470874,23.19090943990172
2020,1,00-0033858,3.9540949886784014,3.825714285714286,1.240217890003695,7.174978730300204
2020,1,00-0032765,0.7776988916741014,3.7300000000000004,-0.6566653724552688,27.897521941146113
2020,1,00-0034353,1.7834158489339362,3.1283333333333334,1.4338296986076102,28.811192496179583
2020,1,00-0035644,5.002773290071186,3.026666666666667,2.672522139301048,20.52170868347339
2020,2,00-0033857,3.652792593312531,10.566666666666666,0.6778775366472312,10.53960358730876
2020,2,00-0035631,4.185088945153119,9.552499999999998,-1.283352368379922,10.17250577983283
2020,2,00-0035662,4.524215455896541,9.49,-1.5141580466148952,26.9246412178258
2020,2,00-0033375,3.481961258476223,9.356,-0.39582669700156004,16.859688639942593
2020,2,00-0026189,3.5297926246371802,9.29888888888889,-0.8921177888481295,29.282547359935506
2020,2,00-0036412,1.9782463103375982,9.28857142857143,-0.6242328825178187,22.04636514043096
2020,2,00-0036407,2.0765382832845205,8.288333333333334,1.034108716657884,20.324117447724603
2020,2,00-0034830,3.074579567132915,8.1125,1.3937708928464279,15.505525782712379
2020,2,00-0036410,1.8307287788813673,8.043333333333331,-2.9826462545933445,14.685715414863557
2020,2,00-0032688,4.086529401773584,8.041111111111112,-0.46149035771296365,35.98643457798387
2020,2,00-0034419,3.3430223379875827,7.778571428571429,-1.3143605692658227,31.23319776659544
2020,2,00-0035624,3.8873958605919903,7.59,-0.1327372197544685,21.650451295276046
2020,2,00-0036415,2.6080412554358245,7.556,0.5547093299215193,20.940778943624398
2020,2,00-0034827,1.847242901853377,7.313333333333333,-0.07549264170239356,57.455791258608166
2020,2,00-0034348,1.9037649358471718,7.173333333333335,-5.85773961813768,20.30817070982917
2020,2,00-0031544,2.281647045035741,7.015555555555556,0.8224637160028365,31.684916990462735
2020,2,00-0027061,2.3063637208288252,6.985,0.044306961368555164,28.890728476821202
2020,2,00-0034837,2.708933345054205,6.973333333333333,-0.04081051255760637,46.065283725223715
2020,2,00-0035535,1.6159089718183566,6.941666666666666,-0.8649100808084521,27.495237306386144
2020,2,00-0027891,2.4105332152869923,6.9,-1.325367562693907,16.12689472376377
2020,2,00-0035216,3.9547478464758226,6.86,0.21004502247425183,39.37372823875198
2020,2,00-0031610,2.8474281721511137,6.7700000000000005,0.8954519278864628,44.31595118204319
2020,2,00-0022921,2.8044342464398047,6.745,-0.4211804962462242,8.159912376779848
2020,2,00-0029293,1.9098022929549645,6.706,-0.15744633368581562,14.767419783558008
2020,2,00-0034676,2.9903064087455236,6.698,0.3315603211708926,13.908357826512924
2020,2,00-0033871,2.2230762872367,6.5600000000000005,0.9962705066107942,25.42562952390662
2020,2,00-0033859,4.7331892411602725,6.4879999999999995,1.2005742112564874,13.669263114358596
2020,2,00-0033471,3.217395126339513,6.48,0.2147370427048596,21.091857648593262
2020,2,00-0031868,2.4787416213961007,6.415555555555555,-1.6657383861299793,28.88875864494197
2020,2,00-0030506,2.584834698190162,6.247692307692306,0.2034966923729491,34.280144806460605
2020,2,00-0035644,4.411909421518443,6.24,3.5117300639988462,10.526840353220246
2020,2,00-0030564,3.991846691654665,6.113333333333333,1.160711901628039,13.569429232079836
2020,2,00-0032009,2.267244940588721,6.1066666666666665,-0.21389524122774217,27.32184728310735
2020,2,00-0036252,2.0776437728846697,6.085,0.3269788397395752,20.525265354259272
