season,week,player_id,ngs_rush_yoe_pa,ngs_box_rate,ngs_time_to_los
2023,1,00-0036414,-1.9355697775667366,45.45454545454545,3.0305882352941174
2023,1,00-0037258,0.1703697730969445,45.45454545454545,2.9263636363636363
2023,1,00-0036265,-1.7636806879982359,23.076923076923077,2.6662
2023,1,00-0033553,-1.3224410730528748,28.57142857142857,2.579166666666667
2023,1,00-0036493,-1.4945814941178133,23.076923076923077,2.6579090909090906
2023,1,00-0036973,0.5435170136471958,16.666666666666664,2.6459333333333332
2023,1,00-0036919,-0.4199482717439079,21.428571428571427,2.7469285714285716
2023,1,00-0038120,8.140735973655206,20,2.7478888888888893
2023,1,00-0033893,-1.7487768960070582,23.076923076923077,2.5705999999999998
2023,1,00-0035261,-0.577662935111767,21.428571428571427,2.505153846153846
2023,1,00-0036997,-0.4103296380011858,0,3.0411818181818178
2023,1,00-0032764,-0.5124793819153268,53.333333333333336,2.610071428571428
2023,1,00-0033699,3.423532933681945,25,2.488466666666667
2023,1,00-0037840,0.14764672443214125,0,2.4353571428571428
2023,1,00-0035243,-1.0286445441526482,0,2.5867499999999994
2023,1,00-0035700,-0.9102037679912193,31.57894736842105,2.9347777777777773
2023,1,00-0037263,1.2687404095580348,53.333333333333336,3.099928571428571
2023,1,00-0031687,-0.6092853259217484,30,2.842111111111111
2023,1,00-0037267,-1.7472230244479898,20,3.1588333333333334
2023,1,00-0033280,2.5593105048433373,68.18181818181817,2.821111111111111
2023,1,00-0034791,1.4241388855278703,22.22222222222222,3.1025000000000005
2023,1,00-0036370,0.7119081968051306,0,2.472625
2023,1,00-0035685,-0.45088443634983427,14.285714285714285,2.5091
2023,1,00-0033948,-0.8683479684487012,33.33333333333333,2.7426875
2023,1,00-0038134,-0.3461634332642329,0,3.2189166666666664
2023,1,00-0036875,-1.8075965020672917,0,2.3630909090909094
2023,1,00-0037248,0.18630278741494996,0,2.764444444444445
2023,1,00-0033897,1.5205822535821352,0,3.062583333333333
2023,1,00-0037256,-2.3981214513388185,47.05882352941176,2.960875
2023,1,00-0034844,0.3394605433003992,50,2.5151818181818184
2023,1,00-0037746,-1.105910623383201,21.052631578947366,2.335470588235294
2023,1,00-0034972,-1.0429964055114693,63.63636363636363,2.8964444444444446
2023,1,00-0038542,2.045740056961116,20,2.989777777777778
2023,2,00-0033897,0.47229372988308754,7.6923076923076925,2.1773846153846153
2023,2,00-0038134,-0.5660186104376934,17.647058823529413,3.538375
2023,2,00-0037746,1.506991001298787,22.22222222222222,2.8195625
2023,2,00-0036251,0.28914733393019926,11.11111111111111,2.7702222222222224
2023,2,00-0036997,-0.9994828645980185,8.333333333333332,3.130363636363636
2023,2,00-0033553,1.1465753599859811,21.73913043478261,3.1020588235294118
2023,2,00-0036265,-0.7905144395152927,26.666666666666668,2.483466666666667
2023,2,00-0034791,3.26055413225252,30,2.7946666666666666
2023,2,00-0037248,2.5804185246499554,5.88235294117647,2.9669375
2023,2,00-0037263,-1.1225056907031208,18.75,3.029785714285715
2023,2,00-0037256,-0.40216139931013956,0,2.71175
2023,2,00-0034184,0.8134034140794796,30,2.6127
